,timestamp,PM2.5,humidity,temperature
0,27/05/2020 12:00,12.38,67.52,29.83
1,27/05/2020 13:00,12.24,68.12,29.54
2,27/05/2020 14:00,11.73,69.76,29.12
3,27/05/2020 15:00,12.22,73.96,28.38
4,27/05/2020 16:00,14.02,74.26,28.35
5,27/05/2020 17:00,16.48,75.04,28.13
6,27/05/2020 18:00,21.28,74.76,28.38
7,27/05/2020 19:00,24.67,78.0,27.77
8,27/05/2020 20:00,52.9,81.2,27.3
9,27/05/2020 21:00,29.3,81.6,27.3
10,27/05/2020 22:00,29.74,82.29,27.22
11,27/05/2020 23:00,36.59,83.87,27.02
12,28/05/2020 00:00,39.07,84.59,26.91
13,28/05/2020 01:00,32.93,84.94,26.88
14,28/05/2020 02:00,26.53,85.04,26.94
15,28/05/2020 03:00,30.9,85.74,26.93
16,28/05/2020 04:00,31.42,86.03,26.76
17,28/05/2020 05:00,36.53,87.09,26.67
18,28/05/2020 06:00,35.54,87.35,26.6
19,28/05/2020 07:00,27.52,84.73,27.02
20,28/05/2020 08:00,20.99,81.02,27.61
21,28/05/2020 09:00,18.79,75.64,28.76
22,28/05/2020 10:00,19.35,73.73,29.56
23,28/05/2020 11:00,17.8,66.97,30.78
24,28/05/2020 12:00,15.0,65.38,30.79
25,28/05/2020 13:00,14.08,68.14,30.53
26,28/05/2020 14:00,17.08,68.11,30.77
27,28/05/2020 15:00,18.68,64.88,31.86
28,28/05/2020 16:00,20.46,62.58,32.53
29,28/05/2020 17:00,24.74,63.18,32.31
30,28/05/2020 18:00,28.79,67.57,31.14
31,28/05/2020 19:00,37.18,69.83,30.72
32,28/05/2020 20:00,41.36,74.63,29.99
33,28/05/2020 21:00,42.71,77.03,29.57
34,28/05/2020 22:00,28.53,76.14,29.08
35,28/05/2020 23:00,26.99,80.05,28.51
36,29/05/2020 00:00,23.18,80.08,28.62
37,29/05/2020 01:00,26.1,82.18,28.18
38,29/05/2020 02:00,27.49,84.08,27.93
39,29/05/2020 03:00,34.02,88.17,27.33
40,29/05/2020 04:00,34.58,88.13,27.07
41,29/05/2020 05:00,29.37,86.38,26.73
42,29/05/2020 06:00,23.18,85.7,26.74
43,29/05/2020 07:00,27.09,85.98,27.03
44,29/05/2020 08:00,30.87,88.12,27.18
45,29/05/2020 09:00,30.67,87.23,27.98
46,29/05/2020 10:00,28.28,82.69,29.29
47,29/05/2020 11:00,23.83,76.38,30.73
48,29/05/2020 12:00,20.17,69.95,32.92
49,29/05/2020 13:00,15.33,63.45,34.26
50,29/05/2020 14:00,14.99,59.91,35.23
51,29/05/2020 15:00,14.51,57.09,35.95
52,29/05/2020 16:00,14.23,57.04,35.92
53,29/05/2020 17:00,16.93,59.28,35.38
54,29/05/2020 18:00,22.26,65.38,33.83
55,29/05/2020 19:00,26.19,72.0,31.82
56,29/05/2020 20:00,25.51,72.2,30.87
57,29/05/2020 21:00,20.63,72.95,29.95
58,29/05/2020 22:00,25.47,76.03,29.5
59,29/05/2020 23:00,23.54,76.52,29.33
60,30/05/2020 00:00,21.85,78.6,29.18
61,30/05/2020 01:00,21.3,81.66,28.9
62,30/05/2020 02:00,19.58,83.27,28.77
63,30/05/2020 03:00,17.43,84.33,28.57
64,30/05/2020 04:00,15.36,84.94,28.33
65,30/05/2020 05:00,15.64,84.96,28.33
66,30/05/2020 06:00,17.58,84.98,28.47
67,30/05/2020 07:00,15.05,83.59,29.35
68,30/05/2020 08:00,19.87,78.62,30.5
