timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,61.5,61.2,14.1
2021-01-01 01:00:00,72.2,59.3,13.8
2021-01-01 02:00:00,60.1,55.1,13.5
2021-01-01 03:00:00,91.91,60.9,13.1
2021-01-01 04:00:00,129.55,59.8,12.4
2021-01-01 05:00:00,76.75,57.4,11.7
2021-01-01 06:00:00,68.4,56.4,11.2
2021-01-01 07:00:00,69.85,59.6,10.8
2021-01-01 08:00:00,77.9,57.5,10.9
2021-01-01 09:00:00,86.5,46.8,12.3
2021-01-01 10:00:00,53.0,38.9,13.3
2021-01-01 11:00:00,48.6,35.6,14.4
2021-01-01 12:00:00,54.9,33.5,15.4
2021-01-01 13:00:00,49.8,30.9,16.3
2021-01-01 14:00:00,46.6,29.1,17.1
2021-01-01 15:00:00,50.4,29.0,17.2
2021-01-01 16:00:00,47.7,30.4,17.3
2021-01-01 17:00:00,58.4,32.2,16.9
2021-01-01 18:00:00,67.1,35.2,16.2
2021-01-01 19:00:00,125.7,39.4,15.5
2021-01-01 20:00:00,98.4,41.8,15.3
2021-01-01 21:00:00,105.8,43.4,15.0
2021-01-01 22:00:00,111.4,45.8,14.6
2021-01-01 23:00:00,131.1,49.5,14.2
2021-01-02 00:00:00,148.73,52.8,13.9
2021-01-02 01:00:00,153.02,59.4,13.7
2021-01-02 02:00:00,180.6,58.2,13.2
2021-01-02 03:00:00,195.83,60.8,12.9
2021-01-02 04:00:00,151.72,64.8,12.5
2021-01-02 05:00:00,156.05,67.1,12.3
2021-01-02 06:00:00,155.67,66.2,12.0
2021-01-02 07:00:00,116.98,63.7,11.6
2021-01-02 08:00:00,110.35,58.7,12.1
2021-01-02 09:00:00,124.47,58.5,13.2
2021-01-02 10:00:00,141.9,55.6,14.0
2021-01-02 11:00:00,141.39,51.0,15.3
2021-01-02 12:00:00,136.0,48.4,16.6
2021-01-02 13:00:00,116.9,44.2,17.6
2021-01-02 14:00:00,97.9,40.3,18.4
2021-01-02 15:00:00,99.2,39.9,18.6
2021-01-02 16:00:00,105.5,40.4,18.6
2021-01-02 17:00:00,112.5,41.7,18.5
2021-01-02 18:00:00,150.0,46.1,17.6
2021-01-02 19:00:00,152.5,48.3,16.9
2021-01-02 20:00:00,167.17,52.6,16.3
2021-01-02 21:00:00,181.71,52.7,16.1
2021-01-02 22:00:00,145.53,54.0,15.7
2021-01-02 23:00:00,92.53,59.0,15.1
2021-01-03 00:00:00,95.55,63.2,14.6
2021-01-03 01:00:00,90.25,67.7,14.3
2021-01-03 02:00:00,112.14,70.6,13.8
2021-01-03 03:00:00,117.81,73.1,13.5
2021-01-03 04:00:00,122.15,73.9,13.5
2021-01-03 05:00:00,153.19,71.0,12.7
2021-01-03 06:00:00,152.4,69.6,12.2
2021-01-03 07:00:00,160.12,68.6,12.2
2021-01-03 08:00:00,139.51,66.2,12.9
2021-01-03 09:00:00,178.61,68.0,13.8
2021-01-03 10:00:00,179.53,66.2,14.9
2021-01-03 11:00:00,170.75,60.2,16.3
2021-01-03 12:00:00,163.29,53.3,17.6
2021-01-03 13:00:00,161.08,53.0,18.2
2021-01-03 14:00:00,116.1,48.4,19.2
2021-01-03 15:00:00,90.0,46.2,19.0
2021-01-03 16:00:00,74.4,48.2,18.2
2021-01-03 17:00:00,71.6,47.9,17.8
2021-01-03 18:00:00,77.5,49.6,17.4
2021-01-03 19:00:00,79.15,53.4,17.1
2021-01-03 20:00:00,80.18,55.7,17.0
2021-01-03 21:00:00,84.36,55.8,17.0
2021-01-03 22:00:00,105.95,56.7,16.9
2021-01-03 23:00:00,127.67,55.6,16.6
2021-01-04 00:00:00,121.91,55.4,16.4
2021-01-04 01:00:00,153.04,55.7,16.4
2021-01-04 02:00:00,139.11,55.2,16.3
2021-01-04 03:00:00,139.12,57.1,16.2
2021-01-04 04:00:00,159.63,59.6,16.1
2021-01-04 05:00:00,153.13,60.4,16.0
2021-01-04 06:00:00,138.01,62.0,16.0
2021-01-04 07:00:00,124.57,63.1,15.6
2021-01-04 08:00:00,135.23,62.4,15.9
2021-01-04 09:00:00,141.77,60.3,16.4
2021-01-04 10:00:00,169.16,55.6,17.0
2021-01-04 11:00:00,130.8,49.4,17.7
2021-01-04 12:00:00,121.1,46.6,18.2
2021-01-04 13:00:00,111.1,44.0,18.9
2021-01-04 14:00:00,104.8,42.6,19.4
2021-01-04 15:00:00,101.6,43.3,19.6
2021-01-04 16:00:00,107.5,44.4,19.6
2021-01-04 17:00:00,112.4,45.6,19.6
2021-01-04 18:00:00,125.1,48.0,19.1
2021-01-04 19:00:00,162.15,51.7,18.6
2021-01-04 20:00:00,176.45,56.2,17.6
2021-01-04 21:00:00,193.5,59.7,17.0
2021-01-04 22:00:00,188.7,61.4,16.6
2021-01-04 23:00:00,193.43,62.2,16.5
2021-01-05 00:00:00,216.62,63.9,16.5
2021-01-05 01:00:00,231.4,61.2,17.3
2021-01-05 02:00:00,215.73,63.6,17.4
2021-01-05 03:00:00,203.99,67.1,17.3
2021-01-05 04:00:00,221.71,71.1,16.9
2021-01-05 05:00:00,280.38,72.3,16.7
2021-01-05 06:00:00,256.85,71.7,16.5
2021-01-05 07:00:00,216.3,71.0,16.4
2021-01-05 08:00:00,234.08,71.4,16.6
2021-01-05 09:00:00,258.96,73.5,16.6
2021-01-05 10:00:00,242.42,67.1,17.4
2021-01-05 11:00:00,238.39,63.8,18.2
2021-01-05 12:00:00,238.15,63.1,18.7
2021-01-05 13:00:00,234.31,62.9,19.1
2021-01-05 14:00:00,245.61,62.6,19.1
2021-01-05 15:00:00,228.08,62.5,19.1
2021-01-05 16:00:00,228.24,62.7,19.2
2021-01-05 17:00:00,215.64,64.5,19.0
2021-01-05 18:00:00,149.6,65.3,18.8
2021-01-05 19:00:00,143.0,65.9,18.7
2021-01-05 20:00:00,135.73,67.8,18.5
2021-01-05 21:00:00,127.27,68.9,18.4
2021-01-05 22:00:00,124.86,70.0,18.2
2021-01-05 23:00:00,121.32,72.3,17.8
2021-01-06 00:00:00,120.4,74.3,17.6
2021-01-06 01:00:00,114.02,75.6,17.1
2021-01-06 02:00:00,114.94,73.7,17.0
2021-01-06 03:00:00,109.62,73.5,16.8
2021-01-06 04:00:00,116.96,73.7,16.6
2021-01-06 05:00:00,110.66,73.9,16.3
2021-01-06 06:00:00,108.82,72.6,16.4
2021-01-06 07:00:00,112.37,71.8,16.4
2021-01-06 08:00:00,116.39,70.8,16.5
2021-01-06 09:00:00,122.82,68.8,16.7
2021-01-06 10:00:00,115.32,68.0,16.8
2021-01-06 11:00:00,111.08,65.8,17.0
2021-01-06 12:00:00,125.52,68.1,16.9
2021-01-06 13:00:00,133.33,68.5,17.0
2021-01-06 14:00:00,129.48,67.0,17.3
2021-01-06 15:00:00,129.98,65.8,17.6
2021-01-06 16:00:00,145.06,65.4,17.7
2021-01-06 17:00:00,136.07,66.0,17.6
2021-01-06 18:00:00,143.15,67.5,17.3
2021-01-06 19:00:00,151.45,68.1,17.2
2021-01-06 20:00:00,167.62,70.4,17.0
2021-01-06 21:00:00,172.7,71.8,16.9
2021-01-06 22:00:00,169.56,72.3,16.8
2021-01-06 23:00:00,174.52,72.2,16.8
2021-01-07 00:00:00,165.33,71.5,16.7
2021-01-07 01:00:00,196.42,71.9,16.6
2021-01-07 02:00:00,183.39,73.9,16.4
2021-01-07 03:00:00,157.81,73.4,16.2
2021-01-07 04:00:00,151.12,73.3,16.1
2021-01-07 05:00:00,153.12,74.2,15.8
2021-01-07 06:00:00,161.3,69.3,15.7
2021-01-07 07:00:00,140.62,67.9,15.5
2021-01-07 08:00:00,145.4,73.8,14.6
2021-01-07 09:00:00,139.37,78.3,13.8
2021-01-07 10:00:00,127.2,75.6,13.8
2021-01-07 11:00:00,111.81,73.7,13.9
2021-01-07 12:00:00,74.79,70.7,14.3
2021-01-07 13:00:00,65.8,67.6,14.6
2021-01-07 14:00:00,74.5,66.1,14.7
2021-01-07 15:00:00,64.3,65.8,14.7
2021-01-07 16:00:00,69.8,66.8,14.5
2021-01-07 17:00:00,68.8,67.0,14.3
2021-01-07 18:00:00,60.0,68.3,14.0
2021-01-07 19:00:00,61.0,70.0,13.7
2021-01-07 20:00:00,60.6,71.3,13.4
2021-01-07 21:00:00,55.7,72.2,13.1
2021-01-07 22:00:00,40.7,73.4,12.8
2021-01-07 23:00:00,32.5,72.7,12.7
2021-01-08 00:00:00,24.6,73.8,12.4
2021-01-08 01:00:00,23.6,74.0,11.9
2021-01-08 02:00:00,20.1,71.3,11.9
2021-01-08 03:00:00,14.3,68.8,11.8
2021-01-08 04:00:00,11.9,67.6,11.4
2021-01-08 05:00:00,8.9,66.9,11.1
2021-01-08 06:00:00,6.0,65.8,11.0
2021-01-08 07:00:00,4.7,66.3,10.8
2021-01-08 08:00:00,5.7,68.1,10.7
2021-01-08 09:00:00,6.3,62.7,11.0
2021-01-08 10:00:00,29.9,59.1,11.0
2021-01-08 11:00:00,9.1,57.0,11.3
2021-01-08 12:00:00,14.5,55.6,11.6
2021-01-08 13:00:00,13.1,55.2,12.0
2021-01-08 14:00:00,16.4,54.2,12.1
2021-01-08 15:00:00,11.5,53.4,12.3
2021-01-08 16:00:00,13.8,54.3,12.3
2021-01-08 17:00:00,22.7,53.6,12.1
2021-01-08 18:00:00,24.8,54.3,11.9
2021-01-08 19:00:00,35.3,55.1,11.8
2021-01-08 20:00:00,36.8,54.8,11.5
2021-01-08 21:00:00,36.6,56.1,11.3
2021-01-08 22:00:00,45.4,58.1,10.9
2021-01-08 23:00:00,49.6,58.2,10.6
2021-01-09 00:00:00,55.9,58.5,10.3
2021-01-09 01:00:00,51.8,58.1,10.2
2021-01-09 02:00:00,34.3,57.6,10.1875
2021-01-09 03:00:00,28.2,57.2,10.174999999999999
2021-01-09 04:00:00,30.8,56.9,10.1625
2021-01-09 05:00:00,30.6,56.0,10.149999999999999
2021-01-09 06:00:00,27.4,53.6,10.1375
2021-01-09 07:00:00,28.9,54.8,10.125
2021-01-09 08:00:00,32.1,55.1,10.112499999999999
2021-01-09 09:00:00,31.9,52.2,10.1
2021-01-09 10:00:00,31.9,48.9,10.5
2021-01-09 11:00:00,37.0,48.4,10.6
2021-01-09 12:00:00,41.9,48.1,11.0
2021-01-09 13:00:00,43.4,46.1,11.5
2021-01-09 14:00:00,38.5,46.5,11.3
2021-01-09 15:00:00,40.9,45.9,11.4
2021-01-09 16:00:00,50.5,45.2,11.8
2021-01-09 17:00:00,54.6,45.7,11.7
2021-01-09 18:00:00,74.9,46.9,11.6
2021-01-09 19:00:00,105.0,46.7,11.7
2021-01-09 20:00:00,63.4,46.6,11.7
2021-01-09 21:00:00,141.7,46.9,11.6
2021-01-09 22:00:00,60.9,46.8,11.4
2021-01-09 23:00:00,45.0,43.9,11.1
2021-01-10 00:00:00,64.9,43.6,10.9
2021-01-10 01:00:00,52.5,44.1,10.6
2021-01-10 02:00:00,33.8,44.2,10.5
2021-01-10 03:00:00,32.4,44.3,10.3
2021-01-10 04:00:00,36.8,47.2,10.2
2021-01-10 05:00:00,32.8,47.6,10.1
2021-01-10 06:00:00,31.2,47.9,10.1
2021-01-10 07:00:00,35.6,50.4,10.0
2021-01-10 08:00:00,37.7,51.4,10.0
2021-01-10 09:00:00,36.9,49.6,10.4
2021-01-10 10:00:00,121.1,47.1,10.9
2021-01-10 11:00:00,60.9,44.7,11.4
2021-01-10 12:00:00,49.8,44.9,11.7
2021-01-10 13:00:00,62.2,44.8,11.9
2021-01-10 14:00:00,88.7,45.2,12.1
2021-01-10 15:00:00,120.2,45.9,12.3
2021-01-10 16:00:00,97.5,46.3,12.4
2021-01-10 17:00:00,112.4,47.0,12.3
2021-01-10 18:00:00,86.1,47.9,12.3
2021-01-10 19:00:00,85.0,48.4,12.4
2021-01-10 20:00:00,83.2,48.8,12.4
2021-01-10 21:00:00,113.43,50.1,12.5
2021-01-10 22:00:00,106.71,52.4,12.4
2021-01-10 23:00:00,122.27,54.3,12.4
2021-01-11 00:00:00,109.0,54.0,12.3
2021-01-11 01:00:00,96.38,55.3,12.1
2021-01-11 02:00:00,69.4,51.9,11.9
2021-01-11 03:00:00,40.5,49.1,11.7
2021-01-11 04:00:00,49.6,51.1,11.6
2021-01-11 05:00:00,65.8,54.1,11.3
2021-01-11 06:00:00,55.4,49.4,11.3
2021-01-11 07:00:00,40.2,46.5,11.5
2021-01-11 08:00:00,49.7,46.9,11.7
2021-01-11 09:00:00,49.0,50.9,11.7
2021-01-11 10:00:00,48.9,49.4,12.1
2021-01-11 11:00:00,31.5,42.6,12.5
2021-01-11 12:00:00,30.7,37.9,13.3
2021-01-11 13:00:00,54.3,37.7,13.7
2021-01-11 14:00:00,65.5,35.6,14.3
2021-01-11 15:00:00,49.1,30.4,14.7
2021-01-11 16:00:00,111.0,30.8,14.9
2021-01-11 17:00:00,222.8,33.1,14.9
2021-01-11 18:00:00,118.8,34.8,14.7
2021-01-11 19:00:00,63.9,40.7,14.5
2021-01-11 20:00:00,72.3,53.6,13.8
2021-01-11 21:00:00,75.0,55.2,13.6
2021-01-11 22:00:00,71.3,55.5,13.7
2021-01-11 23:00:00,52.7,39.5,13.8
2021-01-12 00:00:00,59.8,43.7,13.5
2021-01-12 01:00:00,79.8,55.2,13.3
2021-01-12 02:00:00,66.9,45.9,13.4
2021-01-12 03:00:00,56.9,42.6,13.2
2021-01-12 04:00:00,63.3,46.5,12.8
2021-01-12 05:00:00,53.8,49.1,12.7
2021-01-12 06:00:00,44.9,48.6,12.7
2021-01-12 07:00:00,41.1,48.3,12.6
2021-01-12 08:00:00,50.1,48.6,12.9
2021-01-12 09:00:00,47.9,45.7,13.6
2021-01-12 10:00:00,41.4,36.4,14.4
2021-01-12 11:00:00,34.0,29.8,15.3
2021-01-12 12:00:00,35.7,29.0,16.4
2021-01-12 13:00:00,33.0,26.6,17.1
2021-01-12 14:00:00,33.5,25.4,17.8
2021-01-12 15:00:00,37.8,26.7,17.7
2021-01-12 16:00:00,43.0,26.9,17.4
2021-01-12 17:00:00,47.9,28.0,17.2
2021-01-12 18:00:00,47.2,29.8,16.8
2021-01-12 19:00:00,55.6,32.6,16.5
2021-01-12 20:00:00,61.7,35.4,16.4
2021-01-12 21:00:00,70.0,37.1,16.2
2021-01-12 22:00:00,95.3,43.0,15.6
2021-01-12 23:00:00,90.3,43.8,15.4
2021-01-13 00:00:00,84.7,44.6,15.3
2021-01-13 01:00:00,96.5,48.4,14.8
2021-01-13 02:00:00,103.84,52.2,14.6
2021-01-13 03:00:00,116.85,55.4,14.0
2021-01-13 04:00:00,145.99,61.3,13.4
2021-01-13 05:00:00,120.61,59.4,13.4
2021-01-13 06:00:00,120.84,60.2,13.0
2021-01-13 07:00:00,117.69,62.3,12.5
2021-01-13 08:00:00,142.09,62.5,12.9
2021-01-13 09:00:00,163.72,54.1,14.2
2021-01-13 10:00:00,142.0,48.0,15.7
2021-01-13 11:00:00,107.1,40.2,17.1
2021-01-13 12:00:00,94.0,34.9,18.4
2021-01-13 13:00:00,84.7,31.0,19.5
2021-01-13 14:00:00,94.1,31.9,20.3
2021-01-13 15:00:00,88.6,32.2,20.3
2021-01-13 16:00:00,79.0,32.7,20.0
2021-01-13 17:00:00,78.6,34.4,19.5
2021-01-13 18:00:00,106.6,39.6,18.8
2021-01-13 19:00:00,91.26,51.2,17.6
2021-01-13 20:00:00,79.34,56.5,16.7
2021-01-13 21:00:00,80.08,58.7,16.1
2021-01-13 22:00:00,87.97,61.0,15.7
2021-01-13 23:00:00,89.64,63.9,15.2
2021-01-14 00:00:00,92.58,64.5,15.1
2021-01-14 01:00:00,96.94,65.3,15.0
2021-01-14 02:00:00,96.71,66.3,14.9
2021-01-14 03:00:00,96.26,67.3,14.7
2021-01-14 04:00:00,125.86,68.2,14.2
