timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,56.5,63.5,14.4
2021-01-01 01:00:00,57.2,63.7,14.1
2021-01-01 02:00:00,52.2,57.6,13.8
2021-01-01 03:00:00,79.93,60.2,13.6
2021-01-01 04:00:00,109.56,57.5,13.2
2021-01-01 05:00:00,84.96,54.1,12.6
2021-01-01 06:00:00,56.1,53.6,12.1
2021-01-01 07:00:00,65.0,57.0,11.8
2021-01-01 08:00:00,61.1,53.5,11.9
2021-01-01 09:00:00,58.0,44.6,12.9
2021-01-01 10:00:00,47.5,37.8,14.3
2021-01-01 11:00:00,43.4,34.3,15.7
2021-01-01 12:00:00,45.4,31.4,16.8
2021-01-01 13:00:00,43.7,28.4,17.8
2021-01-01 14:00:00,40.6,27.5,18.3
2021-01-01 15:00:00,40.7,28.0,18.55
2021-01-01 16:00:00,40.8,28.5,18.8
2021-01-01 17:00:00,43.8,31.1,18.3
2021-01-01 18:00:00,50.0,38.1,16.6
2021-01-01 19:00:00,59.4,42.5,15.8
2021-01-01 20:00:00,80.3,45.8,15.3
2021-01-01 21:00:00,113.5,48.7,15.0
2021-01-01 22:00:00,120.6,49.7,14.7
2021-01-01 23:00:00,133.88,53.9,14.3
2021-01-02 00:00:00,143.79,57.7,13.9
2021-01-02 01:00:00,127.98,61.7,13.6
2021-01-02 02:00:00,164.92,61.9,13.3
2021-01-02 03:00:00,186.42,62.7,13.1
2021-01-02 04:00:00,157.21,68.3,12.7
2021-01-02 05:00:00,142.72,69.5,12.6
2021-01-02 06:00:00,140.4,68.5,12.4
2021-01-02 07:00:00,107.22,64.7,12.3
2021-01-02 08:00:00,83.27,57.2,12.7
2021-01-02 09:00:00,99.72,55.4,13.9
2021-01-02 10:00:00,111.15,50.7,15.4
2021-01-02 11:00:00,108.3,47.0,16.8
2021-01-02 12:00:00,128.7,46.2,18.0
2021-01-02 13:00:00,121.2,43.6,19.1
2021-01-02 14:00:00,105.3,40.4,19.8
2021-01-02 15:00:00,102.6,39.7,19.9
2021-01-02 16:00:00,101.0,40.0,19.9
2021-01-02 17:00:00,116.1,43.8,19.2
2021-01-02 18:00:00,134.7,49.4,17.5
2021-01-02 19:00:00,137.14,53.2,16.5
2021-01-02 20:00:00,153.69,56.9,16.0
2021-01-02 21:00:00,159.25,56.1,15.9
2021-01-02 22:00:00,116.48,56.9,15.7
2021-01-02 23:00:00,85.4,62.3,15.3
2021-01-03 00:00:00,87.54,66.9,14.7
2021-01-03 01:00:00,79.69,70.6,14.5
2021-01-03 02:00:00,101.47,72.9,14.2
2021-01-03 03:00:00,104.25,75.2,13.8
2021-01-03 04:00:00,90.28,76.5,13.6
2021-01-03 05:00:00,157.26,73.5,13.6
2021-01-03 06:00:00,123.16,69.1,13.2
2021-01-03 07:00:00,135.41,67.7,13.0
2021-01-03 08:00:00,122.43,66.3,13.6
2021-01-03 09:00:00,147.29,65.6,14.8
2021-01-03 10:00:00,158.6,63.4,16.1
2021-01-03 11:00:00,147.93,58.0,17.6
2021-01-03 12:00:00,145.95,50.9,19.1
2021-01-03 13:00:00,141.1,48.9,20.0
2021-01-03 14:00:00,104.6,47.1,20.3
2021-01-03 15:00:00,77.6,46.8,19.4
2021-01-03 16:00:00,63.1,49.2,18.6
2021-01-03 17:00:00,57.4,49.3,18.1
2021-01-03 18:00:00,61.9,51.8,17.6
2021-01-03 19:00:00,70.6,56.1,17.3
2021-01-03 20:00:00,74.8,57.9,17.3
2021-01-03 21:00:00,73.81,58.2,17.2
2021-01-03 22:00:00,73.84,58.1,17.2
2021-01-03 23:00:00,100.14,57.0,17.3
2021-01-04 00:00:00,106.52,55.3,17.2
2021-01-04 01:00:00,120.92,55.1,17.1
2021-01-04 02:00:00,115.82,54.6,17.1
2021-01-04 03:00:00,104.11,54.0,17.1
2021-01-04 04:00:00,136.85,59.2,16.9
2021-01-04 05:00:00,136.91,60.7,16.8
2021-01-04 06:00:00,122.75,60.5,16.8
2021-01-04 07:00:00,109.67,62.0,16.6
2021-01-04 08:00:00,113.57,61.2,16.8
2021-01-04 09:00:00,120.96,58.2,17.5
2021-01-04 10:00:00,123.51,52.7,18.0
2021-01-04 11:00:00,100.7,47.1,18.8
2021-01-04 12:00:00,102.8,45.0,19.5
2021-01-04 13:00:00,92.7,42.9,19.9
2021-01-04 14:00:00,88.3,42.0,20.3
2021-01-04 15:00:00,84.5,41.8,20.9
2021-01-04 16:00:00,84.3,43.8,20.7
2021-01-04 17:00:00,92.7,47.2,20.3
2021-01-04 18:00:00,104.6,48.6,19.8
2021-01-04 19:00:00,135.35,51.6,19.0
2021-01-04 20:00:00,138.89,56.0,18.0
2021-01-04 21:00:00,150.86,61.1,17.4
2021-01-04 22:00:00,153.45,63.6,16.9
2021-01-04 23:00:00,172.83,65.5,16.5
2021-01-05 00:00:00,213.59,64.6,16.9
2021-01-05 01:00:00,190.94,65.3,17.5
2021-01-05 02:00:00,175.93,67.8,17.7
2021-01-05 03:00:00,162.52,70.7,17.6
2021-01-05 04:00:00,167.18,72.8,17.3
2021-01-05 05:00:00,203.45,72.8,17.6
2021-01-05 06:00:00,254.79,71.9,17.4
2021-01-05 07:00:00,201.45,70.7,17.4
2021-01-05 08:00:00,207.57,71.5,17.5
2021-01-05 09:00:00,234.88,70.6,17.8
2021-01-05 10:00:00,218.14,66.1,18.3
2021-01-05 11:00:00,209.08,61.9,19.4
2021-01-05 12:00:00,216.0,62.5,19.9
2021-01-05 13:00:00,210.85,62.0,20.2
2021-01-05 14:00:00,197.46,61.8,20.3
2021-01-05 15:00:00,194.25,61.7,20.2
2021-01-05 16:00:00,198.99,62.0,20.1
2021-01-05 17:00:00,200.3,65.1,19.9
2021-01-05 18:00:00,153.94,66.5,19.5
2021-01-05 19:00:00,132.61,66.6,19.3
2021-01-05 20:00:00,125.72,68.6,19.1
2021-01-05 21:00:00,116.75,69.4,19.0
2021-01-05 22:00:00,112.49,70.3,18.9
2021-01-05 23:00:00,110.26,71.6,18.7
2021-01-06 00:00:00,111.71,73.4,18.5
2021-01-06 01:00:00,101.78,74.2,18.0
2021-01-06 02:00:00,102.35,73.3,17.8
2021-01-06 03:00:00,96.95,73.3,17.5
2021-01-06 04:00:00,104.16,73.2,17.4
2021-01-06 05:00:00,99.56,73.4,17.2
2021-01-06 06:00:00,96.75,72.4,17.2
2021-01-06 07:00:00,99.83,71.3,17.2
2021-01-06 08:00:00,104.0,70.2,17.3
2021-01-06 09:00:00,101.15,67.8,17.6
2021-01-06 10:00:00,101.9,67.5,17.6
2021-01-06 11:00:00,99.07,65.2,17.9
2021-01-06 12:00:00,110.19,66.4,18.0
2021-01-06 13:00:00,116.12,66.9,18.1
2021-01-06 14:00:00,115.4,66.0,18.2
2021-01-06 15:00:00,118.58,64.6,18.7
2021-01-06 16:00:00,117.78,64.5,18.7
2021-01-06 17:00:00,121.38,65.9,18.4
2021-01-06 18:00:00,123.02,67.0,18.1
2021-01-06 19:00:00,133.01,67.6,17.9
2021-01-06 20:00:00,140.71,68.7,17.9
2021-01-06 21:00:00,152.52,70.8,17.6
2021-01-06 22:00:00,152.92,71.4,17.6
2021-01-06 23:00:00,145.65,71.4,17.5
2021-01-07 00:00:00,146.24,70.4,17.4
2021-01-07 01:00:00,156.31,71.0,17.4
2021-01-07 02:00:00,153.95,72.5,17.2
2021-01-07 03:00:00,141.38,72.6,17.0
2021-01-07 04:00:00,131.46,72.4,16.8
2021-01-07 05:00:00,135.75,73.7,16.5
2021-01-07 06:00:00,144.69,70.1,16.3
2021-01-07 07:00:00,125.29,68.6,16.1
2021-01-07 08:00:00,127.29,73.3,15.4
2021-01-07 09:00:00,125.6,77.3,14.8
2021-01-07 10:00:00,111.51,75.1,14.7
2021-01-07 11:00:00,95.73,73.5,14.8
2021-01-07 12:00:00,63.64,70.7,15.1
2021-01-07 13:00:00,75.5,67.7,15.3
2021-01-07 14:00:00,55.2,65.9,15.5
2021-01-07 15:00:00,52.5,65.7,15.5
2021-01-07 16:00:00,53.1,66.9,15.1
2021-01-07 17:00:00,49.7,67.2,15.0
2021-01-07 18:00:00,50.4,68.5,14.7
2021-01-07 19:00:00,50.9,70.9,14.2
2021-01-07 20:00:00,52.7,71.5,14.1
2021-01-07 21:00:00,48.4,72.3,13.8
2021-01-07 22:00:00,35.9,73.5,13.5
2021-01-07 23:00:00,27.0,73.5,13.2
2021-01-08 00:00:00,20.8,74.1,13.0
2021-01-08 01:00:00,20.8,74.5,12.6
2021-01-08 02:00:00,16.4,71.8,12.6
2021-01-08 03:00:00,12.7,69.5,12.5
2021-01-08 04:00:00,9.1,67.9,12.1
2021-01-08 05:00:00,7.6,67.1,11.8
2021-01-08 06:00:00,4.4,65.8,11.6
2021-01-08 07:00:00,3.7,66.3,11.5
2021-01-08 08:00:00,4.6,68.0,11.5
2021-01-08 09:00:00,5.0,62.9,11.8
2021-01-08 10:00:00,5.4,58.8,11.8
2021-01-08 11:00:00,5.6,56.4,12.1
2021-01-08 12:00:00,8.0,54.1,12.6
2021-01-08 13:00:00,10.0,53.2,13.3
2021-01-08 14:00:00,7.6,52.9,13.2
2021-01-08 15:00:00,7.7,52.2,13.4
2021-01-08 16:00:00,9.7,53.4,13.2
2021-01-08 17:00:00,10.2,53.2,12.9
2021-01-08 18:00:00,15.0,53.8,12.8
2021-01-08 19:00:00,21.2,54.7,12.6
2021-01-08 20:00:00,15.8,54.4,12.1
2021-01-08 21:00:00,20.8,55.9,11.8
2021-01-08 22:00:00,27.2,58.3,11.6
2021-01-08 23:00:00,27.6,58.1,11.2
2021-01-09 00:00:00,28.4,58.0,11.0
2021-01-09 01:00:00,31.5,58.1,10.8
2021-01-09 02:00:00,38.8,57.3,10.7
2021-01-09 03:00:00,23.4,56.8,10.5
2021-01-09 04:00:00,25.6,55.9,10.4
2021-01-09 05:00:00,25.3,55.6,10.3
2021-01-09 06:00:00,22.2,53.3,10.3
2021-01-09 07:00:00,23.3,54.0,10.3
2021-01-09 08:00:00,26.1,54.4,10.5
2021-01-09 09:00:00,25.1,51.4,10.8
2021-01-09 10:00:00,26.4,47.9,11.5
2021-01-09 11:00:00,31.6,47.0,11.9
2021-01-09 12:00:00,36.4,46.8,12.2
2021-01-09 13:00:00,34.3,45.3,12.5
2021-01-09 14:00:00,33.5,45.4,12.4
2021-01-09 15:00:00,31.9,44.6,12.6
2021-01-09 16:00:00,36.0,43.9,13.0
2021-01-09 17:00:00,35.6,45.1,12.6
2021-01-09 18:00:00,39.9,46.6,12.3
2021-01-09 19:00:00,43.6,47.1,12.3
2021-01-09 20:00:00,41.5,47.0,12.3
2021-01-09 21:00:00,41.6,47.5,11.9
2021-01-09 22:00:00,42.7,47.4,11.8
2021-01-09 23:00:00,35.7,44.8,11.7
2021-01-10 00:00:00,38.9,43.0,11.5
2021-01-10 01:00:00,67.5,43.6,11.3
2021-01-10 02:00:00,35.6,43.5,11.2
2021-01-10 03:00:00,24.5,42.8,11.0
2021-01-10 04:00:00,28.9,45.6,10.9
2021-01-10 05:00:00,26.7,46.8,10.8
2021-01-10 06:00:00,25.8,47.2,10.8
2021-01-10 07:00:00,152.9,49.3,10.7
2021-01-10 08:00:00,30.7,50.9,10.7
2021-01-10 09:00:00,30.5,49.1,11.2
2021-01-10 10:00:00,33.5,46.1,11.6
2021-01-10 11:00:00,33.0,44.2,12.2
2021-01-10 12:00:00,30.6,43.9,12.6
2021-01-10 13:00:00,31.5,43.4,13.1
2021-01-10 14:00:00,33.1,44.0,13.2
2021-01-10 15:00:00,34.4,44.7,13.4
2021-01-10 16:00:00,39.3,45.7,13.2
2021-01-10 17:00:00,44.6,46.8,13.2
2021-01-10 18:00:00,50.7,48.3,13.0
2021-01-10 19:00:00,54.5,50.5,12.9
2021-01-10 20:00:00,58.5,50.7,12.9
2021-01-10 21:00:00,69.3,51.1,13.0
2021-01-10 22:00:00,84.74,53.7,13.0
2021-01-10 23:00:00,102.21,55.4,13.0
2021-01-11 00:00:00,95.02,54.1,12.9
2021-01-11 01:00:00,76.18,53.9,12.8
2021-01-11 02:00:00,65.3,52.6,12.5
2021-01-11 03:00:00,33.5,48.4,12.4
2021-01-11 04:00:00,38.6,50.1,12.3
2021-01-11 05:00:00,53.8,53.6,12.1
2021-01-11 06:00:00,47.9,49.1,12.1
2021-01-11 07:00:00,34.0,46.2,12.2
2021-01-11 08:00:00,40.4,46.7,12.4
2021-01-11 09:00:00,41.1,49.9,12.5
2021-01-11 10:00:00,42.7,48.7,13.0
2021-01-11 11:00:00,26.9,41.5,13.4
2021-01-11 12:00:00,26.6,36.6,14.2
2021-01-11 13:00:00,25.2,36.1,14.7
2021-01-11 14:00:00,24.4,34.7,15.4
2021-01-11 15:00:00,20.4,29.6,15.5
2021-01-11 16:00:00,23.2,30.2,15.8
2021-01-11 17:00:00,27.3,32.5,15.7
2021-01-11 18:00:00,32.2,34.6,15.5
2021-01-11 19:00:00,41.6,41.2,15.2
2021-01-11 20:00:00,59.9,53.3,14.6
2021-01-11 21:00:00,57.2,54.5,14.5
2021-01-11 22:00:00,55.3,49.8,14.4
2021-01-11 23:00:00,47.3,40.3,14.1
2021-01-12 00:00:00,56.7,47.4,13.9
2021-01-12 01:00:00,69.4,58.1,14.0
2021-01-12 02:00:00,60.7,51.3,13.9
2021-01-12 03:00:00,46.0,42.3,13.9
2021-01-12 04:00:00,53.5,45.7,13.6
2021-01-12 05:00:00,45.1,47.1,13.6
2021-01-12 06:00:00,35.7,46.3,13.6
2021-01-12 07:00:00,35.1,47.1,13.4
2021-01-12 08:00:00,36.2,46.1,13.7
2021-01-12 09:00:00,37.2,44.3,14.3
2021-01-12 10:00:00,35.5,36.1,15.2
2021-01-12 11:00:00,29.4,28.6,16.3
2021-01-12 12:00:00,30.5,27.2,17.8
2021-01-12 13:00:00,28.2,25.2,18.4
2021-01-12 14:00:00,27.8,23.4,19.2
2021-01-12 15:00:00,31.8,25.1,19.3
2021-01-12 16:00:00,36.8,26.5,18.7
2021-01-12 17:00:00,41.2,28.9,18.3
2021-01-12 18:00:00,39.1,30.3,17.5
2021-01-12 19:00:00,50.7,32.6,16.9
2021-01-12 20:00:00,58.7,35.6,16.8
2021-01-12 21:00:00,71.8,39.1,16.4
2021-01-12 22:00:00,82.5,44.6,15.8
2021-01-12 23:00:00,75.9,46.2,15.7
2021-01-13 00:00:00,72.4,47.2,15.5
2021-01-13 01:00:00,70.8,49.1,15.2
2021-01-13 02:00:00,78.9,53.4,14.8
2021-01-13 03:00:00,84.03,57.1,14.3
2021-01-13 04:00:00,97.55,63.3,13.8
2021-01-13 05:00:00,105.91,63.1,13.8
2021-01-13 06:00:00,100.68,63.7,13.4
2021-01-13 07:00:00,102.37,65.5,12.9
2021-01-13 08:00:00,110.74,63.7,13.5
2021-01-13 09:00:00,145.84,55.8,14.6
2021-01-13 10:00:00,122.9,47.7,16.4
2021-01-13 11:00:00,87.2,38.9,18.0
2021-01-13 12:00:00,85.1,35.0,19.4
2021-01-13 13:00:00,85.6,33.4,20.2
2021-01-13 14:00:00,82.0,32.4,20.9
2021-01-13 15:00:00,71.3,31.4,21.1
2021-01-13 16:00:00,67.8,31.6,21.1
2021-01-13 17:00:00,70.5,34.0,20.4
2021-01-13 18:00:00,95.2,40.6,19.4
2021-01-13 19:00:00,78.3,52.4,18.1
2021-01-13 20:00:00,71.6,56.6,17.2
2021-01-13 21:00:00,71.21,59.4,16.5
2021-01-13 22:00:00,70.99,61.7,16.1
2021-01-13 23:00:00,75.05,65.1,15.7
2021-01-14 00:00:00,82.19,66.0,15.5
2021-01-14 01:00:00,91.95,67.9,15.4
2021-01-14 02:00:00,90.59,69.0,15.2
2021-01-14 03:00:00,91.26,69.3,15.2
2021-01-14 04:00:00,100.2,70.3,14.7
2021-01-14 05:00:00,137.19,71.5,14.4
2021-01-14 06:00:00,113.55,72.9,14.0
2021-01-14 07:00:00,147.31,71.0,13.9
2021-01-14 08:00:00,131.83,62.9,14.4
2021-01-14 09:00:00,123.74,58.6,15.4
2021-01-14 10:00:00,145.27,57.6,16.7
2021-01-14 11:00:00,127.63,58.0,18.0
2021-01-14 12:00:00,116.71,56.3,19.1
2021-01-14 13:00:00,128.61,51.6,20.3
2021-01-14 14:00:00,106.4,47.0,21.3
2021-01-14 15:00:00,107.5,47.8,21.6
2021-01-14 16:00:00,112.94,51.8,21.3
2021-01-14 17:00:00,111.53,55.9,20.7
2021-01-14 18:00:00,126.1,63.1,19.4
2021-01-14 19:00:00,120.61,67.1,18.7
