timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,48.6,65.0,13.6
2021-01-01 01:00:00,48.1,63.7,13.6
2021-01-01 02:00:00,42.8,57.4,13.4
2021-01-01 03:00:00,53.0,56.2,13.2
2021-01-01 04:00:00,80.84,59.1,12.4
2021-01-01 05:00:00,67.2,54.5,11.9
2021-01-01 06:00:00,41.7,53.6,11.5
2021-01-01 07:00:00,54.7,56.5,11.1
2021-01-01 08:00:00,52.6,52.0,11.6
2021-01-01 09:00:00,37.0,43.1,12.4
2021-01-01 10:00:00,35.4,38.3,13.4
2021-01-01 11:00:00,37.6,35.2,14.6
2021-01-01 12:00:00,35.7,31.9,15.6
2021-01-01 13:00:00,36.7,28.7,16.5
2021-01-01 14:00:00,32.5,27.1,17.2
2021-01-01 15:00:00,35.1,27.3,17.7
2021-01-01 16:00:00,37.4,29.2,17.7
2021-01-01 17:00:00,41.6,32.9,17.2
2021-01-01 18:00:00,45.8,34.6,16.3
2021-01-01 19:00:00,66.5,36.7,15.9
2021-01-01 20:00:00,69.4,37.9,15.5
2021-01-01 21:00:00,115.7,39.8,15.5
2021-01-01 22:00:00,143.5,47.9,14.6
2021-01-01 23:00:00,133.83,56.4,13.7
2021-01-02 00:00:00,106.55,54.4,13.6
2021-01-02 01:00:00,128.28,57.1,13.5
2021-01-02 02:00:00,149.18,62.9,13.1
2021-01-02 03:00:00,148.39,70.0,12.3
2021-01-02 04:00:00,145.77,75.3,11.7
2021-01-02 05:00:00,142.65,78.2,11.3
2021-01-02 06:00:00,145.82,80.5,10.9
2021-01-02 07:00:00,132.43,76.2,11.1
2021-01-02 08:00:00,75.52,59.6,12.4
2021-01-02 09:00:00,104.25,58.8,13.7
2021-01-02 10:00:00,131.02,56.4,15.3
2021-01-02 11:00:00,124.92,51.9,16.3
2021-01-02 12:00:00,108.1,48.8,17.1
2021-01-02 13:00:00,110.8,45.9,18.1
2021-01-02 14:00:00,99.8,43.5,18.8
2021-01-02 15:00:00,88.3,39.9,19.2
2021-01-02 16:00:00,85.3,38.9,19.2
2021-01-02 17:00:00,97.0,41.0,18.8
2021-01-02 18:00:00,118.7,44.6,17.7
2021-01-02 19:00:00,141.3,47.8,17.1
2021-01-02 20:00:00,147.14,51.7,16.6
2021-01-02 21:00:00,138.61,51.3,16.3
2021-01-02 22:00:00,105.62,57.1,15.3
2021-01-02 23:00:00,80.52,62.1,14.8
2021-01-03 00:00:00,78.51,65.9,14.3
2021-01-03 01:00:00,71.49,67.3,14.3
2021-01-03 02:00:00,73.86,71.2,14.2
2021-01-03 03:00:00,83.44,73.8,13.8
2021-01-03 04:00:00,76.95,76.1,13.6
2021-01-03 05:00:00,122.73,76.4,13.2
2021-01-03 06:00:00,88.79,71.5,12.5
2021-01-03 07:00:00,90.31,68.2,12.4
2021-01-03 08:00:00,99.22,67.2,13.2
2021-01-03 09:00:00,142.52,73.0,13.7
2021-01-03 10:00:00,131.25,69.7,15.2
2021-01-03 11:00:00,94.59,62.0,16.4
2021-01-03 12:00:00,94.54,53.4,17.9
2021-01-03 13:00:00,97.6,51.3,18.8
2021-01-03 14:00:00,108.9,49.0,19.8
2021-01-03 15:00:00,72.4,46.8,19.4
2021-01-03 16:00:00,59.3,49.0,18.3
2021-01-03 17:00:00,51.9,49.2,17.7
2021-01-03 18:00:00,51.7,50.1,17.3
2021-01-03 19:00:00,56.5,54.9,17.2
2021-01-03 20:00:00,73.8,58.1,17.1
2021-01-03 21:00:00,82.0,58.7,17.3
2021-01-03 22:00:00,81.73,59.4,17.3
2021-01-03 23:00:00,91.75,60.2,16.8
2021-01-04 00:00:00,94.45,56.2,16.7
2021-01-04 01:00:00,80.82,54.4,16.6
2021-01-04 02:00:00,78.78,53.7,16.6
2021-01-04 03:00:00,77.8,55.9,16.4
2021-01-04 04:00:00,96.07,62.1,16.1
2021-01-04 05:00:00,95.06,62.4,16.0
2021-01-04 06:00:00,97.27,61.3,16.1
2021-01-04 07:00:00,86.3,64.0,16.0
2021-01-04 08:00:00,111.45,65.0,16.1
2021-01-04 09:00:00,147.06,65.1,16.7
2021-01-04 10:00:00,155.46,62.8,17.7
2021-01-04 11:00:00,123.72,50.7,18.6
2021-01-04 12:00:00,91.9,44.1,19.4
2021-01-04 13:00:00,126.1,45.0,20.4
2021-01-04 14:00:00,119.4,42.4,21.0
2021-01-04 15:00:00,95.5,43.8,20.6
2021-01-04 16:00:00,92.5,43.1,20.5
2021-01-04 17:00:00,89.0,44.1,20.1
2021-01-04 18:00:00,97.5,45.7,19.7
2021-01-04 19:00:00,117.2,46.9,19.4
2021-01-04 20:00:00,151.8,50.8,18.7
2021-01-04 21:00:00,159.93,54.0,18.2
2021-01-04 22:00:00,161.64,56.3,17.8
2021-01-04 23:00:00,185.51,57.4,17.5
2021-01-05 00:00:00,192.77,59.4,17.5
2021-01-05 01:00:00,172.99,63.9,17.8
2021-01-05 02:00:00,162.37,66.9,17.8
2021-01-05 03:00:00,166.99,69.1,17.4
2021-01-05 04:00:00,193.79,72.6,16.6
2021-01-05 05:00:00,200.27,73.2,16.7
2021-01-05 06:00:00,204.17,77.1,16.3
2021-01-05 07:00:00,191.47,80.4,16.1
2021-01-05 08:00:00,183.39,79.1,16.2
2021-01-05 09:00:00,150.43,76.5,16.4
2021-01-05 10:00:00,181.02,69.7,17.7
2021-01-05 11:00:00,185.66,64.7,18.8
2021-01-05 12:00:00,176.0,62.7,19.2
2021-01-05 13:00:00,190.68,62.5,19.8
2021-01-05 14:00:00,184.02,63.1,19.7
2021-01-05 15:00:00,152.81,63.4,19.4
2021-01-05 16:00:00,163.66,63.8,19.3
2021-01-05 17:00:00,176.6,64.9,19.2
2021-01-05 18:00:00,150.52,66.4,19.0
2021-01-05 19:00:00,115.36,67.3,18.9
2021-01-05 20:00:00,111.27,69.7,18.6
2021-01-05 21:00:00,99.08,71.0,18.4
2021-01-05 22:00:00,88.55,72.3,18.2
2021-01-05 23:00:00,82.32,74.5,17.8
2021-01-06 00:00:00,70.6,77.0,17.6
2021-01-06 01:00:00,66.33,78.4,17.3
2021-01-06 02:00:00,72.99,76.0,17.0
2021-01-06 03:00:00,74.78,75.4,16.9
2021-01-06 04:00:00,80.23,75.0,16.8
2021-01-06 05:00:00,79.05,74.5,16.6
2021-01-06 06:00:00,76.1,73.6,16.5
2021-01-06 07:00:00,76.98,72.3,16.5
2021-01-06 08:00:00,79.33,71.1,16.6
2021-01-06 09:00:00,80.2,68.6,17.0
2021-01-06 10:00:00,77.11,68.2,17.0
2021-01-06 11:00:00,80.5,67.5,17.1
2021-01-06 12:00:00,91.67,67.2,17.4
2021-01-06 13:00:00,91.05,66.7,17.5
