timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,61.56,74.5,12.6
2021-01-01 01:00:00,52.88,75.0,12.5
2021-01-01 02:00:00,78.4,75.0,12.5
2021-01-01 03:00:00,55.23,77.9,12.1
2021-01-01 04:00:00,72.16,78.4,12.0
2021-01-01 05:00:00,70.3,72.0,11.4
2021-01-01 06:00:00,69.14,70.8,10.9
2021-01-01 07:00:00,70.4,62.1,11.1
2021-01-01 08:00:00,52.1,48.3,12.8
2021-01-01 09:00:00,41.3,37.8,15.7
2021-01-01 10:00:00,34.8,32.1,16.6
2021-01-01 11:00:00,40.6,27.1,18.6
2021-01-01 12:00:00,40.9,25.7,20.4
2021-01-01 13:00:00,45.6,24.5,21.0
2021-01-01 14:00:00,41.2,23.7,22.0
2021-01-01 15:00:00,43.6,25.95,20.85
2021-01-01 16:00:00,46.0,28.2,19.7
2021-01-01 17:00:00,48.7,32.0,18.0
2021-01-01 18:00:00,55.4,43.8,15.7
2021-01-01 19:00:00,79.5,56.1,14.5
2021-01-01 20:00:00,103.72,63.1,13.1
2021-01-01 21:00:00,76.13,71.2,12.3
2021-01-01 22:00:00,77.18,73.2,11.7
2021-01-01 23:00:00,81.56,75.1,12.0
2021-01-02 00:00:00,74.82,77.2,11.8
2021-01-02 01:00:00,71.88,77.2,11.7
2021-01-02 02:00:00,73.38,77.1,11.5
2021-01-02 03:00:00,81.39,82.0,11.0
2021-01-02 04:00:00,71.01,84.9,10.4
2021-01-02 05:00:00,64.1,88.4,10.65
2021-01-02 06:00:00,57.33,86.8,10.9
2021-01-02 07:00:00,55.11,87.5,11.15
2021-01-02 08:00:00,61.5,82.7,11.4
2021-01-02 09:00:00,75.18,70.0,14.7
2021-01-02 10:00:00,86.78,54.9,17.8
2021-01-02 11:00:00,93.7,44.9,20.2
2021-01-02 12:00:00,110.5,37.5,22.2
2021-01-02 13:00:00,114.7,34.5,22.1
2021-01-02 14:00:00,88.5,32.4,21.5
2021-01-02 15:00:00,83.4,32.1,21.9
2021-01-02 16:00:00,92.4,37.3,20.2
2021-01-02 17:00:00,96.1,40.3,19.2
2021-01-02 18:00:00,132.21,50.2,16.9
2021-01-02 19:00:00,175.78,58.7,15.7
2021-01-02 20:00:00,161.03,66.8,14.7
2021-01-02 21:00:00,163.95,66.9,14.4
2021-01-02 22:00:00,178.45,67.9,14.0
