timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,58.42,70.7,13.1
2021-01-01 01:00:00,65.67,73.4,12.7
2021-01-01 02:00:00,88.54,75.3,12.3
2021-01-01 03:00:00,67.82,75.4,11.6
2021-01-01 04:00:00,57.57,71.5,11.1
2021-01-01 05:00:00,100.33,70.9,10.8
2021-01-01 06:00:00,72.91,69.2,10.7
2021-01-01 07:00:00,78.7,66.8,10.0
2021-01-01 08:00:00,72.1,59.9,11.4
2021-01-01 09:00:00,53.1,45.1,13.4
2021-01-01 10:00:00,37.2,36.9,14.9
2021-01-01 11:00:00,42.1,34.0,16.1
2021-01-01 12:00:00,35.4,31.7,17.4
2021-01-01 13:00:00,32.0,30.4,18.2
2021-01-01 14:00:00,32.5,29.0,19.0
2021-01-01 15:00:00,66.6,30.0,19.1
2021-01-01 16:00:00,44.8,31.3,19.0
2021-01-01 17:00:00,44.7,35.7,18.0
2021-01-01 18:00:00,61.6,43.3,16.3
2021-01-01 19:00:00,97.06,50.1,15.2
2021-01-01 20:00:00,112.9,55.7,14.5
2021-01-01 21:00:00,88.68,65.0,13.8
2021-01-01 22:00:00,104.31,69.4,12.9
2021-01-01 23:00:00,108.27,69.8,12.5
2021-01-02 00:00:00,101.33,74.2,11.7
2021-01-02 01:00:00,97.95,72.9,11.8
2021-01-02 02:00:00,113.32,74.1,11.6
2021-01-02 03:00:00,139.38,75.6,11.1
2021-01-02 04:00:00,144.05,75.4,11.0
2021-01-02 05:00:00,120.76,78.8,10.6
2021-01-02 06:00:00,106.8,80.6,10.1
2021-01-02 07:00:00,101.95,81.2,10.0
2021-01-02 08:00:00,95.84,79.0,10.8
2021-01-02 09:00:00,104.78,73.3,13.1
2021-01-02 10:00:00,115.05,66.4,14.7
2021-01-02 11:00:00,104.08,56.9,16.6
2021-01-02 12:00:00,81.3,48.1,17.8
2021-01-02 13:00:00,71.0,43.5,19.0
2021-01-02 14:00:00,58.1,39.5,19.6
2021-01-02 15:00:00,60.9,38.4,19.8
2021-01-02 16:00:00,64.4,39.0,19.9
2021-01-02 17:00:00,66.6,41.9,19.1
2021-01-02 18:00:00,196.22,50.2,17.3
2021-01-02 19:00:00,228.99,57.0,16.3
2021-01-02 20:00:00,209.69,59.1,15.6
2021-01-02 21:00:00,159.77,62.4,15.0
2021-01-02 22:00:00,130.35,64.8,14.5
2021-01-02 23:00:00,90.74,66.1,14.2
2021-01-03 00:00:00,79.2,68.5,13.7
2021-01-03 01:00:00,120.13,72.7,13.0
2021-01-03 02:00:00,120.39,75.6,12.5
2021-01-03 03:00:00,104.32,79.2,12.1
2021-01-03 04:00:00,93.87,76.4,12.1
2021-01-03 05:00:00,105.31,74.1,12.0
2021-01-03 06:00:00,103.44,74.8,11.8
2021-01-03 07:00:00,92.81,78.4,11.1
2021-01-03 08:00:00,125.45,83.6,11.5
2021-01-03 09:00:00,123.25,76.2,13.4
2021-01-03 10:00:00,122.87,67.8,15.5
2021-01-03 11:00:00,159.75,60.7,17.4
2021-01-03 12:00:00,135.78,55.5,19.0
2021-01-03 13:00:00,107.68,51.5,20.1
2021-01-03 14:00:00,48.7,44.7,21.0
2021-01-03 15:00:00,65.9,45.2,21.1
2021-01-03 16:00:00,67.8,46.3,19.9
2021-01-03 17:00:00,78.5,50.1,18.7
2021-01-03 18:00:00,84.23,50.7,17.8
2021-01-03 19:00:00,94.35,53.2,17.6
2021-01-03 20:00:00,112.14,55.2,17.3
2021-01-03 21:00:00,79.14,55.8,17.2
2021-01-03 22:00:00,76.97,58.2,17.0
2021-01-03 23:00:00,81.34,62.1,16.7
2021-01-04 00:00:00,91.05,60.0,16.8
2021-01-04 01:00:00,85.66,64.1,16.6
2021-01-04 02:00:00,87.7,61.5,16.6
2021-01-04 03:00:00,99.3,63.4,16.5
2021-01-04 04:00:00,94.43,63.8,16.4
2021-01-04 05:00:00,93.89,64.7,16.4
2021-01-04 06:00:00,83.62,67.5,16.2
2021-01-04 07:00:00,86.36,66.8,16.0
2021-01-04 08:00:00,98.57,67.8,16.2
2021-01-04 09:00:00,97.81,66.2,16.8
2021-01-04 10:00:00,94.9,55.3,18.2
2021-01-04 11:00:00,62.2,45.0,19.2
2021-01-04 12:00:00,60.1,42.8,20.3
2021-01-04 13:00:00,70.7,41.9,20.8
2021-01-04 14:00:00,55.7,41.3,21.2
2021-01-04 15:00:00,60.9,42.2,21.1
2021-01-04 16:00:00,64.7,43.6,20.9
2021-01-04 17:00:00,91.1,46.5,20.5
2021-01-04 18:00:00,204.3,49.8,19.7
2021-01-04 19:00:00,190.83,54.4,19.0
2021-01-04 20:00:00,149.91,61.3,17.7
2021-01-04 21:00:00,144.62,67.3,16.5
2021-01-04 22:00:00,136.47,71.7,15.9
2021-01-04 23:00:00,139.15,73.8,15.3
2021-01-05 00:00:00,128.91,76.6,14.7
2021-01-05 01:00:00,124.91,75.4,15.4
2021-01-05 02:00:00,155.74,71.4,16.2
2021-01-05 03:00:00,148.08,70.8,16.4
2021-01-05 04:00:00,138.69,70.2,16.6
2021-01-05 05:00:00,133.91,70.5,16.8
2021-01-05 06:00:00,120.32,72.5,16.7
2021-01-05 07:00:00,195.41,82.0,16.1
2021-01-05 08:00:00,209.57,80.7,16.5
2021-01-05 09:00:00,183.36,77.9,16.8
2021-01-05 10:00:00,176.32,73.0,17.8
2021-01-05 11:00:00,169.71,65.7,19.2
2021-01-05 12:00:00,170.19,63.0,19.9
2021-01-05 13:00:00,164.33,62.1,20.2
2021-01-05 14:00:00,157.95,62.0,20.2
2021-01-05 15:00:00,148.04,61.6,20.1
2021-01-05 16:00:00,105.18,62.8,20.0
2021-01-05 17:00:00,106.12,64.1,19.9
2021-01-05 18:00:00,105.87,66.8,19.4
2021-01-05 19:00:00,134.12,68.8,19.2
2021-01-05 20:00:00,100.01,69.4,18.9
2021-01-05 21:00:00,85.37,70.7,18.7
2021-01-05 22:00:00,75.02,73.7,18.3
2021-01-05 23:00:00,71.02,77.0,17.9
2021-01-06 00:00:00,68.9,77.5,17.8
2021-01-06 01:00:00,66.82,75.4,17.5
2021-01-06 02:00:00,68.89,74.4,17.3
2021-01-06 03:00:00,70.52,74.9,17.3
2021-01-06 04:00:00,67.88,75.6,17.0
2021-01-06 05:00:00,67.53,74.7,16.9
2021-01-06 06:00:00,66.6,72.9,16.9
2021-01-06 07:00:00,66.86,72.5,16.9
2021-01-06 08:00:00,69.61,71.0,17.0
2021-01-06 09:00:00,69.32,69.9,17.1
2021-01-06 10:00:00,80.44,68.9,17.4
2021-01-06 11:00:00,79.03,69.1,17.5
2021-01-06 12:00:00,70.27,67.8,17.7
2021-01-06 13:00:00,72.33,66.1,18.2
2021-01-06 14:00:00,76.77,66.2,18.3
2021-01-06 15:00:00,83.86,67.4,18.3
2021-01-06 16:00:00,90.56,68.3,18.2
2021-01-06 17:00:00,97.59,69.5,18.2
2021-01-06 18:00:00,150.42,72.0,17.8
2021-01-06 19:00:00,112.38,73.5,17.5
2021-01-06 20:00:00,104.5,74.6,17.3
2021-01-06 21:00:00,105.11,74.9,17.3
2021-01-06 22:00:00,95.29,72.9,17.2
2021-01-06 23:00:00,92.42,73.1,17.2
2021-01-07 00:00:00,98.73,73.8,17.1
2021-01-07 01:00:00,119.45,76.0,16.8
2021-01-07 02:00:00,109.92,75.4,16.8
2021-01-07 03:00:00,101.4,74.5,16.6
2021-01-07 04:00:00,94.26,74.9,16.4
2021-01-07 05:00:00,99.65,74.0,16.1
2021-01-07 06:00:00,99.43,73.4,15.9
2021-01-07 07:00:00,95.95,72.3,15.9
2021-01-07 08:00:00,98.32,70.7,15.7
2021-01-07 09:00:00,100.78,73.5,15.2
2021-01-07 10:00:00,87.11,72.1,15.1
2021-01-07 11:00:00,72.56,68.0,15.1
2021-01-07 12:00:00,71.1,66.9,15.4
2021-01-07 13:00:00,58.4,66.9,15.6
2021-01-07 14:00:00,48.4,67.8,15.4
2021-01-07 15:00:00,48.2,68.9,15.1
2021-01-07 16:00:00,48.8,68.3,15.2
2021-01-07 17:00:00,66.3,67.4,15.0
2021-01-07 18:00:00,48.2,67.8,14.7
2021-01-07 19:00:00,38.6,68.1,14.5
2021-01-07 20:00:00,29.5,69.2,14.1
2021-01-07 21:00:00,23.1,70.1,13.8
2021-01-07 22:00:00,17.3,70.6,13.6
2021-01-07 23:00:00,11.2,70.8,13.3
2021-01-08 00:00:00,11.1,72.1,12.9
2021-01-08 01:00:00,9.9,72.4,12.6
2021-01-08 02:00:00,8.1,70.7,12.4
2021-01-08 03:00:00,4.7,69.0,12.2
2021-01-08 04:00:00,5.9,70.4,11.8
2021-01-08 05:00:00,7.5,72.6,11.4
2021-01-08 06:00:00,7.2,70.8,11.4
2021-01-08 07:00:00,9.5,70.9,11.1
2021-01-08 08:00:00,5.4,63.9,11.2
2021-01-08 09:00:00,8.5,62.1,11.2
2021-01-08 10:00:00,8.8,60.9,11.4
2021-01-08 11:00:00,11.6,59.4,11.7
2021-01-08 12:00:00,6.8,57.3,12.1
2021-01-08 13:00:00,5.1,56.9,12.4
2021-01-08 14:00:00,6.4,55.2,12.9
2021-01-08 15:00:00,8.1,54.8,13.3
2021-01-08 16:00:00,12.0,54.6,13.4
2021-01-08 17:00:00,16.0,55.5,13.1
2021-01-08 18:00:00,24.8,56.1,12.9
2021-01-08 19:00:00,19.5,56.7,12.5
2021-01-08 20:00:00,20.5,57.1,12.2
2021-01-08 21:00:00,20.0,58.1,11.8
2021-01-08 22:00:00,15.6,58.5,11.5
2021-01-08 23:00:00,16.8,61.1,11.2
2021-01-09 00:00:00,16.6,61.3,10.9
2021-01-09 01:00:00,17.7,61.0,10.8
2021-01-09 02:00:00,13.9,58.3,10.5
2021-01-09 03:00:00,14.5,56.4,10.4
2021-01-09 04:00:00,16.0,55.1,10.2
2021-01-09 05:00:00,23.7,56.5,10.2
2021-01-09 06:00:00,24.6,57.8,10.2
2021-01-09 07:00:00,20.7,56.0,10.3
2021-01-09 08:00:00,21.9,53.9,10.5
2021-01-09 09:00:00,27.0,51.1,11.0
2021-01-09 10:00:00,22.6,48.1,11.9
2021-01-09 11:00:00,29.2,46.7,12.1
2021-01-09 12:00:00,23.6,44.4,12.6
2021-01-09 13:00:00,25.2,43.8,12.8
2021-01-09 14:00:00,27.9,44.6,13.1
2021-01-09 15:00:00,27.1,44.1,13.3
2021-01-09 16:00:00,31.9,43.7,13.5
2021-01-09 17:00:00,33.2,45.1,13.0
2021-01-09 18:00:00,34.2,47.6,12.7
2021-01-09 19:00:00,36.6,49.4,12.5
2021-01-09 20:00:00,40.0,50.5,12.4
2021-01-09 21:00:00,39.7,49.6,12.1
2021-01-09 22:00:00,41.6,51.2,11.9
2021-01-09 23:00:00,35.9,51.3,11.7
2021-01-10 00:00:00,29.9,49.6,11.5
2021-01-10 01:00:00,28.7,49.1,11.3
2021-01-10 02:00:00,30.7,51.5,11.1
2021-01-10 03:00:00,21.3,48.1,11.0
2021-01-10 04:00:00,25.3,49.6,10.9
2021-01-10 05:00:00,37.4,51.5,10.7
2021-01-10 06:00:00,29.8,50.4,10.6
2021-01-10 07:00:00,27.4,50.7,10.6
2021-01-10 08:00:00,41.9,52.1,10.8
2021-01-10 09:00:00,33.2,49.4,11.3
2021-01-10 10:00:00,28.7,46.2,11.8
2021-01-10 11:00:00,30.1,44.6,12.7
2021-01-10 12:00:00,22.6,43.1,13.7
2021-01-10 13:00:00,23.9,43.2,14.0
2021-01-10 14:00:00,24.2,43.7,14.1
2021-01-10 15:00:00,25.6,43.6,14.4
2021-01-10 16:00:00,34.2,44.9,14.1
2021-01-10 17:00:00,61.4,48.6,13.4
2021-01-10 18:00:00,66.8,52.9,13.0
2021-01-10 19:00:00,67.0,55.0,12.7
2021-01-10 20:00:00,76.0,56.3,12.7
2021-01-10 21:00:00,82.07,58.4,12.9
2021-01-10 22:00:00,84.84,60.1,12.8
2021-01-10 23:00:00,78.27,60.8,12.8
2021-01-11 00:00:00,71.65,61.9,12.4
2021-01-11 01:00:00,74.9,59.6,12.3
2021-01-11 02:00:00,52.9,58.0,12.3
2021-01-11 03:00:00,49.0,55.4,12.0
2021-01-11 04:00:00,35.8,52.3,11.8
2021-01-11 05:00:00,28.7,47.9,11.8
2021-01-11 06:00:00,27.5,47.5,11.9
2021-01-11 07:00:00,32.4,49.5,11.8
2021-01-11 08:00:00,32.0,51.2,11.9
2021-01-11 09:00:00,45.0,55.7,12.0
2021-01-11 10:00:00,26.8,46.7,12.5
2021-01-11 11:00:00,21.7,41.2,13.6
