Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,66.1,67.9,13.6
1,2021-01-01 01:00:00,57.7,64.0,13.3
2,2021-01-01 02:00:00,60.9,59.0,13.2
3,2021-01-01 03:00:00,92.45,63.7,12.9
4,2021-01-01 04:00:00,106.93,60.5,12.3
5,2021-01-01 05:00:00,97.95,57.3,11.8
6,2021-01-01 06:00:00,67.4,58.4,11.3
7,2021-01-01 07:00:00,74.1,60.5,10.9
8,2021-01-01 08:00:00,65.8,53.9,11.5
9,2021-01-01 09:00:00,51.0,41.6,14.1
10,2021-01-01 10:00:00,41.3,35.9,15.4
11,2021-01-01 11:00:00,43.4,34.0,15.7
12,2021-01-01 12:00:00,48.8,33.4,16.3
13,2021-01-01 13:00:00,45.9,30.3,17.0
14,2021-01-01 14:00:00,45.7,29.4,17.5
15,2021-01-01 15:00:00,44.3,29.8,17.5
16,2021-01-01 16:00:00,43.2,32.0,17.3
17,2021-01-01 17:00:00,47.9,32.9,17.0
18,2021-01-01 18:00:00,55.7,41.0,15.8
19,2021-01-01 19:00:00,66.3,49.8,14.5
20,2021-01-01 20:00:00,77.29,53.6,14.1
21,2021-01-01 21:00:00,96.71,56.5,13.7
22,2021-01-01 22:00:00,110.55,56.9,13.6
23,2021-01-01 23:00:00,114.94,59.3,13.2
24,2021-01-02 00:00:00,125.55,64.0,13.0
25,2021-01-02 01:00:00,148.87,63.9,12.7
26,2021-01-02 02:00:00,188.36,64.8,12.4
27,2021-01-02 03:00:00,179.97,69.6,12.1
28,2021-01-02 04:00:00,144.53,74.4,11.8
29,2021-01-02 05:00:00,128.66,75.3,11.6
30,2021-01-02 06:00:00,158.35,69.5,11.7
31,2021-01-02 07:00:00,123.95,68.9,11.2
32,2021-01-02 08:00:00,104.8,59.8,12.4
33,2021-01-02 09:00:00,112.24,54.3,15.3
34,2021-01-02 10:00:00,120.6,50.0,17.0
35,2021-01-02 11:00:00,106.6,47.4,17.2
36,2021-01-02 12:00:00,128.6,47.6,17.6
37,2021-01-02 13:00:00,115.5,44.2,18.3
38,2021-01-02 14:00:00,104.9,42.5,18.7
39,2021-01-02 15:00:00,109.1,42.0,18.8
40,2021-01-02 16:00:00,105.6,42.1,18.8
41,2021-01-02 17:00:00,120.3,44.1,18.3
42,2021-01-02 18:00:00,155.5,50.0,17.1
43,2021-01-02 19:00:00,148.87,55.6,16.1
44,2021-01-02 20:00:00,161.75,58.6,15.7
45,2021-01-02 21:00:00,179.93,58.8,15.5
46,2021-01-02 22:00:00,139.48,61.2,14.9
47,2021-01-02 23:00:00,93.36,65.7,14.5
48,2021-01-03 00:00:00,92.15,70.9,13.9
49,2021-01-03 01:00:00,87.07,74.2,13.7
50,2021-01-03 02:00:00,107.22,76.4,13.3
51,2021-01-03 03:00:00,109.64,78.2,13.1
52,2021-01-03 04:00:00,92.58,78.5,13.2
53,2021-01-03 05:00:00,163.76,77.5,12.9
54,2021-01-03 06:00:00,123.37,73.0,12.3
55,2021-01-03 07:00:00,126.61,70.9,12.2
56,2021-01-03 08:00:00,136.24,68.1,13.5
57,2021-01-03 09:00:00,145.85,61.9,16.1
58,2021-01-03 10:00:00,147.06,59.2,17.6
59,2021-01-03 11:00:00,144.41,56.1,18.3
60,2021-01-03 12:00:00,155.78,52.7,18.5
61,2021-01-03 13:00:00,165.02,51.8,19.5
62,2021-01-03 14:00:00,101.8,47.9,20.1
63,2021-01-03 15:00:00,81.6,48.4,19.2
64,2021-01-03 16:00:00,66.2,49.6,18.4
65,2021-01-03 17:00:00,61.7,50.6,17.8
66,2021-01-03 18:00:00,68.6,52.5,17.3
67,2021-01-03 19:00:00,72.85,56.4,17.1
68,2021-01-03 20:00:00,88.32,57.9,17.0
69,2021-01-03 21:00:00,84.99,58.5,16.9
70,2021-01-03 22:00:00,85.31,58.4,17.0
71,2021-01-03 23:00:00,106.17,57.4,16.8
72,2021-01-04 00:00:00,108.84,57.5,16.6
73,2021-01-04 01:00:00,120.85,58.3,16.5
74,2021-01-04 02:00:00,134.79,57.4,16.5
75,2021-01-04 03:00:00,119.69,58.0,16.5
76,2021-01-04 04:00:00,144.56,61.6,16.4
77,2021-01-04 05:00:00,138.58,62.5,16.3
78,2021-01-04 06:00:00,124.63,64.7,16.2
79,2021-01-04 07:00:00,112.53,64.3,16.0
80,2021-01-04 08:00:00,120.38,64.0,16.1
81,2021-01-04 09:00:00,115.44,60.6,16.8
82,2021-01-04 10:00:00,110.43,54.1,17.7
83,2021-01-04 11:00:00,110.0,48.5,18.8
84,2021-01-04 12:00:00,96.6,45.2,19.6
85,2021-01-04 13:00:00,91.2,43.3,20.3
86,2021-01-04 14:00:00,90.5,42.9,20.9
87,2021-01-04 15:00:00,85.4,43.3,20.8
88,2021-01-04 16:00:00,86.2,44.9,20.5
89,2021-01-04 17:00:00,99.1,45.9,20.0
90,2021-01-04 18:00:00,120.3,49.7,19.4
91,2021-01-04 19:00:00,143.1,57.2,18.4
92,2021-01-04 20:00:00,135.55,63.1,16.9
93,2021-01-04 21:00:00,140.21,67.0,16.2
94,2021-01-04 22:00:00,147.43,69.5,15.9
95,2021-01-04 23:00:00,179.66,68.2,15.9
96,2021-01-05 00:00:00,185.36,69.4,16.1
97,2021-01-05 01:00:00,188.66,70.5,17.0
98,2021-01-05 02:00:00,180.87,70.8,17.3
99,2021-01-05 03:00:00,177.82,74.2,17.0
100,2021-01-05 04:00:00,173.9,76.5,16.7
101,2021-01-05 05:00:00,215.24,74.5,17.0
102,2021-01-05 06:00:00,263.15,74.5,16.8
103,2021-01-05 07:00:00,200.39,73.7,16.7
104,2021-01-05 08:00:00,183.1,70.6,17.1
105,2021-01-05 09:00:00,236.09,73.4,17.4
106,2021-01-05 10:00:00,228.19,67.2,18.3
107,2021-01-05 11:00:00,212.97,62.8,19.4
108,2021-01-05 12:00:00,201.9,61.6,19.9
109,2021-01-05 13:00:00,206.2,62.1,20.2
110,2021-01-05 14:00:00,220.61,63.0,20.0
111,2021-01-05 15:00:00,206.29,63.0,19.8
112,2021-01-05 16:00:00,208.04,64.1,19.7
113,2021-01-05 17:00:00,195.55,66.3,19.3
114,2021-01-05 18:00:00,148.66,67.9,19.1
115,2021-01-05 19:00:00,129.71,67.7,18.9
116,2021-01-05 20:00:00,122.71,69.9,18.7
117,2021-01-05 21:00:00,110.39,70.9,18.6
118,2021-01-05 22:00:00,109.55,72.1,18.4
119,2021-01-05 23:00:00,104.89,73.7,18.2
120,2021-01-06 00:00:00,102.68,76.0,17.9
121,2021-01-06 01:00:00,82.21,76.9,17.6
122,2021-01-06 02:00:00,82.81,75.5,17.3
123,2021-01-06 03:00:00,88.56,75.2,17.2
124,2021-01-06 04:00:00,101.49,74.9,17.0
125,2021-01-06 05:00:00,92.22,75.2,16.7
126,2021-01-06 06:00:00,87.4,74.9,16.7
127,2021-01-06 07:00:00,91.76,73.9,16.7
128,2021-01-06 08:00:00,89.38,73.0,16.9
129,2021-01-06 09:00:00,91.39,69.8,17.2
130,2021-01-06 10:00:00,89.58,68.8,17.4
131,2021-01-06 11:00:00,84.75,65.6,17.8
132,2021-01-06 12:00:00,89.62,67.0,17.8
133,2021-01-06 13:00:00,97.01,67.8,18.1
134,2021-01-06 14:00:00,95.21,66.9,18.1
135,2021-01-06 15:00:00,96.04,65.5,18.5
136,2021-01-06 16:00:00,98.8,66.0,18.3
137,2021-01-06 17:00:00,102.15,67.6,17.9
138,2021-01-06 18:00:00,102.78,69.0,17.6
139,2021-01-06 19:00:00,107.84,69.9,17.5
140,2021-01-06 20:00:00,114.24,70.8,17.4
141,2021-01-06 21:00:00,130.4,72.7,17.2
142,2021-01-06 22:00:00,131.83,73.9,17.2
143,2021-01-06 23:00:00,120.8,73.8,17.1
144,2021-01-07 00:00:00,123.62,73.2,17.0
145,2021-01-07 01:00:00,123.78,72.9,17.0
146,2021-01-07 02:00:00,129.72,74.5,16.8
147,2021-01-07 03:00:00,117.9,74.2,16.6
148,2021-01-07 04:00:00,109.55,74.7,16.3
149,2021-01-07 05:00:00,122.34,75.2,16.1
150,2021-01-07 06:00:00,121.22,71.9,15.8
151,2021-01-07 07:00:00,103.62,71.2,15.6
152,2021-01-07 08:00:00,106.45,77.1,14.7
153,2021-01-07 09:00:00,101.23,80.5,13.9
154,2021-01-07 10:00:00,89.12,77.8,13.9
155,2021-01-07 11:00:00,76.16,76.4,14.0
156,2021-01-07 12:00:00,55.44,73.6,14.5
157,2021-01-07 13:00:00,64.0,70.1,14.9
158,2021-01-07 14:00:00,54.6,68.4,15.0
159,2021-01-07 15:00:00,49.5,68.1,15.0
160,2021-01-07 16:00:00,47.2,69.1,14.6
161,2021-01-07 17:00:00,44.7,70.5,14.2
162,2021-01-07 18:00:00,46.8,71.4,14.0
163,2021-01-07 19:00:00,47.5,73.5,13.7
164,2021-01-07 20:00:00,50.2,73.9,13.6
165,2021-01-07 21:00:00,43.8,74.9,13.1
166,2021-01-07 22:00:00,34.2,76.1,12.9
167,2021-01-07 23:00:00,26.3,75.6,12.8
168,2021-01-08 00:00:00,19.9,76.1,12.4
169,2021-01-08 01:00:00,20.7,77.1,12.1
170,2021-01-08 02:00:00,17.8,74.5,12.0
171,2021-01-08 03:00:00,22.4,71.3,12.0
172,2021-01-08 04:00:00,8.7,69.8,11.7
173,2021-01-08 05:00:00,7.1,69.1,11.2
174,2021-01-08 06:00:00,4.2,67.8,11.2
175,2021-01-08 07:00:00,3.4,68.1,11.1
176,2021-01-08 08:00:00,3.8,69.7,11.1
177,2021-01-08 09:00:00,5.8,66.6,11.3
178,2021-01-08 10:00:00,5.0,60.5,11.6
179,2021-01-08 11:00:00,5.1,57.9,11.9
180,2021-01-08 12:00:00,6.1,55.4,12.4
181,2021-01-08 13:00:00,8.3,53.7,13.0
182,2021-01-08 14:00:00,7.2,53.7,13.1
