Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,41.0,54.9,16.3
1,2021-01-01 01:00:00,41.2,53.9,16.2
2,2021-01-01 02:00:00,43.1,50.1,16.1
3,2021-01-01 03:00:00,68.3,57.7,15.2
4,2021-01-01 04:00:00,66.5,55.0,14.4
5,2021-01-01 05:00:00,50.5,53.5,13.8
6,2021-01-01 06:00:00,48.9,52.6,13.5
7,2021-01-01 07:00:00,65.3,58.7,13.0
8,2021-01-01 08:00:00,61.1,56.2,13.2
9,2021-01-01 09:00:00,45.1,45.4,14.0
10,2021-01-01 10:00:00,40.5,38.3,15.2
11,2021-01-01 11:00:00,40.5,35.4,16.3
12,2021-01-01 12:00:00,43.3,32.3,17.6
13,2021-01-01 13:00:00,39.4,29.6,18.5
14,2021-01-01 14:00:00,36.8,27.0,18.6
15,2021-01-01 15:00:00,37.9,27.8,19.5
16,2021-01-01 16:00:00,38.8,28.2,19.5
17,2021-01-01 17:00:00,40.2,29.7,19.0
18,2021-01-01 18:00:00,42.3,31.7,18.0
19,2021-01-01 19:00:00,48.5,33.8,17.9
20,2021-01-01 20:00:00,51.1,34.9,17.8
21,2021-01-01 21:00:00,60.3,40.2,17.7
22,2021-01-01 22:00:00,64.7,40.8,17.3
23,2021-01-01 23:00:00,77.4,45.4,16.4
24,2021-01-02 00:00:00,91.1,49.8,15.9
25,2021-01-02 01:00:00,93.79,55.3,15.6
26,2021-01-02 02:00:00,107.28,56.3,15.1
27,2021-01-02 03:00:00,101.69,61.9,14.8
28,2021-01-02 04:00:00,94.46,64.1,14.5
29,2021-01-02 05:00:00,105.1,63.1,14.3
30,2021-01-02 06:00:00,86.58,62.7,13.8
31,2021-01-02 07:00:00,79.3,60.1,13.5
32,2021-01-02 08:00:00,76.0,56.2,14.0
33,2021-01-02 09:00:00,76.05,56.6,14.5
34,2021-01-02 10:00:00,91.38,58.9,15.5
35,2021-01-02 11:00:00,87.88,51.9,16.9
36,2021-01-02 12:00:00,74.0,47.6,17.6
37,2021-01-02 13:00:00,66.0,43.6,18.7
38,2021-01-02 14:00:00,60.6,39.7,19.9
39,2021-01-02 15:00:00,55.0,37.2,20.6
40,2021-01-02 16:00:00,58.5,37.1,20.7
41,2021-01-02 17:00:00,63.4,39.1,20.4
42,2021-01-02 18:00:00,76.1,42.5,19.4
43,2021-01-02 19:00:00,80.5,44.0,18.9
44,2021-01-02 20:00:00,88.3,46.0,18.5
45,2021-01-02 21:00:00,88.1,46.1,18.2
46,2021-01-02 22:00:00,72.4,48.9,17.4
47,2021-01-02 23:00:00,56.0,54.0,16.9
48,2021-01-03 00:00:00,60.3,56.1,16.9
49,2021-01-03 01:00:00,63.4,59.8,16.6
50,2021-01-03 02:00:00,77.2,63.8,16.3
51,2021-01-03 03:00:00,68.14,66.9,15.7
52,2021-01-03 04:00:00,79.55,68.6,15.4
53,2021-01-03 05:00:00,75.64,66.4,14.7
54,2021-01-03 06:00:00,76.83,65.0,14.1
55,2021-01-03 07:00:00,78.33,63.9,14.1
56,2021-01-03 08:00:00,78.52,64.8,14.0
57,2021-01-03 09:00:00,93.41,71.0,14.0
58,2021-01-03 10:00:00,86.51,68.9,14.9
59,2021-01-03 11:00:00,88.24,61.9,16.6
60,2021-01-03 12:00:00,86.25,54.4,18.1
61,2021-01-03 13:00:00,83.73,51.1,19.3
62,2021-01-03 14:00:00,72.7,47.1,20.5
63,2021-01-03 15:00:00,55.6,44.1,20.8
64,2021-01-03 16:00:00,52.8,45.6,20.0
65,2021-01-03 17:00:00,51.0,46.3,19.3
66,2021-01-03 18:00:00,50.8,46.3,18.8
67,2021-01-03 19:00:00,52.9,50.5,18.7
68,2021-01-03 20:00:00,54.9,53.1,18.6
69,2021-01-03 21:00:00,63.1,54.5,18.3
70,2021-01-03 22:00:00,66.4,53.6,18.2
71,2021-01-03 23:00:00,75.5,53.4,17.9
72,2021-01-04 00:00:00,69.3,52.6,17.7
73,2021-01-04 01:00:00,80.42,53.6,17.6
74,2021-01-04 02:00:00,79.6,53.1,17.5
75,2021-01-04 03:00:00,74.81,54.9,17.2
76,2021-01-04 04:00:00,84.98,59.3,16.9
77,2021-01-04 05:00:00,82.92,58.1,17.2
78,2021-01-04 06:00:00,75.45,58.5,17.5
79,2021-01-04 07:00:00,79.3,60.9,17.1
80,2021-01-04 08:00:00,71.45,58.7,17.2
81,2021-01-04 09:00:00,76.0,58.0,17.7
82,2021-01-04 10:00:00,78.07,53.5,18.4
83,2021-01-04 11:00:00,66.8,46.8,18.8
84,2021-01-04 12:00:00,62.7,44.8,19.3
85,2021-01-04 13:00:00,58.5,42.3,20.0
86,2021-01-04 14:00:00,58.7,40.9,20.8
87,2021-01-04 15:00:00,57.9,41.8,21.0
88,2021-01-04 16:00:00,64.4,42.3,21.1
89,2021-01-04 17:00:00,67.1,44.6,20.8
90,2021-01-04 18:00:00,70.9,46.4,20.5
91,2021-01-04 19:00:00,90.2,48.5,20.1
92,2021-01-04 20:00:00,128.31,51.4,19.6
93,2021-01-04 21:00:00,117.11,54.2,19.3
94,2021-01-04 22:00:00,113.72,56.2,19.0
95,2021-01-04 23:00:00,111.09,56.4,18.8
96,2021-01-05 00:00:00,107.67,56.9,18.7
97,2021-01-05 01:00:00,111.61,59.1,18.8
98,2021-01-05 02:00:00,110.77,62.4,18.8
99,2021-01-05 03:00:00,109.58,65.0,18.7
100,2021-01-05 04:00:00,132.73,69.1,17.9
101,2021-01-05 05:00:00,137.12,68.5,18.0
102,2021-01-05 06:00:00,118.1,68.1,17.9
103,2021-01-05 07:00:00,106.39,67.2,17.7
104,2021-01-05 08:00:00,124.51,74.1,17.2
