Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,44.5,65.2,13.6
1,2021-01-01 01:00:00,46.4,64.9,13.5
2,2021-01-01 02:00:00,43.3,61.1,13.3
3,2021-01-01 03:00:00,45.7,57.1,13.3
4,2021-01-01 04:00:00,74.2,59.6,12.7
5,2021-01-01 05:00:00,58.4,53.8,12.3
6,2021-01-01 06:00:00,42.9,53.3,11.9
7,2021-01-01 07:00:00,48.4,55.7,11.6
8,2021-01-01 08:00:00,48.2,52.2,12.0
9,2021-01-01 09:00:00,39.7,42.9,13.4
10,2021-01-01 10:00:00,38.8,36.7,15.5
11,2021-01-01 11:00:00,35.9,28.6,19.5
12,2021-01-01 12:00:00,34.6,24.5,22.1
13,2021-01-01 13:00:00,34.8,22.6,22.9
14,2021-01-01 14:00:00,30.7,19.7,25.1
15,2021-01-01 15:00:00,31.1,19.2,26.6
16,2021-01-01 16:00:00,33.4,21.2,25.3
17,2021-01-01 17:00:00,38.2,25.9,21.8
18,2021-01-01 18:00:00,44.1,34.1,17.4
19,2021-01-01 19:00:00,66.9,38.6,16.1
20,2021-01-01 20:00:00,77.9,41.6,15.6
21,2021-01-01 21:00:00,100.3,42.2,15.5
22,2021-01-01 22:00:00,112.66,50.8,14.3
23,2021-01-01 23:00:00,93.01,60.0,13.4
24,2021-01-02 00:00:00,85.95,63.1,13.1
25,2021-01-02 01:00:00,95.53,70.0,12.3
26,2021-01-02 02:00:00,101.26,68.9,12.4
27,2021-01-02 03:00:00,102.03,72.2,12.0
28,2021-01-02 04:00:00,96.75,78.1,11.3
29,2021-01-02 05:00:00,97.06,80.7,11.0
30,2021-01-02 06:00:00,101.23,80.5,10.8
31,2021-01-02 07:00:00,98.21,82.8,10.2
32,2021-01-02 08:00:00,91.59,78.6,11.0
33,2021-01-02 09:00:00,81.33,64.6,13.5
34,2021-01-02 10:00:00,92.2,51.8,16.8
35,2021-01-02 11:00:00,86.4,42.0,20.7
36,2021-01-02 12:00:00,72.0,38.5,22.0
37,2021-01-02 13:00:00,71.2,35.2,24.0
38,2021-01-02 14:00:00,64.1,31.5,25.7
39,2021-01-02 15:00:00,57.4,28.8,26.4
40,2021-01-02 16:00:00,56.8,28.1,26.6
41,2021-01-02 17:00:00,66.9,33.5,23.2
42,2021-01-02 18:00:00,85.9,43.0,18.7
43,2021-01-02 19:00:00,101.8,47.4,17.5
44,2021-01-02 20:00:00,103.04,51.4,16.8
45,2021-01-02 21:00:00,91.97,50.9,16.5
46,2021-01-02 22:00:00,76.5,56.4,15.6
47,2021-01-02 23:00:00,63.1,59.5,15.2
48,2021-01-03 00:00:00,65.2,62.8,14.8
49,2021-01-03 01:00:00,73.1,66.6,14.5
50,2021-01-03 02:00:00,56.23,70.9,14.3
51,2021-01-03 03:00:00,62.78,73.4,14.0
52,2021-01-03 04:00:00,60.27,76.2,13.6
53,2021-01-03 05:00:00,70.17,75.5,13.6
54,2021-01-03 06:00:00,74.18,72.9,13.0
55,2021-01-03 07:00:00,74.1,69.6,12.7
56,2021-01-03 08:00:00,78.36,70.6,12.8
57,2021-01-03 09:00:00,99.84,74.0,13.5
58,2021-01-03 10:00:00,96.29,68.1,15.8
59,2021-01-03 11:00:00,88.84,53.4,19.3
60,2021-01-03 12:00:00,76.1,41.6,23.1
61,2021-01-03 13:00:00,72.2,39.6,24.1
62,2021-01-03 14:00:00,73.3,43.0,22.7
63,2021-01-03 15:00:00,57.1,43.8,21.2
64,2021-01-03 16:00:00,49.5,47.6,19.2
65,2021-01-03 17:00:00,45.3,48.3,18.3
66,2021-01-03 18:00:00,45.9,50.0,17.7
67,2021-01-03 19:00:00,49.6,54.4,17.6
68,2021-01-03 20:00:00,59.5,57.3,17.6
69,2021-01-03 21:00:00,69.7,58.1,17.4
70,2021-01-03 22:00:00,71.6,59.0,17.4
71,2021-01-03 23:00:00,72.29,62.3,16.9
72,2021-01-04 00:00:00,72.52,58.1,17.0
73,2021-01-04 01:00:00,70.6,54.7,17.2
74,2021-01-04 02:00:00,73.1,53.7,17.1
75,2021-01-04 03:00:00,76.5,55.1,16.7
76,2021-01-04 04:00:00,86.26,61.3,16.5
77,2021-01-04 05:00:00,87.88,61.6,16.3
78,2021-01-04 06:00:00,88.06,63.4,16.3
79,2021-01-04 07:00:00,86.55,66.0,16.0
80,2021-01-04 08:00:00,84.62,65.2,16.1
81,2021-01-04 09:00:00,105.78,65.8,16.7
82,2021-01-04 10:00:00,107.91,64.0,17.7
83,2021-01-04 11:00:00,89.01,50.6,19.3
84,2021-01-04 12:00:00,71.0,44.0,20.6
85,2021-01-04 13:00:00,87.1,45.5,21.1
86,2021-01-04 14:00:00,84.0,43.0,22.2
87,2021-01-04 15:00:00,71.5,42.6,21.9
88,2021-01-04 16:00:00,67.7,43.9,21.4
89,2021-01-04 17:00:00,66.9,45.7,20.7
90,2021-01-04 18:00:00,71.0,47.6,20.1
91,2021-01-04 19:00:00,86.6,49.4,19.7
92,2021-01-04 20:00:00,95.68,53.4,18.7
93,2021-01-04 21:00:00,105.54,57.2,17.8
94,2021-01-04 22:00:00,108.41,59.7,17.4
95,2021-01-04 23:00:00,121.13,60.1,17.2
96,2021-01-05 00:00:00,126.4,62.9,17.2
97,2021-01-05 01:00:00,117.67,64.8,17.7
98,2021-01-05 02:00:00,109.21,67.0,17.9
99,2021-01-05 03:00:00,117.47,70.7,17.2
100,2021-01-05 04:00:00,128.35,74.0,16.3
101,2021-01-05 05:00:00,132.32,76.6,16.2
102,2021-01-05 06:00:00,124.08,78.1,16.0
103,2021-01-05 07:00:00,127.78,82.1,15.8
104,2021-01-05 08:00:00,122.62,80.0,16.0
105,2021-01-05 09:00:00,109.6,76.8,16.4
106,2021-01-05 10:00:00,125.61,69.6,17.9
107,2021-01-05 11:00:00,125.32,65.4,18.8
108,2021-01-05 12:00:00,130.08,62.4,19.6
109,2021-01-05 13:00:00,128.0,61.8,20.2
110,2021-01-05 14:00:00,129.87,62.8,20.0
111,2021-01-05 15:00:00,116.99,62.9,19.9
112,2021-01-05 16:00:00,123.54,62.8,20.0
113,2021-01-05 17:00:00,120.54,64.0,19.8
114,2021-01-05 18:00:00,116.77,65.8,19.5
115,2021-01-05 19:00:00,89.97,66.8,19.3
116,2021-01-05 20:00:00,84.11,68.7,18.9
117,2021-01-05 21:00:00,79.16,70.2,18.8
118,2021-01-05 22:00:00,73.21,71.0,18.7
119,2021-01-05 23:00:00,68.27,72.9,18.4
120,2021-01-06 00:00:00,70.89,75.4,18.0
121,2021-01-06 01:00:00,68.13,77.5,17.6
122,2021-01-06 02:00:00,62.6,74.8,17.5
123,2021-01-06 03:00:00,62.1,73.7,17.5
124,2021-01-06 04:00:00,65.83,73.2,17.4
125,2021-01-06 05:00:00,64.29,72.8,17.2
126,2021-01-06 06:00:00,62.78,72.4,17.1
127,2021-01-06 07:00:00,63.53,71.2,17.1
128,2021-01-06 08:00:00,66.13,69.9,17.3
129,2021-01-06 09:00:00,67.16,67.8,17.7
130,2021-01-06 10:00:00,66.62,66.5,17.9
131,2021-01-06 11:00:00,71.72,65.6,18.1
132,2021-01-06 12:00:00,73.47,65.0,18.4
133,2021-01-06 13:00:00,75.42,64.5,18.6
134,2021-01-06 14:00:00,75.34,64.5,18.8
135,2021-01-06 15:00:00,77.81,64.1,19.0
136,2021-01-06 16:00:00,100.22,64.5,18.9
137,2021-01-06 17:00:00,80.88,66.2,18.4
138,2021-01-06 18:00:00,82.27,67.6,18.0
139,2021-01-06 19:00:00,81.87,67.8,17.9
140,2021-01-06 20:00:00,84.71,67.6,18.0
141,2021-01-06 21:00:00,90.99,68.9,17.9
142,2021-01-06 22:00:00,95.36,69.8,17.7
143,2021-01-06 23:00:00,92.54,70.7,17.6
144,2021-01-07 00:00:00,92.32,70.2,17.5
145,2021-01-07 01:00:00,100.95,69.5,17.4
146,2021-01-07 02:00:00,96.58,70.6,17.2
147,2021-01-07 03:00:00,86.06,71.9,17.0
148,2021-01-07 04:00:00,80.09,71.9,16.7
149,2021-01-07 05:00:00,80.77,73.0,16.3
150,2021-01-07 06:00:00,87.39,72.2,16.0
151,2021-01-07 07:00:00,77.37,69.6,15.8
152,2021-01-07 08:00:00,77.1,73.4,15.2
153,2021-01-07 09:00:00,76.76,77.7,14.4
154,2021-01-07 10:00:00,70.87,76.7,14.2
155,2021-01-07 11:00:00,65.72,74.8,14.5
156,2021-01-07 12:00:00,79.0,71.2,15.1
157,2021-01-07 13:00:00,61.7,67.8,15.5
158,2021-01-07 14:00:00,47.6,65.8,15.7
159,2021-01-07 15:00:00,44.1,66.1,15.4
160,2021-01-07 16:00:00,46.4,67.3,15.2
161,2021-01-07 17:00:00,44.5,69.0,14.6
162,2021-01-07 18:00:00,41.1,70.1,14.3
163,2021-01-07 19:00:00,46.6,72.1,13.9
164,2021-01-07 20:00:00,44.8,73.3,13.6
165,2021-01-07 21:00:00,42.8,73.9,13.5
166,2021-01-07 22:00:00,35.0,75.6,13.1
167,2021-01-07 23:00:00,28.8,74.3,13.1
168,2021-01-08 00:00:00,25.0,75.2,12.8
169,2021-01-08 01:00:00,24.8,75.6,12.4
170,2021-01-08 02:00:00,22.1,72.3,12.3
171,2021-01-08 03:00:00,19.5,70.0,12.2
172,2021-01-08 04:00:00,18.1,68.6,11.9
173,2021-01-08 05:00:00,16.9,68.1,11.6
174,2021-01-08 06:00:00,15.9,67.1,11.5
175,2021-01-08 07:00:00,15.2,67.5,11.4
176,2021-01-08 08:00:00,15.6,68.1,11.5
177,2021-01-08 09:00:00,17.1,62.6,11.7
178,2021-01-08 10:00:00,15.8,58.3,12.0
179,2021-01-08 11:00:00,16.6,56.4,12.5
180,2021-01-08 12:00:00,18.3,54.1,13.3
181,2021-01-08 13:00:00,18.0,52.8,13.7
182,2021-01-08 14:00:00,17.3,51.8,13.8
183,2021-01-08 15:00:00,17.3,51.3,14.2
184,2021-01-08 16:00:00,19.5,52.9,13.8
185,2021-01-08 17:00:00,21.6,54.5,13.2
186,2021-01-08 18:00:00,,,
187,2021-01-08 19:00:00,,,
188,2021-01-08 20:00:00,24.9,56.5,11.7
189,2021-01-08 21:00:00,23.4,56.4,11.6
190,2021-01-08 22:00:00,27.4,58.9,11.1
191,2021-01-08 23:00:00,27.3,58.7,11.0
192,2021-01-09 00:00:00,35.2,59.5,10.5
193,2021-01-09 01:00:00,36.2,59.2,10.3
194,2021-01-09 02:00:00,26.1,59.1,10.2
195,2021-01-09 03:00:00,24.7,56.7,10.2
196,2021-01-09 04:00:00,25.7,56.8,10.1
197,2021-01-09 05:00:00,26.1,56.1,10.1
198,2021-01-09 06:00:00,25.3,54.3,10.1
199,2021-01-09 07:00:00,26.4,54.9,10.2
200,2021-01-09 08:00:00,27.5,54.6,10.5
201,2021-01-09 09:00:00,26.4,52.1,10.9
202,2021-01-09 10:00:00,27.9,47.8,12.0
203,2021-01-09 11:00:00,30.4,47.3,12.4
204,2021-01-09 12:00:00,33.1,45.5,13.2
205,2021-01-09 13:00:00,33.5,44.0,13.5
206,2021-01-09 14:00:00,32.0,44.6,13.0
207,2021-01-09 15:00:00,32.5,43.7,13.5
208,2021-01-09 16:00:00,34.7,42.8,13.9
209,2021-01-09 17:00:00,35.5,45.2,12.9
210,2021-01-09 18:00:00,36.1,47.1,12.3
211,2021-01-09 19:00:00,38.3,48.3,12.1
212,2021-01-09 20:00:00,38.4,47.7,12.0
213,2021-01-09 21:00:00,38.4,48.1,11.9
214,2021-01-09 22:00:00,38.4,48.2,11.6
215,2021-01-09 23:00:00,37.7,47.0,11.5
216,2021-01-10 00:00:00,39.9,44.9,11.2
217,2021-01-10 01:00:00,37.2,45.1,11.0
218,2021-01-10 02:00:00,29.5,45.0,10.9
219,2021-01-10 03:00:00,28.9,45.8,10.9
220,2021-01-10 04:00:00,29.2,46.3,10.8
221,2021-01-10 05:00:00,27.8,46.9,10.8
222,2021-01-10 06:00:00,28.0,47.8,10.7
223,2021-01-10 07:00:00,29.5,50.1,10.6
224,2021-01-10 08:00:00,29.7,51.1,10.7
225,2021-01-10 09:00:00,28.5,48.6,11.2
226,2021-01-10 10:00:00,30.6,45.6,11.8
227,2021-01-10 11:00:00,29.3,44.5,12.3
228,2021-01-10 12:00:00,30.8,43.6,13.3
229,2021-01-10 13:00:00,29.3,43.2,13.5
230,2021-01-10 14:00:00,30.3,43.7,13.7
231,2021-01-10 15:00:00,31.2,45.3,13.3
232,2021-01-10 16:00:00,36.6,47.0,13.0
233,2021-01-10 17:00:00,44.2,49.5,12.5
234,2021-01-10 18:00:00,49.6,51.0,12.3
235,2021-01-10 19:00:00,51.2,51.5,12.2
236,2021-01-10 20:00:00,53.9,52.1,12.3
237,2021-01-10 21:00:00,68.1,54.6,12.2
238,2021-01-10 22:00:00,94.53,56.8,12.2
239,2021-01-10 23:00:00,86.83,58.8,12.1
240,2021-01-11 00:00:00,83.17,60.2,12.2
241,2021-01-11 01:00:00,51.6,53.4,12.6
242,2021-01-11 02:00:00,46.0,52.5,12.4
243,2021-01-11 03:00:00,32.5,49.6,12.2
244,2021-01-11 04:00:00,36.3,50.9,12.1
245,2021-01-11 05:00:00,43.6,51.2,11.9
246,2021-01-11 06:00:00,35.9,48.4,11.9
247,2021-01-11 07:00:00,31.5,46.2,12.2
248,2021-01-11 08:00:00,31.2,46.2,12.4
249,2021-01-11 09:00:00,35.2,49.1,12.6
250,2021-01-11 10:00:00,29.9,48.2,13.0
251,2021-01-11 11:00:00,26.0,40.8,14.1
252,2021-01-11 12:00:00,25.5,35.5,15.3
253,2021-01-11 13:00:00,24.6,34.2,15.5
254,2021-01-11 14:00:00,25.4,33.8,16.5
255,2021-01-11 15:00:00,24.3,32.5,15.7
256,2021-01-11 16:00:00,23.2,32.2,15.6
257,2021-01-11 17:00:00,25.2,33.5,15.2
258,2021-01-11 18:00:00,28.7,35.3,14.8
259,2021-01-11 19:00:00,39.8,52.6,13.9
260,2021-01-11 20:00:00,42.8,55.6,13.8
261,2021-01-11 21:00:00,43.3,56.1,13.8
262,2021-01-11 22:00:00,46.5,58.3,13.7
263,2021-01-11 23:00:00,51.3,60.9,13.4
264,2021-01-12 00:00:00,65.4,62.2,13.1
265,2021-01-12 01:00:00,78.0,64.1,12.9
266,2021-01-12 02:00:00,66.6,66.5,12.6
267,2021-01-12 03:00:00,61.2,66.1,12.5
268,2021-01-12 04:00:00,58.1,57.2,12.7
269,2021-01-12 05:00:00,69.9,61.3,12.6
270,2021-01-12 06:00:00,56.7,60.5,12.5
271,2021-01-12 07:00:00,32.2,47.4,13.1
272,2021-01-12 08:00:00,32.0,45.4,13.6
273,2021-01-12 09:00:00,30.9,41.0,15.0
274,2021-01-12 10:00:00,30.7,34.3,16.8
275,2021-01-12 11:00:00,31.3,25.5,20.1
276,2021-01-12 12:00:00,28.8,22.2,22.5
277,2021-01-12 13:00:00,28.5,20.9,23.7
278,2021-01-12 14:00:00,26.3,18.7,24.7
279,2021-01-12 15:00:00,31.6,21.3,23.5
280,2021-01-12 16:00:00,37.8,25.7,20.8
281,2021-01-12 17:00:00,36.1,26.9,18.2
282,2021-01-12 18:00:00,39.2,28.8,17.3
283,2021-01-12 19:00:00,48.9,32.4,16.8
284,2021-01-12 20:00:00,62.1,38.2,16.4
285,2021-01-12 21:00:00,73.2,46.4,15.7
286,2021-01-12 22:00:00,59.7,48.0,15.3
287,2021-01-12 23:00:00,55.3,46.3,15.3
288,2021-01-13 00:00:00,64.6,49.9,15.0
289,2021-01-13 01:00:00,57.7,50.3,14.8
290,2021-01-13 02:00:00,68.9,55.2,14.3
291,2021-01-13 03:00:00,70.4,57.4,14.1
292,2021-01-13 04:00:00,76.5,62.2,13.5
293,2021-01-13 05:00:00,79.4,62.9,13.3
294,2021-01-13 06:00:00,69.78,61.2,13.0
295,2021-01-13 07:00:00,68.23,66.2,12.2
296,2021-01-13 08:00:00,71.98,63.1,13.0
297,2021-01-13 09:00:00,90.42,57.2,15.3
298,2021-01-13 10:00:00,83.1,43.6,17.9
299,2021-01-13 11:00:00,63.6,33.3,21.2
300,2021-01-13 12:00:00,56.2,28.6,23.8
301,2021-01-13 13:00:00,48.9,23.3,26.1
302,2021-01-13 14:00:00,52.3,23.7,26.9
303,2021-01-13 15:00:00,52.0,25.2,26.5
304,2021-01-13 16:00:00,46.1,24.0,26.6
305,2021-01-13 17:00:00,47.6,27.8,24.2
306,2021-01-13 18:00:00,63.3,36.8,20.2
307,2021-01-13 19:00:00,50.2,50.9,17.9
308,2021-01-13 20:00:00,55.1,56.7,16.6
309,2021-01-13 21:00:00,54.4,59.3,16.0
310,2021-01-13 22:00:00,59.6,62.4,15.4
311,2021-01-13 23:00:00,68.0,65.7,14.9
312,2021-01-14 00:00:00,69.5,66.9,14.8
313,2021-01-14 01:00:00,70.3,67.1,14.9
314,2021-01-14 02:00:00,76.1,68.8,14.9
315,2021-01-14 03:00:00,73.8,69.4,15.0
316,2021-01-14 04:00:00,57.11,70.4,14.6
317,2021-01-14 05:00:00,59.42,71.5,14.2
318,2021-01-14 06:00:00,69.34,74.4,13.7
319,2021-01-14 07:00:00,61.81,79.9,12.9
320,2021-01-14 08:00:00,74.24,79.8,13.1
321,2021-01-14 09:00:00,84.79,64.2,15.4
322,2021-01-14 10:00:00,82.53,52.9,17.9
323,2021-01-14 11:00:00,74.9,51.8,20.4
324,2021-01-14 12:00:00,68.2,45.2,23.6
325,2021-01-14 13:00:00,71.9,41.1,25.3
326,2021-01-14 14:00:00,62.9,37.8,25.9
327,2021-01-14 15:00:00,68.7,37.3,27.1
328,2021-01-14 16:00:00,69.1,41.5,25.5
329,2021-01-14 17:00:00,66.2,47.1,23.6
330,2021-01-14 18:00:00,81.31,59.2,20.0
331,2021-01-14 19:00:00,79.05,65.7,18.8
332,2021-01-14 20:00:00,56.64,72.9,17.6
333,2021-01-14 21:00:00,53.19,74.0,17.1
334,2021-01-14 22:00:00,53.2,75.3,16.7
335,2021-01-14 23:00:00,57.98,78.0,16.3
336,2021-01-15 00:00:00,59.32,79.8,16.1
337,2021-01-15 01:00:00,63.39,81.2,15.9
338,2021-01-15 02:00:00,61.51,82.3,15.8
339,2021-01-15 03:00:00,56.15,83.4,15.9
340,2021-01-15 04:00:00,50.5,86.7,15.9
341,2021-01-15 05:00:00,43.29,87.3,15.8
342,2021-01-15 06:00:00,72.64,87.6,15.5
343,2021-01-15 07:00:00,107.4,88.1,14.7
344,2021-01-15 08:00:00,91.3,87.6,14.8
345,2021-01-15 09:00:00,92.58,86.1,15.5
346,2021-01-15 10:00:00,93.09,85.1,16.1
347,2021-01-15 11:00:00,96.76,82.3,17.0
348,2021-01-15 12:00:00,98.91,77.5,18.3
349,2021-01-15 13:00:00,92.05,72.6,18.9
350,2021-01-15 14:00:00,94.19,71.2,19.3
351,2021-01-15 15:00:00,77.08,69.2,19.9
352,2021-01-15 16:00:00,77.69,70.8,19.4
353,2021-01-15 17:00:00,77.34,72.0,19.4
354,2021-01-15 18:00:00,79.15,73.5,19.0
355,2021-01-15 19:00:00,69.16,77.1,18.3
356,2021-01-15 20:00:00,62.95,77.8,18.5
357,2021-01-15 21:00:00,71.85,78.7,18.4
358,2021-01-15 22:00:00,75.25,79.8,18.2
359,2021-01-15 23:00:00,76.71,80.0,18.2
360,2021-01-16 00:00:00,72.98,81.4,17.9
361,2021-01-16 01:00:00,71.27,82.1,17.7
362,2021-01-16 02:00:00,71.52,82.5,17.6
363,2021-01-16 03:00:00,65.78,81.5,17.8
364,2021-01-16 04:00:00,58.79,81.4,17.8
365,2021-01-16 05:00:00,60.22,82.0,17.8
366,2021-01-16 06:00:00,63.37,80.8,18.0
367,2021-01-16 07:00:00,76.74,79.7,18.0
368,2021-01-16 08:00:00,78.71,80.3,18.0
369,2021-01-16 09:00:00,86.76,78.5,18.6
370,2021-01-16 10:00:00,91.51,72.8,19.8
371,2021-01-16 11:00:00,91.31,67.4,20.7
372,2021-01-16 12:00:00,91.56,63.8,21.3
373,2021-01-16 13:00:00,85.94,62.9,21.4
374,2021-01-16 14:00:00,83.59,63.9,21.0
375,2021-01-16 15:00:00,90.27,64.0,21.3
376,2021-01-16 16:00:00,127.32,68.8,20.7
377,2021-01-16 17:00:00,107.44,69.6,20.3
378,2021-01-16 18:00:00,115.03,70.0,20.2
379,2021-01-16 19:00:00,114.68,70.5,20.1
380,2021-01-16 20:00:00,133.92,73.7,19.7
381,2021-01-16 21:00:00,222.2,78.0,19.1
382,2021-01-16 22:00:00,157.39,80.9,18.6
383,2021-01-16 23:00:00,120.22,83.5,18.0
384,2021-01-17 00:00:00,98.49,85.4,17.6
385,2021-01-17 01:00:00,85.89,86.5,17.3
386,2021-01-17 02:00:00,81.03,87.9,17.1
387,2021-01-17 03:00:00,73.67,88.8,17.0
388,2021-01-17 04:00:00,62.38,89.1,16.9
389,2021-01-17 05:00:00,61.86,88.7,17.0
390,2021-01-17 06:00:00,60.46,89.1,17.1
391,2021-01-17 07:00:00,58.51,89.2,17.2
392,2021-01-17 08:00:00,49.79,89.6,17.1
393,2021-01-17 09:00:00,51.24,87.2,17.3
394,2021-01-17 10:00:00,52.5,84.5,17.2
395,2021-01-17 11:00:00,67.4,83.8,16.5
396,2021-01-17 12:00:00,37.2,72.4,16.6
397,2021-01-17 13:00:00,30.5,61.0,16.8
398,2021-01-17 14:00:00,32.9,59.3,16.2
399,2021-01-17 15:00:00,37.1,58.7,15.9
400,2021-01-17 16:00:00,39.9,57.8,16.0
401,2021-01-17 17:00:00,42.6,58.2,16.0
402,2021-01-17 18:00:00,40.6,58.4,15.9
403,2021-01-17 19:00:00,44.1,59.0,15.8
404,2021-01-17 20:00:00,44.6,59.6,15.8
405,2021-01-17 21:00:00,46.2,59.1,15.8
406,2021-01-17 22:00:00,53.3,60.5,15.5
407,2021-01-17 23:00:00,54.4,60.1,15.2
408,2021-01-18 00:00:00,46.8,56.6,15.1
409,2021-01-18 01:00:00,40.9,53.7,15.0
410,2021-01-18 02:00:00,37.5,53.5,14.7
411,2021-01-18 03:00:00,42.9,56.1,14.2
412,2021-01-18 04:00:00,37.8,55.1,14.0
413,2021-01-18 05:00:00,37.2,56.1,13.4
414,2021-01-18 06:00:00,37.2,55.9,13.1
415,2021-01-18 07:00:00,34.4,55.5,13.0
416,2021-01-18 08:00:00,35.1,54.4,13.5
417,2021-01-18 09:00:00,39.4,51.5,15.2
418,2021-01-18 10:00:00,36.9,43.6,17.4
419,2021-01-18 11:00:00,33.5,36.1,20.4
420,2021-01-18 12:00:00,31.9,33.2,22.6
421,2021-01-18 13:00:00,35.3,34.6,23.1
422,2021-01-18 14:00:00,32.9,34.2,23.9
423,2021-01-18 15:00:00,36.3,32.6,25.6
424,2021-01-18 16:00:00,41.0,34.1,25.5
425,2021-01-18 17:00:00,38.3,35.6,24.2
426,2021-01-18 18:00:00,52.8,44.9,20.5
427,2021-01-18 19:00:00,59.9,52.8,18.3
428,2021-01-18 20:00:00,72.6,52.6,17.5
429,2021-01-18 21:00:00,94.02,52.3,17.0
430,2021-01-18 22:00:00,96.21,58.0,16.2
431,2021-01-18 23:00:00,74.92,67.2,14.9
432,2021-01-19 00:00:00,62.08,69.8,14.5
433,2021-01-19 01:00:00,58.04,72.9,14.1
434,2021-01-19 02:00:00,49.7,76.6,13.7
435,2021-01-19 03:00:00,73.5,79.3,13.6
436,2021-01-19 04:00:00,65.8,80.6,13.3
