Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,79.2,77.1,12.6
1,2021-01-01 01:00:00,48.87,80.9,11.9
2,2021-01-01 02:00:00,53.23,85.8,10.2
3,2021-01-01 03:00:00,49.45,87.1,
4,2021-01-01 04:00:00,45.82,87.3,
5,2021-01-01 05:00:00,43.69,88.5,
6,2021-01-01 06:00:00,43.57,88.7,
7,2021-01-01 07:00:00,49.38,84.2,
8,2021-01-01 08:00:00,50.18,82.9,
9,2021-01-01 09:00:00,73.0,58.1,12.5
10,2021-01-01 10:00:00,49.6,41.4,15.1
11,2021-01-01 11:00:00,48.2,35.8,17.1
12,2021-01-01 12:00:00,45.5,30.9,18.9
13,2021-01-01 13:00:00,37.2,25.0,22.0
14,2021-01-01 14:00:00,34.7,22.0,24.3
15,2021-01-01 15:00:00,34.3,21.9,25.4
16,2021-01-01 16:00:00,40.0,23.3,24.6
17,2021-01-01 17:00:00,40.2,28.3,21.7
18,2021-01-01 18:00:00,84.3,46.3,17.3
19,2021-01-01 19:00:00,62.88,66.4,13.8
20,2021-01-01 20:00:00,77.24,72.5,12.6
21,2021-01-01 21:00:00,68.4,73.8,11.7
22,2021-01-01 22:00:00,55.25,73.7,11.0
23,2021-01-01 23:00:00,51.73,74.9,10.8
24,2021-01-02 00:00:00,50.23,80.5,10.4
25,2021-01-02 01:00:00,43.53,86.6,
26,2021-01-02 02:00:00,43.4,85.8,
27,2021-01-02 03:00:00,40.0,86.2,
28,2021-01-02 04:00:00,39.94,85.6,
29,2021-01-02 05:00:00,38.29,86.1,
30,2021-01-02 06:00:00,43.38,86.2,
31,2021-01-02 07:00:00,39.78,88.5,
32,2021-01-02 08:00:00,59.76,85.5,
33,2021-01-02 09:00:00,124.39,78.8,11.5
34,2021-01-02 10:00:00,101.91,66.9,14.0
35,2021-01-02 11:00:00,131.75,55.1,16.7
36,2021-01-02 12:00:00,128.5,46.6,18.2
37,2021-01-02 13:00:00,90.7,33.4,22.6
38,2021-01-02 14:00:00,71.3,28.6,25.0
39,2021-01-02 15:00:00,74.5,29.9,24.9
40,2021-01-02 16:00:00,108.7,30.4,24.8
41,2021-01-02 17:00:00,92.8,35.8,22.1
42,2021-01-02 18:00:00,140.3,46.9,18.3
43,2021-01-02 19:00:00,133.93,59.0,15.9
44,2021-01-02 20:00:00,132.63,68.6,14.6
45,2021-01-02 21:00:00,133.34,70.2,14.2
46,2021-01-02 22:00:00,131.31,78.1,13.0
47,2021-01-02 23:00:00,130.83,74.3,13.2
48,2021-01-03 00:00:00,120.64,79.1,12.4
49,2021-01-03 01:00:00,106.47,82.9,11.6
50,2021-01-03 02:00:00,95.51,85.3,11.0
51,2021-01-03 03:00:00,89.77,86.8,10.7
52,2021-01-03 04:00:00,78.43,89.7,10.1
53,2021-01-03 05:00:00,74.69,90.1,
54,2021-01-03 06:00:00,76.72,89.4,10.0
55,2021-01-03 07:00:00,87.38,87.9,10.0
56,2021-01-03 08:00:00,96.46,86.4,10.9
57,2021-01-03 09:00:00,130.16,79.2,13.4
58,2021-01-03 10:00:00,139.71,69.6,15.2
59,2021-01-03 11:00:00,128.48,62.7,16.7
60,2021-01-03 12:00:00,113.35,56.7,19.1
61,2021-01-03 13:00:00,86.6,46.0,22.6
62,2021-01-03 14:00:00,63.9,38.7,24.7
63,2021-01-03 15:00:00,54.7,37.0,25.5
64,2021-01-03 16:00:00,60.6,38.3,25.1
65,2021-01-03 17:00:00,91.2,44.9,21.8
66,2021-01-03 18:00:00,83.17,52.4,18.6
67,2021-01-03 19:00:00,98.29,54.6,18.0
68,2021-01-03 20:00:00,108.48,57.8,17.6
69,2021-01-03 21:00:00,100.02,61.3,17.2
70,2021-01-03 22:00:00,98.72,66.4,16.9
71,2021-01-03 23:00:00,111.13,67.7,16.8
72,2021-01-04 00:00:00,112.97,72.6,16.5
73,2021-01-04 01:00:00,106.55,72.6,16.3
74,2021-01-04 02:00:00,120.49,68.6,16.2
75,2021-01-04 03:00:00,115.48,68.5,15.9
76,2021-01-04 04:00:00,114.5,73.0,15.7
77,2021-01-04 05:00:00,116.65,68.5,15.8
78,2021-01-04 06:00:00,114.38,66.7,15.9
79,2021-01-04 07:00:00,127.37,70.8,15.7
80,2021-01-04 08:00:00,119.99,67.8,16.1
81,2021-01-04 09:00:00,148.33,68.7,16.9
82,2021-01-04 10:00:00,132.88,65.9,17.5
83,2021-01-04 11:00:00,121.69,60.4,18.2
84,2021-01-04 12:00:00,116.09,53.3,18.8
85,2021-01-04 13:00:00,109.5,49.5,19.9
86,2021-01-04 14:00:00,98.3,46.5,20.4
87,2021-01-04 15:00:00,89.4,46.8,20.5
88,2021-01-04 16:00:00,108.9,50.0,20.7
89,2021-01-04 17:00:00,132.76,54.3,20.0
90,2021-01-04 18:00:00,186.01,59.6,19.0
91,2021-01-04 19:00:00,249.24,66.9,18.1
92,2021-01-04 20:00:00,129.34,79.0,16.4
93,2021-01-04 21:00:00,117.19,83.1,15.1
94,2021-01-04 22:00:00,120.55,82.7,14.5
95,2021-01-04 23:00:00,114.54,84.1,13.7
96,2021-01-05 00:00:00,111.93,84.3,13.3
97,2021-01-05 01:00:00,114.44,84.8,13.7
98,2021-01-05 02:00:00,119.4,85.2,14.1
99,2021-01-05 03:00:00,121.5,84.5,14.6
100,2021-01-05 04:00:00,113.59,84.1,14.8
101,2021-01-05 05:00:00,121.83,83.2,15.0
102,2021-01-05 06:00:00,139.02,82.5,15.3
103,2021-01-05 07:00:00,153.91,78.0,15.5
104,2021-01-05 08:00:00,139.17,75.2,15.9
105,2021-01-05 09:00:00,155.43,73.1,16.6
106,2021-01-05 10:00:00,153.95,71.4,17.4
107,2021-01-05 11:00:00,159.72,68.9,18.2
108,2021-01-05 12:00:00,173.46,65.0,19.1
109,2021-01-05 13:00:00,177.64,63.2,19.4
110,2021-01-05 14:00:00,175.47,63.6,19.6
111,2021-01-05 15:00:00,169.58,64.2,19.6
112,2021-01-05 16:00:00,156.7,64.0,19.5
113,2021-01-05 17:00:00,144.68,65.0,19.4
114,2021-01-05 18:00:00,149.4,68.8,18.8
115,2021-01-05 19:00:00,164.33,71.1,18.4
116,2021-01-05 20:00:00,182.28,72.9,18.2
117,2021-01-05 21:00:00,184.07,75.4,18.0
118,2021-01-05 22:00:00,193.71,75.0,18.0
119,2021-01-05 23:00:00,181.37,76.9,17.8
120,2021-01-06 00:00:00,143.94,78.2,17.5
121,2021-01-06 01:00:00,116.18,81.4,17.1
122,2021-01-06 02:00:00,117.4,84.4,16.6
123,2021-01-06 03:00:00,124.22,88.0,16.1
124,2021-01-06 04:00:00,128.67,87.7,16.1
125,2021-01-06 05:00:00,115.08,86.7,16.2
126,2021-01-06 06:00:00,111.75,87.1,16.2
