Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,63.9,64.6,14.0
1,2021-01-01 01:00:00,59.6,61.7,14.0
2,2021-01-01 02:00:00,59.3,58.3,13.7
3,2021-01-01 03:00:00,100.49,62.7,13.1
4,2021-01-01 04:00:00,121.65,60.9,12.4
5,2021-01-01 05:00:00,80.29,59.0,11.8
6,2021-01-01 06:00:00,66.4,57.7,11.5
7,2021-01-01 07:00:00,67.06,61.1,11.0
8,2021-01-01 08:00:00,73.9,57.9,11.3
9,2021-01-01 09:00:00,78.9,47.9,13.2
10,2021-01-01 10:00:00,54.6,39.0,14.4
11,2021-01-01 11:00:00,48.2,34.9,15.8
12,2021-01-01 12:00:00,53.6,32.1,17.3
13,2021-01-01 13:00:00,47.6,28.6,18.6
14,2021-01-01 14:00:00,43.6,26.7,19.6
15,2021-01-01 15:00:00,41.3,26.6,19.8
16,2021-01-01 16:00:00,43.7,27.2,19.9
17,2021-01-01 17:00:00,46.8,31.0,18.4
18,2021-01-01 18:00:00,52.5,35.6,16.8
19,2021-01-01 19:00:00,60.9,38.5,16.1
20,2021-01-01 20:00:00,80.7,42.5,15.6
21,2021-01-01 21:00:00,109.9,48.1,15.0
22,2021-01-01 22:00:00,118.8,47.2,14.9
23,2021-01-01 23:00:00,149.0,48.7,14.7
24,2021-01-02 00:00:00,154.43,53.9,14.3
25,2021-01-02 01:00:00,147.37,60.5,13.9
26,2021-01-02 02:00:00,172.11,60.2,13.5
27,2021-01-02 03:00:00,194.1,62.9,13.1
28,2021-01-02 04:00:00,159.38,66.7,12.7
29,2021-01-02 05:00:00,151.4,69.3,12.5
30,2021-01-02 06:00:00,151.65,68.3,12.2
31,2021-01-02 07:00:00,111.71,66.4,11.8
32,2021-01-02 08:00:00,100.42,58.9,12.5
33,2021-01-02 09:00:00,118.12,57.4,13.8
34,2021-01-02 10:00:00,136.01,52.6,15.5
35,2021-01-02 11:00:00,126.5,47.8,16.9
36,2021-01-02 12:00:00,134.6,46.3,18.2
37,2021-01-02 13:00:00,221.5,41.8,19.7
38,2021-01-02 14:00:00,102.1,38.2,20.6
39,2021-01-02 15:00:00,97.1,36.6,21.2
40,2021-01-02 16:00:00,101.7,37.1,21.1
41,2021-01-02 17:00:00,112.6,40.4,19.8
42,2021-01-02 18:00:00,146.7,47.6,17.5
43,2021-01-02 19:00:00,155.36,50.8,16.6
44,2021-01-02 20:00:00,179.14,54.4,16.2
45,2021-01-02 21:00:00,176.57,55.9,15.8
46,2021-01-02 22:00:00,131.97,57.3,15.3
47,2021-01-02 23:00:00,89.67,62.6,14.8
48,2021-01-03 00:00:00,121.62,66.8,14.4
49,2021-01-03 01:00:00,89.06,70.4,14.2
50,2021-01-03 02:00:00,108.05,72.7,14.0
51,2021-01-03 03:00:00,115.05,75.1,13.6
52,2021-01-03 04:00:00,105.59,76.1,13.6
53,2021-01-03 05:00:00,160.31,73.8,13.1
54,2021-01-03 06:00:00,137.95,71.5,12.5
55,2021-01-03 07:00:00,151.57,70.4,12.4
56,2021-01-03 08:00:00,136.82,67.7,13.2
57,2021-01-03 09:00:00,167.49,68.2,14.3
58,2021-01-03 10:00:00,174.74,64.8,15.9
59,2021-01-03 11:00:00,170.95,58.1,17.6
60,2021-01-03 12:00:00,160.66,51.1,19.1
61,2021-01-03 13:00:00,154.2,49.5,20.1
62,2021-01-03 14:00:00,107.6,46.6,20.5
63,2021-01-03 15:00:00,81.4,45.5,20.0
