Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,65.53,72.4,12.5
1,2021-01-01 01:00:00,61.92,76.5,11.7
2,2021-01-01 02:00:00,76.2,82.5,10.2
3,2021-01-01 03:00:00,49.5,76.2,10.5
4,2021-01-01 04:00:00,75.3,69.8,10.3
5,2021-01-01 05:00:00,66.9,62.5,10.5
6,2021-01-01 06:00:00,44.9,55.0,10.6
7,2021-01-01 07:00:00,43.7,48.4,10.8
8,2021-01-01 08:00:00,91.3,43.2,12.4
9,2021-01-01 09:00:00,37.3,35.7,14.8
10,2021-01-01 10:00:00,44.1,32.5,16.1
11,2021-01-01 11:00:00,40.5,30.1,17.3
12,2021-01-01 12:00:00,34.3,26.9,19.2
13,2021-01-01 13:00:00,30.8,24.7,20.9
14,2021-01-01 14:00:00,32.4,24.4,21.4
15,2021-01-01 15:00:00,,,
16,2021-01-01 16:00:00,46.3,28.4,20.9
17,2021-01-01 17:00:00,91.6,32.6,19.3
18,2021-01-01 18:00:00,169.3,43.0,16.6
19,2021-01-01 19:00:00,159.57,58.4,14.7
20,2021-01-01 20:00:00,100.19,69.9,12.5
21,2021-01-01 21:00:00,86.54,70.4,11.6
22,2021-01-01 22:00:00,96.85,75.6,11.0
23,2021-01-01 23:00:00,96.19,76.9,10.4
24,2021-01-02 00:00:00,77.34,73.3,10.2
25,2021-01-02 01:00:00,73.65,74.7,10.3
26,2021-01-02 02:00:00,78.62,77.1,10.0
27,2021-01-02 03:00:00,70.4,80.5,
28,2021-01-02 04:00:00,66.57,83.1,
29,2021-01-02 05:00:00,69.08,86.0,
30,2021-01-02 06:00:00,79.42,86.6,
31,2021-01-02 07:00:00,57.31,88.0,
32,2021-01-02 08:00:00,59.71,83.7,
33,2021-01-02 09:00:00,93.01,71.1,13.5
34,2021-01-02 10:00:00,112.92,59.5,16.1
35,2021-01-02 11:00:00,117.8,49.5,18.2
36,2021-01-02 12:00:00,88.5,41.7,19.7
37,2021-01-02 13:00:00,73.2,36.2,20.4
38,2021-01-02 14:00:00,66.4,33.0,21.7
39,2021-01-02 15:00:00,61.4,31.0,22.5
40,2021-01-02 16:00:00,60.8,29.3,23.0
41,2021-01-02 17:00:00,73.7,35.5,20.9
42,2021-01-02 18:00:00,118.9,45.2,17.8
43,2021-01-02 19:00:00,178.11,61.8,15.2
44,2021-01-02 20:00:00,99.92,70.2,13.4
45,2021-01-02 21:00:00,85.68,72.5,12.5
46,2021-01-02 22:00:00,109.29,74.6,12.2
47,2021-01-02 23:00:00,127.42,74.3,12.2
48,2021-01-03 00:00:00,120.05,74.1,12.1
49,2021-01-03 01:00:00,102.06,77.0,11.8
50,2021-01-03 02:00:00,81.89,78.8,11.8
51,2021-01-03 03:00:00,82.91,81.3,11.2
52,2021-01-03 04:00:00,102.29,81.0,11.3
53,2021-01-03 05:00:00,94.02,77.5,11.3
54,2021-01-03 06:00:00,82.66,72.8,11.7
55,2021-01-03 07:00:00,86.09,78.0,11.0
56,2021-01-03 08:00:00,105.41,75.9,11.8
57,2021-01-03 09:00:00,117.18,69.4,14.1
58,2021-01-03 10:00:00,122.88,61.3,16.6
59,2021-01-03 11:00:00,124.16,55.1,18.6
60,2021-01-03 12:00:00,109.5,49.8,20.4
61,2021-01-03 13:00:00,78.3,41.2,22.8
62,2021-01-03 14:00:00,51.8,36.7,24.0
63,2021-01-03 15:00:00,46.3,37.9,23.5
64,2021-01-03 16:00:00,70.9,42.9,21.3
65,2021-01-03 17:00:00,72.2,45.9,19.5
66,2021-01-03 18:00:00,128.35,50.5,17.9
67,2021-01-03 19:00:00,107.92,52.6,17.2
68,2021-01-03 20:00:00,84.28,53.1,16.9
69,2021-01-03 21:00:00,78.37,53.1,17.0
70,2021-01-03 22:00:00,91.38,56.0,16.9
71,2021-01-03 23:00:00,97.35,62.4,16.4
72,2021-01-04 00:00:00,95.31,60.0,16.3
73,2021-01-04 01:00:00,92.77,64.3,16.0
74,2021-01-04 02:00:00,112.56,65.9,15.8
75,2021-01-04 03:00:00,92.57,68.4,15.6
76,2021-01-04 04:00:00,79.88,70.4,15.5
77,2021-01-04 05:00:00,74.5,69.8,15.6
78,2021-01-04 06:00:00,77.61,71.8,15.6
79,2021-01-04 07:00:00,87.57,69.4,15.6
80,2021-01-04 08:00:00,86.44,66.3,16.1
81,2021-01-04 09:00:00,110.99,62.9,16.8
82,2021-01-04 10:00:00,129.54,57.1,18.2
83,2021-01-04 11:00:00,93.7,46.5,19.2
84,2021-01-04 12:00:00,63.4,43.0,19.6
85,2021-01-04 13:00:00,62.1,42.4,20.3
86,2021-01-04 14:00:00,61.9,42.0,20.7
87,2021-01-04 15:00:00,69.3,42.3,21.0
88,2021-01-04 16:00:00,96.5,44.3,20.8
89,2021-01-04 17:00:00,95.9,49.2,19.9
90,2021-01-04 18:00:00,104.63,55.6,18.9
91,2021-01-04 19:00:00,125.69,61.2,18.0
92,2021-01-04 20:00:00,107.98,64.4,17.3
93,2021-01-04 21:00:00,95.9,69.6,15.9
94,2021-01-04 22:00:00,87.11,76.9,14.7
95,2021-01-04 23:00:00,81.17,79.2,14.0
96,2021-01-05 00:00:00,102.21,79.8,14.1
97,2021-01-05 01:00:00,100.43,77.1,14.9
98,2021-01-05 02:00:00,93.22,74.1,15.5
99,2021-01-05 03:00:00,103.59,72.9,16.0
100,2021-01-05 04:00:00,118.09,71.2,16.1
101,2021-01-05 05:00:00,123.6,72.5,16.3
102,2021-01-05 06:00:00,154.0,79.7,16.0
103,2021-01-05 07:00:00,156.1,81.9,16.0
104,2021-01-05 08:00:00,151.46,78.7,16.2
105,2021-01-05 09:00:00,162.84,76.5,16.6
106,2021-01-05 10:00:00,188.29,72.7,17.7
107,2021-01-05 11:00:00,176.75,64.5,19.2
108,2021-01-05 12:00:00,168.15,58.5,20.0
109,2021-01-05 13:00:00,179.71,57.4,20.5
110,2021-01-05 14:00:00,191.94,60.3,20.4
111,2021-01-05 15:00:00,174.26,64.1,19.8
112,2021-01-05 16:00:00,165.49,64.6,19.4
113,2021-01-05 17:00:00,132.31,64.8,19.3
114,2021-01-05 18:00:00,166.94,68.3,19.1
115,2021-01-05 19:00:00,185.2,68.6,18.7
116,2021-01-05 20:00:00,125.5,71.8,18.4
117,2021-01-05 21:00:00,92.05,72.5,18.2
118,2021-01-05 22:00:00,76.93,81.7,17.1
119,2021-01-05 23:00:00,81.42,83.5,16.8
120,2021-01-06 00:00:00,80.39,79.3,17.1
121,2021-01-06 01:00:00,80.2,76.5,17.1
122,2021-01-06 02:00:00,78.73,76.5,16.8
123,2021-01-06 03:00:00,81.81,78.7,16.3
124,2021-01-06 04:00:00,80.75,79.1,16.2
125,2021-01-06 05:00:00,80.35,76.8,16.2
126,2021-01-06 06:00:00,81.3,76.5,16.1
127,2021-01-06 07:00:00,92.75,73.2,16.3
128,2021-01-06 08:00:00,78.69,70.7,16.5
129,2021-01-06 09:00:00,77.83,70.5,16.6
130,2021-01-06 10:00:00,75.91,73.9,16.3
131,2021-01-06 11:00:00,79.5,74.0,16.6
132,2021-01-06 12:00:00,84.55,74.8,16.7
133,2021-01-06 13:00:00,84.48,73.8,17.0
134,2021-01-06 14:00:00,87.49,71.9,17.7
135,2021-01-06 15:00:00,93.12,72.0,17.6
136,2021-01-06 16:00:00,102.79,75.1,17.2
137,2021-01-06 17:00:00,104.57,74.7,17.1
138,2021-01-06 18:00:00,99.21,74.9,16.7
139,2021-01-06 19:00:00,118.88,74.9,16.6
140,2021-01-06 20:00:00,98.92,73.6,16.6
141,2021-01-06 21:00:00,102.56,72.8,16.9
142,2021-01-06 22:00:00,121.1,75.9,16.8
143,2021-01-06 23:00:00,109.93,75.9,16.7
144,2021-01-07 00:00:00,117.0,75.9,16.9
145,2021-01-07 01:00:00,127.61,77.5,16.5
146,2021-01-07 02:00:00,124.7,76.7,16.3
147,2021-01-07 03:00:00,115.2,77.5,16.1
148,2021-01-07 04:00:00,105.23,78.6,15.8
149,2021-01-07 05:00:00,107.7,76.5,15.6
150,2021-01-07 06:00:00,110.04,77.2,15.2
151,2021-01-07 07:00:00,107.27,77.2,15.0
152,2021-01-07 08:00:00,101.56,73.5,14.9
153,2021-01-07 09:00:00,101.2,72.3,14.9
154,2021-01-07 10:00:00,103.96,73.0,14.8
155,2021-01-07 11:00:00,91.24,72.8,14.7
156,2021-01-07 12:00:00,60.34,71.0,14.6
157,2021-01-07 13:00:00,67.7,71.3,14.7
158,2021-01-07 14:00:00,53.8,73.0,14.8
159,2021-01-07 15:00:00,56.8,71.0,14.5
160,2021-01-07 16:00:00,45.7,69.9,14.4
161,2021-01-07 17:00:00,51.7,70.1,14.2
162,2021-01-07 18:00:00,53.5,70.9,14.0
163,2021-01-07 19:00:00,53.0,72.1,13.8
164,2021-01-07 20:00:00,52.5,73.5,13.5
165,2021-01-07 21:00:00,44.3,73.3,13.3
166,2021-01-07 22:00:00,29.7,72.6,13.2
167,2021-01-07 23:00:00,19.9,72.6,12.8
168,2021-01-08 00:00:00,20.9,74.7,12.3
169,2021-01-08 01:00:00,18.4,74.8,12.1
170,2021-01-08 02:00:00,17.9,72.7,12.1
171,2021-01-08 03:00:00,8.3,71.9,12.0
172,2021-01-08 04:00:00,7.2,72.9,11.5
173,2021-01-08 05:00:00,9.0,71.3,11.3
174,2021-01-08 06:00:00,4.9,67.8,11.1
175,2021-01-08 07:00:00,7.2,65.0,11.0
176,2021-01-08 08:00:00,10.5,63.9,10.9
177,2021-01-08 09:00:00,9.2,63.3,10.8
178,2021-01-08 10:00:00,15.4,63.0,10.9
179,2021-01-08 11:00:00,14.0,62.4,11.2
180,2021-01-08 12:00:00,30.1,61.4,11.4
