Unnamed: 0,timestamp,PM2.5,humidity,temperature
0,2021-01-01 00:00:00,69.8,64.2,13.6
1,2021-01-01 01:00:00,77.1,63.1,13.4
2,2021-01-01 02:00:00,82.17,62.6,13.0
3,2021-01-01 03:00:00,122.53,65.7,12.5
4,2021-01-01 04:00:00,139.39,61.2,12.0
5,2021-01-01 05:00:00,116.28,59.8,11.5
6,2021-01-01 06:00:00,68.66,60.6,11.0
7,2021-01-01 07:00:00,77.4,59.2,10.7
8,2021-01-01 08:00:00,78.4,51.9,12.8
9,2021-01-01 09:00:00,58.2,40.0,15.2
10,2021-01-01 10:00:00,44.8,34.4,16.4
11,2021-01-01 11:00:00,50.5,32.7,17.2
12,2021-01-01 12:00:00,49.4,30.4,18.1
13,2021-01-01 13:00:00,46.0,28.6,18.1
14,2021-01-01 14:00:00,45.4,28.6,18.1
15,2021-01-01 15:00:00,45.1,29.1,18.1
16,2021-01-01 16:00:00,51.2,31.4,17.5
17,2021-01-01 17:00:00,54.0,33.6,17.1
18,2021-01-01 18:00:00,63.7,37.3,16.3
19,2021-01-01 19:00:00,78.8,39.7,15.9
20,2021-01-01 20:00:00,112.6,44.8,15.6
21,2021-01-01 21:00:00,131.0,45.6,15.3
22,2021-01-01 22:00:00,157.63,50.8,15.0
23,2021-01-01 23:00:00,154.84,55.6,14.5
24,2021-01-02 00:00:00,173.2,55.4,14.0
25,2021-01-02 01:00:00,232.26,56.2,13.3
26,2021-01-02 02:00:00,222.49,64.5,12.6
27,2021-01-02 03:00:00,173.48,69.7,12.2
28,2021-01-02 04:00:00,130.01,70.8,12.1
29,2021-01-02 05:00:00,174.1,72.8,11.8
30,2021-01-02 06:00:00,181.62,72.8,11.3
31,2021-01-02 07:00:00,138.41,70.2,11.0
32,2021-01-02 08:00:00,149.9,60.6,13.8
33,2021-01-02 09:00:00,154.54,55.5,16.5
34,2021-01-02 10:00:00,147.5,51.8,17.6
35,2021-01-02 11:00:00,131.4,46.2,18.7
36,2021-01-02 12:00:00,105.1,41.5,19.5
37,2021-01-02 13:00:00,94.2,39.8,19.5
38,2021-01-02 14:00:00,90.9,41.0,19.2
39,2021-01-02 15:00:00,88.7,40.1,19.2
40,2021-01-02 16:00:00,108.0,41.7,18.8
41,2021-01-02 17:00:00,122.3,43.2,18.4
42,2021-01-02 18:00:00,150.0,44.9,17.8
43,2021-01-02 19:00:00,163.0,46.8,17.4
44,2021-01-02 20:00:00,177.1,49.8,16.9
45,2021-01-02 21:00:00,195.74,50.4,16.4
46,2021-01-02 22:00:00,152.02,56.3,15.5
47,2021-01-02 23:00:00,110.97,62.3,15.0
48,2021-01-03 00:00:00,92.04,66.4,14.8
49,2021-01-03 01:00:00,122.95,73.8,13.5
50,2021-01-03 02:00:00,131.2,75.9,13.1
51,2021-01-03 03:00:00,117.17,78.9,12.8
52,2021-01-03 04:00:00,112.5,79.1,12.9
53,2021-01-03 05:00:00,210.26,75.8,12.5
54,2021-01-03 06:00:00,133.85,74.3,12.0
55,2021-01-03 07:00:00,153.15,73.8,11.8
56,2021-01-03 08:00:00,157.46,67.2,13.9
57,2021-01-03 09:00:00,185.26,59.1,17.5
58,2021-01-03 10:00:00,195.28,57.3,19.0
59,2021-01-03 11:00:00,182.49,52.9,20.0
60,2021-01-03 12:00:00,168.7,49.4,20.1
61,2021-01-03 13:00:00,161.3,49.8,20.0
62,2021-01-03 14:00:00,84.6,47.2,20.0
63,2021-01-03 15:00:00,88.1,49.2,18.8
64,2021-01-03 16:00:00,74.0,50.9,18.0
65,2021-01-03 17:00:00,70.8,50.9,17.5
66,2021-01-03 18:00:00,81.46,53.6,17.0
67,2021-01-03 19:00:00,93.29,56.9,16.8
68,2021-01-03 20:00:00,89.31,59.0,16.8
69,2021-01-03 21:00:00,94.84,58.8,16.9
70,2021-01-03 22:00:00,106.16,57.1,16.9
71,2021-01-03 23:00:00,127.74,57.4,16.7
72,2021-01-04 00:00:00,132.44,57.9,16.5
73,2021-01-04 01:00:00,159.04,58.5,16.4
74,2021-01-04 02:00:00,166.76,58.4,16.3
75,2021-01-04 03:00:00,140.25,59.8,16.2
76,2021-01-04 04:00:00,157.34,62.1,16.2
77,2021-01-04 05:00:00,147.89,64.8,16.0
78,2021-01-04 06:00:00,124.01,64.9,15.9
79,2021-01-04 07:00:00,137.83,66.2,15.6
80,2021-01-04 08:00:00,141.7,65.5,15.8
81,2021-01-04 09:00:00,147.76,61.1,16.6
82,2021-01-04 10:00:00,133.87,55.1,17.6
83,2021-01-04 11:00:00,117.9,47.8,18.8
84,2021-01-04 12:00:00,105.6,44.8,19.5
85,2021-01-04 13:00:00,103.9,43.2,20.2
86,2021-01-04 14:00:00,104.6,42.5,20.9
87,2021-01-04 15:00:00,105.5,43.1,20.9
88,2021-01-04 16:00:00,102.6,44.4,20.4
89,2021-01-04 17:00:00,112.7,45.9,20.0
90,2021-01-04 18:00:00,150.2,49.0,19.4
91,2021-01-04 19:00:00,168.33,51.3,19.0
92,2021-01-04 20:00:00,179.11,55.2,18.2
93,2021-01-04 21:00:00,177.49,57.4,17.7
94,2021-01-04 22:00:00,193.46,61.3,17.2
95,2021-01-04 23:00:00,229.72,65.3,16.9
96,2021-01-05 00:00:00,234.05,67.9,17.2
97,2021-01-05 01:00:00,247.92,66.5,17.4
98,2021-01-05 02:00:00,235.15,68.2,17.3
99,2021-01-05 03:00:00,203.3,72.7,17.0
100,2021-01-05 04:00:00,215.92,73.7,16.9
101,2021-01-05 05:00:00,254.87,74.7,16.8
102,2021-01-05 06:00:00,253.86,74.5,16.6
103,2021-01-05 07:00:00,198.95,73.2,16.5
104,2021-01-05 08:00:00,188.72,70.2,16.9
105,2021-01-05 09:00:00,261.59,73.0,17.4
106,2021-01-05 10:00:00,232.78,70.3,18.1
107,2021-01-05 11:00:00,227.58,64.0,19.3
108,2021-01-05 12:00:00,232.94,61.8,20.0
109,2021-01-05 13:00:00,244.23,62.3,20.2
110,2021-01-05 14:00:00,226.01,63.3,19.9
111,2021-01-05 15:00:00,222.31,63.4,19.8
112,2021-01-05 16:00:00,207.06,64.5,19.5
113,2021-01-05 17:00:00,165.24,65.8,19.3
114,2021-01-05 18:00:00,131.45,66.7,19.0
115,2021-01-05 19:00:00,126.67,67.7,18.8
116,2021-01-05 20:00:00,116.35,69.6,18.6
117,2021-01-05 21:00:00,110.1,71.2,18.3
118,2021-01-05 22:00:00,113.12,71.8,18.3
119,2021-01-05 23:00:00,122.55,74.2,18.0
120,2021-01-06 00:00:00,114.67,76.3,17.7
121,2021-01-06 01:00:00,110.44,77.8,17.3
122,2021-01-06 02:00:00,104.84,76.2,17.1
123,2021-01-06 03:00:00,108.48,76.2,17.0
124,2021-01-06 04:00:00,109.91,75.5,16.6
125,2021-01-06 05:00:00,105.53,75.6,16.4
126,2021-01-06 06:00:00,102.31,75.3,16.4
127,2021-01-06 07:00:00,107.09,75.4,16.4
128,2021-01-06 08:00:00,110.8,74.1,16.6
129,2021-01-06 09:00:00,110.26,71.6,17.1
130,2021-01-06 10:00:00,107.59,69.5,17.2
131,2021-01-06 11:00:00,104.27,66.4,17.5
132,2021-01-06 12:00:00,111.46,66.9,17.8
133,2021-01-06 13:00:00,120.82,67.2,18.1
134,2021-01-06 14:00:00,116.72,66.8,18.0
135,2021-01-06 15:00:00,117.04,64.8,18.6
136,2021-01-06 16:00:00,122.6,66.0,18.3
137,2021-01-06 17:00:00,127.69,67.5,17.9
138,2021-01-06 18:00:00,125.75,69.6,17.5
139,2021-01-06 19:00:00,132.79,70.4,17.3
140,2021-01-06 20:00:00,147.73,72.1,17.1
141,2021-01-06 21:00:00,157.21,74.3,16.8
142,2021-01-06 22:00:00,157.81,75.0,16.9
143,2021-01-06 23:00:00,149.26,75.0,16.8
144,2021-01-07 00:00:00,149.31,74.2,16.8
145,2021-01-07 01:00:00,152.72,73.6,16.6
146,2021-01-07 02:00:00,158.63,75.0,16.5
147,2021-01-07 03:00:00,144.66,75.2,16.2
148,2021-01-07 04:00:00,141.25,75.9,16.0
149,2021-01-07 05:00:00,162.43,75.1,15.9
150,2021-01-07 06:00:00,143.35,71.9,15.6
151,2021-01-07 07:00:00,128.41,72.0,15.3
152,2021-01-07 08:00:00,135.6,78.7,14.2
153,2021-01-07 09:00:00,121.89,81.5,13.5
154,2021-01-07 10:00:00,106.0,78.2,13.6
155,2021-01-07 11:00:00,92.19,76.3,13.9
156,2021-01-07 12:00:00,62.18,73.6,14.3
157,2021-01-07 13:00:00,76.4,70.4,14.8
158,2021-01-07 14:00:00,67.5,68.8,14.9
159,2021-01-07 15:00:00,56.9,69.0,14.7
160,2021-01-07 16:00:00,52.8,69.8,14.3
161,2021-01-07 17:00:00,54.8,70.9,14.0
162,2021-01-07 18:00:00,56.6,72.1,13.7
163,2021-01-07 19:00:00,58.4,73.7,13.4
164,2021-01-07 20:00:00,61.7,74.4,13.2
165,2021-01-07 21:00:00,48.4,74.6,13.0
166,2021-01-07 22:00:00,39.9,75.8,12.7
167,2021-01-07 23:00:00,42.2,75.4,12.7
168,2021-01-08 00:00:00,26.7,76.0,12.3
169,2021-01-08 01:00:00,25.5,77.1,11.9
170,2021-01-08 02:00:00,31.7,74.0,11.8
171,2021-01-08 03:00:00,23.8,71.1,11.8
172,2021-01-08 04:00:00,10.7,70.2,11.5
173,2021-01-08 05:00:00,8.7,69.6,11.1
174,2021-01-08 06:00:00,5.4,68.5,11.0
175,2021-01-08 07:00:00,3.8,68.4,10.9
176,2021-01-08 08:00:00,5.2,70.1,10.9
177,2021-01-08 09:00:00,11.9,67.7,11.0
178,2021-01-08 10:00:00,7.9,61.7,11.4
179,2021-01-08 11:00:00,10.7,58.7,11.7
180,2021-01-08 12:00:00,8.2,56.2,12.2
181,2021-01-08 13:00:00,9.0,54.3,12.8
182,2021-01-08 14:00:00,8.8,53.9,12.9
183,2021-01-08 15:00:00,8.9,53.6,13.2
184,2021-01-08 16:00:00,10.3,55.2,12.7
185,2021-01-08 17:00:00,13.2,55.8,12.3
186,2021-01-08 18:00:00,21.4,56.9,12.1
187,2021-01-08 19:00:00,31.5,58.8,11.5
188,2021-01-08 20:00:00,30.2,58.7,11.2
189,2021-01-08 21:00:00,36.6,62.7,10.8
190,2021-01-08 22:00:00,35.4,63.2,10.4
191,2021-01-08 23:00:00,39.8,62.7,10.2
192,2021-01-09 00:00:00,32.2,61.3,10.1
193,2021-01-09 01:00:00,26.3,60.8,
194,2021-01-09 02:00:00,49.6,61.6,
195,2021-01-09 03:00:00,57.5,61.7,
196,2021-01-09 04:00:00,67.3,60.2,
197,2021-01-09 05:00:00,51.5,59.0,
198,2021-01-09 06:00:00,26.7,57.0,
199,2021-01-09 07:00:00,28.0,56.4,
200,2021-01-09 08:00:00,29.3,55.9,
201,2021-01-09 09:00:00,29.3,52.9,10.3
202,2021-01-09 10:00:00,38.6,50.6,11.0
203,2021-01-09 11:00:00,38.6,48.7,11.4
204,2021-01-09 12:00:00,39.6,47.8,11.8
205,2021-01-09 13:00:00,37.6,46.4,12.4
206,2021-01-09 14:00:00,36.6,46.2,12.2
207,2021-01-09 15:00:00,38.6,46.5,12.3
208,2021-01-09 16:00:00,39.6,46.2,12.5
209,2021-01-09 17:00:00,45.1,48.1,11.9
210,2021-01-09 18:00:00,48.0,49.3,11.6
211,2021-01-09 19:00:00,51.9,49.5,11.6
212,2021-01-09 20:00:00,53.8,49.8,11.4
