,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,-5.72406,-7.2079315,0.0,102611.56,-0.00047456543
1,2021-01-01 03:00:00,-4.6967316,-7.106415,0.0,102722.0,-0.00044578384
2,2021-01-01 06:00:00,-3.7705994,-6.9446106,0.0,102493.56,-0.0004113214
3,2021-01-01 09:00:00,-3.7428894,-6.0315857,0.0,102299.31,-0.00036624027
4,2021-01-01 12:00:00,-4.5674896,-3.500473,0.0,102367.125,-0.0003468818
5,2021-01-01 15:00:00,-4.0518494,-3.600357,0.0,102350.94,-0.00034744525
6,2021-01-01 18:00:00,-4.595276,-4.4850006,0.0,102304.69,-0.00035043736
7,2021-01-01 21:00:00,-5.2635803,-4.4651947,0.0,102233.31,-0.0003190888
8,2021-01-02 00:00:00,-5.1391144,-4.068756,0.0,102365.56,-0.00030193594
9,2021-01-02 03:00:00,-4.093704,-4.3293304,0.0,102391.75,-0.00027984777
10,2021-01-02 06:00:00,-2.9308472,-4.819626,0.0,102101.06,-0.00024218345
11,2021-01-02 09:00:00,-2.9982605,-3.437851,0.0,101975.875,-0.00021682936
12,2021-01-02 12:00:00,-2.9112854,-0.57115173,0.0,101998.875,-0.00015622145
13,2021-01-02 15:00:00,-2.3602448,-0.063690186,0.0,102031.31,-0.00012306217
14,2021-01-02 18:00:00,-2.5578156,-1.8065186,9.536743e-07,101997.81,-0.00013402826
15,2021-01-02 21:00:00,-3.3444977,-4.605316,4.7683716e-07,101961.44,-0.0001821199
16,2021-01-03 00:00:00,-3.1599731,-4.8135223,1.7166138e-05,102105.56,-0.00017625606
17,2021-01-03 03:00:00,-3.3142242,-5.354141,0.00010967255,102226.125,-0.00015030266
18,2021-01-03 06:00:00,-5.2956085,-6.8327026,0.0004954338,102059.81,-0.00018403004
19,2021-01-03 09:00:00,-6.0631104,-7.4562683,0.00012588501,102015.94,-0.00025490136
20,2021-01-03 12:00:00,-5.7261047,-6.2748413,0.0,102083.06,-0.00029615266
21,2021-01-03 15:00:00,-4.521637,-5.1969604,0.0,102176.375,-0.00028897403
22,2021-01-03 18:00:00,-3.6139374,-7.236038,0.0,102056.69,-0.0002975741
23,2021-01-03 21:00:00,-4.085663,-7.8290253,0.0,102050.44,-0.00031419494
24,2021-01-04 00:00:00,-4.0457306,-7.2860565,0.0,102200.56,-0.00031043869
25,2021-01-04 03:00:00,-4.0824127,-6.2703094,0.0,102302.81,-0.00026211375
26,2021-01-04 06:00:00,-3.2120361,-5.3998566,0.0,102038.44,-0.00021587405
27,2021-01-04 09:00:00,-3.0832825,-4.978134,0.0,101875.875,-0.0001856531
28,2021-01-04 12:00:00,-2.8013153,-3.442276,0.0,101943.5,-0.00014966237
29,2021-01-04 15:00:00,-2.9761658,-2.6469574,0.0,101954.375,-0.00012336369
30,2021-01-04 18:00:00,-2.5740051,-3.6080322,0.0,101872.56,-0.00013090298
31,2021-01-04 21:00:00,-3.381256,-4.2527924,0.0,101801.69,-0.000117108924
32,2021-01-05 00:00:00,-3.4365234,-5.1062164,6.771088e-05,102014.75,-0.00012407638
33,2021-01-05 03:00:00,-3.8013,-7.5134125,4.386902e-05,102140.5,-0.00015586033
34,2021-01-05 06:00:00,-4.396164,-7.2019196,1.1444092e-05,101921.81,-0.00018905685
35,2021-01-05 09:00:00,-5.155548,-7.073578,2.861023e-06,101856.25,-0.00022692699
36,2021-01-05 12:00:00,-4.7612762,-6.0452423,9.536743e-06,102010.0,-0.0002437355
37,2021-01-05 15:00:00,-5.1452026,-6.261093,2.6226044e-05,102009.19,-0.00023597921
38,2021-01-05 18:00:00,-5.5039673,-6.946228,5.054474e-05,101924.69,-0.00023687328
39,2021-01-05 21:00:00,-5.1850433,-7.499954,7.915497e-05,101863.56,-0.00023612194
40,2021-01-06 00:00:00,-5.5004425,-7.075424,1.9550323e-05,102008.5,-0.00028309296
41,2021-01-06 03:00:00,-5.2512207,-7.155472,1.7166138e-05,102096.81,-0.00028248155
42,2021-01-06 06:00:00,-3.8804016,-5.7865143,1.9073486e-06,101770.5,-0.00021408638
43,2021-01-06 09:00:00,-3.9204865,-5.3989716,0.0,101640.31,-0.00018796022
44,2021-01-06 12:00:00,-4.611862,-4.085449,0.0,101684.69,-0.0001867956
45,2021-01-06 15:00:00,-4.153366,-3.8214417,5.6266785e-05,101757.06,-0.00016750442
46,2021-01-06 18:00:00,-5.25235,-5.3379517,0.00013065338,101710.0,-0.0001938832
47,2021-01-06 21:00:00,-6.053177,-7.9709625,0.0001335144,101674.625,-0.00022236211
48,2021-01-07 00:00:00,-6.4926453,-8.437927,0.00013828278,101889.625,-0.00028383988
49,2021-01-07 03:00:00,-6.976471,-9.299316,0.0002169609,102060.625,-0.00033696648
50,2021-01-07 06:00:00,-6.896988,-9.304916,0.00029277802,101842.5,-0.00037767086
51,2021-01-07 09:00:00,-7.070961,-9.310547,0.00016880035,101788.25,-0.00038030487
52,2021-01-07 12:00:00,-6.733139,-8.796555,0.00036001205,101943.19,-0.00039317436
53,2021-01-07 15:00:00,-7.442932,-9.505569,0.0004234314,102085.75,-0.0004502316
54,2021-01-07 18:00:00,-8.034103,-10.214233,0.00048351288,102140.25,-0.00050171977
55,2021-01-07 21:00:00,-7.5509033,-11.474625,0.00052928925,102159.875,-0.0005623058
56,2021-01-08 00:00:00,-6.703064,-11.138596,0.000538826,102419.69,-0.00061065773
57,2021-01-08 03:00:00,-6.4532013,-11.3068695,0.0005016327,102635.06,-0.0006006239
58,2021-01-08 06:00:00,-4.94812,-11.386368,0.00038433075,102436.5,-0.00057900324
59,2021-01-08 09:00:00,-4.686569,-10.472488,0.00032043457,102374.06,-0.0005560352
60,2021-01-08 12:00:00,-5.133255,-9.090881,0.0003299713,102490.5,-0.0005196822
61,2021-01-08 15:00:00,-5.0823975,-9.197586,0.00038003922,102494.125,-0.00051822304
62,2021-01-08 18:00:00,-5.320389,-9.423447,0.00032758713,102499.0,-0.00051328284
63,2021-01-08 21:00:00,-5.751953,-9.721756,0.00017642975,102390.375,-0.00055836514
64,2021-01-09 00:00:00,-4.915451,-9.132553,0.00011730194,102503.375,-0.0005614413
65,2021-01-09 03:00:00,-4.8401337,-8.139832,5.9127808e-05,102615.56,-0.000490271
66,2021-01-09 06:00:00,-3.9376373,-8.119263,9.536743e-07,102305.81,-0.0004554647
67,2021-01-09 09:00:00,-4.270279,-8.06839,9.536743e-07,102138.69,-0.00044609886
68,2021-01-09 12:00:00,-3.852295,-6.9903717,0.0,102300.19,-0.00040491973
69,2021-01-09 15:00:00,-4.4362335,-6.4925385,0.0,102338.375,-0.00039566634
70,2021-01-09 18:00:00,-5.181473,-7.132965,9.536743e-07,102286.625,-0.00040262844
71,2021-01-09 21:00:00,-5.4053955,-8.256653,0.0001320839,102229.5,-0.0004394676
72,2021-01-10 00:00:00,-4.6395874,-8.594284,0.000116825104,102410.875,-0.00047716685
73,2021-01-10 03:00:00,-3.8852081,-8.685837,2.0503998e-05,102522.56,-0.00045107468
74,2021-01-10 06:00:00,-3.4189148,-7.049652,0.0,102236.0,-0.00037298864
75,2021-01-10 09:00:00,-2.9476929,-7.219925,0.0,102071.31,-0.00036247564
76,2021-01-10 12:00:00,-2.8853607,-6.1124115,0.0,102186.06,-0.00033732667
77,2021-01-10 15:00:00,-3.8928986,-7.3653564,6.6280365e-05,102331.56,-0.0003792192
78,2021-01-10 18:00:00,-4.8309937,-9.213577,6.9618225e-05,102381.56,-0.00045788125
79,2021-01-10 21:00:00,-4.395691,-11.406097,0.00021886826,102467.19,-0.0005880571
80,2021-01-11 00:00:00,-2.4473572,-11.581879,5.4359436e-05,102719.0,-0.0006372568
81,2021-01-11 03:00:00,-3.6935883,-11.361984,1.5735626e-05,103010.19,-0.00066611334
82,2021-01-11 06:00:00,-3.535904,-11.441162,9.536743e-07,102809.44,-0.0006667853
83,2021-01-11 09:00:00,-3.2257233,-10.932907,0.0,102712.125,-0.00063025625
84,2021-01-11 12:00:00,-3.025711,-10.453369,0.0,102800.31,-0.0006281524
85,2021-01-11 15:00:00,-4.2670746,-10.005905,0.0,102968.81,-0.0006299205
86,2021-01-11 18:00:00,-4.995987,-10.307526,0.0,102898.69,-0.0006193947
87,2021-01-11 21:00:00,-3.8343048,-10.746155,0.0,102783.44,-0.00062934775
88,2021-01-12 00:00:00,-3.879303,-9.598328,0.0,102786.375,-0.0005808866
89,2021-01-12 03:00:00,-3.2342224,-8.5776825,0.0,102904.25,-0.00051252055
90,2021-01-12 06:00:00,-2.6454163,-7.474579,0.0,102541.25,-0.00042652525
91,2021-01-12 09:00:00,-2.292221,-7.2828064,0.0,102248.125,-0.00037516258
92,2021-01-12 12:00:00,-1.7991943,-4.87381,0.0,102229.75,-0.00030742236
93,2021-01-12 15:00:00,-2.4684296,-3.5912476,0.0,102242.5,-0.00023845187
94,2021-01-12 18:00:00,-1.9816895,-3.4492798,0.0,102156.5,-0.00019232626
95,2021-01-12 21:00:00,-2.4202423,-3.1202545,0.0,101985.56,-0.00019444036
96,2021-01-13 00:00:00,-2.932724,-1.8779144,0.0,102023.25,-0.00017193006
97,2021-01-13 03:00:00,-1.6869202,-2.2378235,0.0,102157.69,-0.00015439373
98,2021-01-13 06:00:00,-2.384552,-1.6829224,0.0,101873.19,-0.00015315483
99,2021-01-13 09:00:00,-3.0634155,-0.1333313,0.0,101665.75,-0.00013320544
100,2021-01-13 12:00:00,-3.0455627,0.425354,0.0,101710.25,-0.00012478512
101,2021-01-13 15:00:00,-3.2544708,0.97052,0.0,101823.875,-0.00012895232
102,2021-01-13 18:00:00,-2.8664398,0.7967224,0.0,101768.0,-0.00011244882
103,2021-01-13 21:00:00,-2.0089417,-1.1794281,0.0,101677.81,-7.484923e-05
104,2021-01-14 00:00:00,-2.4608154,-1.63591,0.0,101758.56,-9.016972e-05
105,2021-01-14 03:00:00,-1.8089752,-2.503418,0.0,101942.5,-9.455299e-05
106,2021-01-14 06:00:00,-1.662857,-3.385025,0.0,101664.81,-8.877204e-05
107,2021-01-14 09:00:00,-2.2886047,-3.0583954,0.0,101556.06,-7.844088e-05
108,2021-01-14 12:00:00,-3.9181366,-2.4247131,0.0,101624.06,-7.279636e-05
109,2021-01-14 15:00:00,-3.6735992,-0.9732361,0.0,101679.44,-6.0762977e-05
110,2021-01-14 18:00:00,-2.8487854,-1.2794647,0.0,101635.75,-4.9728667e-05
111,2021-01-14 21:00:00,-3.1367188,-1.8550568,0.0,101527.06,-4.3814303e-05
112,2021-01-15 00:00:00,-4.1079407,-1.7336731,0.0,101604.5,-4.7184294e-05
113,2021-01-15 03:00:00,-3.6433716,-0.88423157,4.7683716e-07,101709.94,-5.5323588e-05
114,2021-01-15 06:00:00,-3.3931885,-2.0426636,1.4305115e-06,101490.69,-5.3760363e-05
115,2021-01-15 09:00:00,-3.5540009,-1.8773346,4.7683716e-07,101330.69,-5.202624e-05
116,2021-01-15 12:00:00,-3.4839478,-1.8574677,0.0,101392.5,-4.8319343e-05
117,2021-01-15 15:00:00,-3.8729858,-1.2801056,0.0,101509.25,-5.307072e-05
118,2021-01-15 18:00:00,-3.2702332,-1.4333038,0.0,101501.06,-4.083896e-05
119,2021-01-15 21:00:00,-3.5358734,-2.4602966,3.8146973e-06,101471.19,-4.4850167e-05
120,2021-01-16 00:00:00,-4.371811,-1.9888306,0.0,101630.19,-5.1861396e-05
121,2021-01-16 03:00:00,-4.096695,-2.8164215,0.0,101730.19,-5.4706587e-05
122,2021-01-16 06:00:00,-3.8157043,-3.219345,0.0,101488.75,-5.675992e-05
123,2021-01-16 09:00:00,-4.2216797,-2.904129,0.0,101415.75,-4.2200787e-05
124,2021-01-16 12:00:00,-3.1247559,-3.3636932,0.0,101585.0,-3.3503165e-05
125,2021-01-16 15:00:00,-4.1980896,-3.9765472,0.0,101742.375,-4.6792673e-05
126,2021-01-16 18:00:00,-4.197098,-3.8979645,9.536743e-07,101854.875,-5.2993884e-05
127,2021-01-16 21:00:00,-3.2235107,-5.7328033,7.1525574e-06,101935.625,-5.7986937e-05
128,2021-01-17 00:00:00,-4.3351746,-7.141861,4.2915344e-06,102171.94,-9.940355e-05
129,2021-01-17 03:00:00,-7.4074707,-10.026978,0.0,102422.69,-0.00041806395
130,2021-01-17 06:00:00,-5.0956116,-11.810989,0.0,102417.69,-0.0004666024
