,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,-1.0883179,0.35847473,0.0,100417.56,-5.178852e-06
1,2021-01-01 03:00:00,-0.75727844,0.46780396,0.0,100489.0,-0.0001744933
2,2021-01-01 06:00:00,-0.09188843,0.83273315,0.0,100094.56,-0.0002533989
3,2021-01-01 09:00:00,-0.09738159,1.4742737,0.0,99855.31,-0.00016233278
4,2021-01-01 12:00:00,0.9920807,1.1782379,0.0,99964.125,-6.122049e-06
5,2021-01-01 15:00:00,-0.42489624,0.15452576,0.0,99954.94,-3.3774413e-06
6,2021-01-01 18:00:00,-0.68414307,-0.95570374,0.0,100010.69,-3.150897e-06
7,2021-01-01 21:00:00,-0.7713928,-0.8245697,0.0,99932.31,-3.1543896e-06
8,2021-01-02 00:00:00,-0.7563019,-0.5296936,0.0,100102.56,-2.5418121e-06
9,2021-01-02 03:00:00,-0.50483704,0.50367737,0.0,100140.75,-0.00016707578
10,2021-01-02 06:00:00,0.061340332,1.4030304,0.0,99721.06,-0.00025726343
11,2021-01-02 09:00:00,-0.2687683,1.890274,0.0,99451.875,-0.00016306597
12,2021-01-02 12:00:00,-0.88882446,1.884903,0.0,99539.875,-6.5243803e-06
13,2021-01-02 15:00:00,-1.8387604,0.33377075,0.0,99634.31,-3.4952536e-06
14,2021-01-02 18:00:00,-0.99531555,-0.8963623,0.0,99694.81,-2.898043e-06
15,2021-01-02 21:00:00,-0.7448883,-0.78500366,0.0,99739.44,-3.3953693e-06
16,2021-01-03 00:00:00,-0.6013794,-0.73246765,0.0,99944.56,-2.6277266e-06
17,2021-01-03 03:00:00,-0.3464508,-0.37171936,0.0,100108.125,-0.00015656115
18,2021-01-03 06:00:00,-0.79756165,0.028625488,0.0,99793.81,-0.0002578206
19,2021-01-03 09:00:00,-0.5933838,1.0134583,0.0,99656.94,-0.00015601725
20,2021-01-03 12:00:00,-0.55422974,1.9536743,0.0,99812.06,-3.6726706e-06
21,2021-01-03 15:00:00,-0.68569946,-0.105163574,0.0,99937.375,-1.6498379e-06
22,2021-01-03 18:00:00,-0.4703827,-1.2233429,0.0,99897.69,-1.8754508e-06
23,2021-01-03 21:00:00,-0.35812378,-1.1161346,0.0,99859.44,-3.416324e-06
24,2021-01-04 00:00:00,-0.49397278,-0.78019714,0.0,99979.56,-1.6568229e-06
25,2021-01-04 03:00:00,0.033798218,-0.23710632,0.0,100041.81,-0.00015050406
26,2021-01-04 06:00:00,-0.16809082,1.2847137,0.0,99653.44,-0.00024227891
27,2021-01-04 09:00:00,-0.29031372,1.798233,0.0,99454.875,-0.00014787866
28,2021-01-04 12:00:00,-1.109909,1.6944427,0.0,99544.5,-3.645895e-06
29,2021-01-04 15:00:00,-1.511322,0.100112915,0.0,99574.375,-1.7106067e-06
30,2021-01-04 18:00:00,-1.0027161,-0.8062744,0.0,99587.56,-9.648502e-07
31,2021-01-04 21:00:00,-0.68496704,-0.8123627,0.0,99616.69,-2.548797e-06
32,2021-01-05 00:00:00,-0.5966797,-0.93434143,0.0,99813.75,-1.3504177e-06
33,2021-01-05 03:00:00,-0.45266724,-0.44700623,0.0,99902.5,-0.00014417781
34,2021-01-05 06:00:00,-0.8131561,0.5705414,0.0,99603.81,-0.00022109435
35,2021-01-05 09:00:00,-0.9963684,0.78970337,0.0,99512.25,-0.00010780711
36,2021-01-05 12:00:00,-0.3794403,1.3522186,0.0,99666.0,-5.8831647e-06
37,2021-01-05 15:00:00,-1.1491089,1.0299225,0.0,99748.19,-7.78283e-06
38,2021-01-05 18:00:00,-0.9180298,0.48443604,0.0,99714.69,-5.9648883e-06
39,2021-01-05 21:00:00,-0.52586365,0.4160614,0.0,99637.56,-5.2731484e-06
40,2021-01-06 00:00:00,-0.7006378,0.67066956,0.0,99765.5,-7.242663e-06
41,2021-01-06 03:00:00,-1.4719238,0.7917938,0.0,99838.81,-7.648789e-05
42,2021-01-06 06:00:00,-0.9848938,0.8853607,0.0,99440.5,-0.00012026867
43,2021-01-06 09:00:00,-1.483963,1.1898956,2.3841858e-06,99257.31,-6.505544e-05
44,2021-01-06 12:00:00,-1.4009247,0.6743164,1.04904175e-05,99368.69,-1.10513065e-05
45,2021-01-06 15:00:00,-1.2715302,-0.35855103,1.1444092e-05,99467.06,-9.760726e-06
