,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,-0.8226929,1.1045685,0.0,92895.56,-3.152294e-06
1,2021-01-01 03:00:00,-1.7045441,0.3808899,0.0,92968.0,-0.00019973586
2,2021-01-01 06:00:00,-1.45224,0.16378784,0.0,92660.56,-0.0003200965
3,2021-01-01 09:00:00,-1.7428894,-0.0013122559,0.0,92452.31,-0.00017213775
4,2021-01-01 12:00:00,-0.9376068,0.24073792,0.0,92565.125,-2.8139912e-06
5,2021-01-01 15:00:00,0.41201782,0.66526794,0.0,92532.94,-1.1720695e-06
6,2021-01-01 18:00:00,0.27972412,0.0901947,0.0,92576.69,-2.8987415e-07
7,2021-01-01 21:00:00,0.19052124,0.06410217,0.0,92495.31,-3.2316893e-07
8,2021-01-02 00:00:00,0.40678406,0.26132202,0.0,92631.56,-3.0663796e-07
9,2021-01-02 03:00:00,-0.9950714,-0.0031585693,0.0,92680.75,-0.00019067922
10,2021-01-02 06:00:00,-0.9874878,0.17256165,0.0,92333.06,-0.00032938505
11,2021-01-02 09:00:00,-1.3097839,0.19789124,0.0,92118.875,-0.00017790752
12,2021-01-02 12:00:00,-0.67788696,0.534317,0.0,92209.875,-1.5473925e-06
13,2021-01-02 15:00:00,0.13877869,0.80545044,0.0,92273.31,1.10827386e-07
14,2021-01-02 18:00:00,0.09941101,0.03918457,0.0,92306.81,6.4843334e-07
15,2021-01-02 21:00:00,-0.025161743,-0.08383179,0.0,92345.44,1.5110709e-07
16,2021-01-03 00:00:00,0.08807373,-0.012741089,0.0,92511.56,7.9954043e-07
17,2021-01-03 03:00:00,-1.2732086,-0.47914124,0.0,92702.125,-0.00017405511
18,2021-01-03 06:00:00,-1.569046,-0.45281982,0.0,92460.81,-0.000312031
19,2021-01-03 09:00:00,-1.7125244,-0.19845581,4.7683716e-06,92364.94,-0.00014868588
20,2021-01-03 12:00:00,-0.9536438,1.2144165,0.0,92483.06,-1.4374964e-06
21,2021-01-03 15:00:00,0.15023804,0.9846802,3.8146973e-06,92577.375,1.383014e-07
22,2021-01-03 18:00:00,0.45344543,0.23075867,5.2452087e-06,92535.69,2.0954758e-09
23,2021-01-03 21:00:00,0.8352356,0.17097473,2.0503998e-05,92512.44,-7.846393e-08
24,2021-01-04 00:00:00,0.42399597,0.21687317,1.9550323e-05,92604.56,2.2072345e-07
25,2021-01-04 03:00:00,-0.79237366,0.10371399,3.8146973e-06,92675.81,-0.00019771094
26,2021-01-04 06:00:00,-1.1622314,0.28471375,0.0,92337.44,-0.00032587443
27,2021-01-04 09:00:00,-1.428009,0.080459595,0.0,92170.875,-0.00017029
28,2021-01-04 12:00:00,-0.48588562,0.3907318,0.0,92281.5,-1.2922101e-07
29,2021-01-04 15:00:00,0.58535767,0.50538635,0.0,92295.375,1.3590325e-06
30,2021-01-04 18:00:00,0.25997925,0.15661621,0.0,92273.56,1.9855797e-06
31,2021-01-04 21:00:00,0.078704834,0.11048889,1.4305115e-06,92286.69,1.930166e-07
32,2021-01-05 00:00:00,0.24707031,0.094955444,1.859665e-05,92470.75,1.5106052e-06
33,2021-01-05 03:00:00,-1.129425,-0.25364685,9.536743e-07,92582.5,-0.00017836108
34,2021-01-05 06:00:00,-1.4537811,-0.21168518,0.0,92324.81,-0.00029446767
35,2021-01-05 09:00:00,-1.8801575,-0.25424194,3.33786e-06,92249.25,-0.00013808627
36,2021-01-05 12:00:00,-1.0845184,0.50260925,5.4359436e-05,92395.0,-3.051944e-06
37,2021-01-05 15:00:00,-0.4616089,1.0269928,0.0001821518,92443.19,-3.02447e-07
38,2021-01-05 18:00:00,-0.039123535,0.85943604,8.869171e-05,92403.69,-1.4051329e-06
39,2021-01-05 21:00:00,-0.25535583,0.85453796,0.00016880035,92325.56,7.171184e-07
40,2021-01-06 00:00:00,-0.58735657,0.56129456,8.010864e-05,92410.5,-5.07338e-07
41,2021-01-06 03:00:00,-1.3947754,0.7117157,5.197525e-05,92478.81,-0.00013996684
42,2021-01-06 06:00:00,-1.0229797,0.35508728,3.0517578e-05,92111.5,-0.00015519699
43,2021-01-06 09:00:00,-1.5357208,0.09321594,1.4305115e-06,91943.31,-7.632072e-05
44,2021-01-06 12:00:00,-0.6997528,0.08154297,4.5776367e-05,92054.69,-1.9914005e-06
45,2021-01-06 15:00:00,-0.8877411,0.032073975,0.0001707077,92146.06,-9.690411e-07
46,2021-01-06 18:00:00,-0.3343811,0.022399902,9.679794e-05,92183.0,-3.5357662e-06
47,2021-01-06 21:00:00,-0.92134094,0.14622498,0.00019264221,92147.625,-7.666182e-06
48,2021-01-07 00:00:00,-1.2670593,0.069885254,0.00017595291,92360.625,-1.0075746e-05
49,2021-01-07 03:00:00,-1.5770569,0.42138672,0.0001745224,92517.625,-0.000110558234
50,2021-01-07 06:00:00,-1.6587067,0.34449768,1.6212463e-05,92219.5,-0.00011675153
51,2021-01-07 09:00:00,-1.7760391,0.3330078,4.339218e-05,92138.25,-6.0227932e-05
