,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,0.40386963,-1.8192596,0.0,99758.56,-9.738607e-06
1,2021-01-01 03:00:00,-0.7143097,-2.1005554,0.0,99806.0,-0.00012260745
2,2021-01-01 06:00:00,-0.06942749,-1.2707825,0.0,99479.56,-0.00018190313
3,2021-01-01 09:00:00,-0.36984253,-0.466156,0.0,99264.31,-0.000115364324
4,2021-01-01 12:00:00,-1.3487396,1.4204254,0.0,99389.125,-3.8868748e-06
5,2021-01-01 15:00:00,-1.4815369,-0.154068,0.0,99413.94,-2.2747554e-06
6,2021-01-01 18:00:00,-0.40777588,-1.7193756,0.0,99426.69,-2.1972228e-06
7,2021-01-01 21:00:00,0.21981812,-0.9730072,0.0,99326.31,-2.1411106e-06
8,2021-01-02 00:00:00,0.4888153,-1.0794983,0.0,99485.56,-3.078254e-06
9,2021-01-02 03:00:00,-0.8632355,-0.72972107,0.0,99492.75,-0.00012821355
10,2021-01-02 06:00:00,0.089660645,0.26435852,0.0,99103.06,-0.00018833065
11,2021-01-02 09:00:00,-0.74728394,1.9000397,0.0,98926.875,-0.00011573988
12,2021-01-02 12:00:00,-0.9815979,1.2413483,0.0,99029.875,-7.0012175e-06
13,2021-01-02 15:00:00,-1.6727448,-0.6750183,0.0,99117.31,-1.587905e-06
14,2021-01-02 18:00:00,-0.67500305,-1.1864014,0.0,99143.81,-1.7059501e-06
15,2021-01-02 21:00:00,-0.31227112,-1.3269958,0.0,99123.44,-2.7695205e-06
16,2021-01-03 00:00:00,-0.09942627,-1.5000458,0.0,99295.56,-5.3695403e-06
17,2021-01-03 03:00:00,-0.65504456,-1.7203522,0.0,99421.125,-9.603263e-05
18,2021-01-03 06:00:00,-1.2497101,-1.5963745,0.0,99197.81,-0.0001206405
19,2021-01-03 09:00:00,-1.6070557,-0.38693237,0.0,99112.94,-7.0573995e-05
20,2021-01-03 12:00:00,-1.6841125,0.32769775,0.0,99241.06,-5.729031e-06
21,2021-01-03 15:00:00,0.13461304,-1.2340698,0.0,99314.375,-4.0042214e-06
22,2021-01-03 18:00:00,0.251297,-1.3874054,0.0,99225.69,-2.8291252e-06
23,2021-01-03 21:00:00,0.09890747,-1.8807831,0.0,99193.44,-4.90644e-06
24,2021-01-04 00:00:00,0.20133972,-1.6942596,0.0,99329.56,-7.676892e-06
25,2021-01-04 03:00:00,-0.7523346,-1.2917938,0.0,99374.81,-6.622309e-05
26,2021-01-04 06:00:00,-0.7071533,0.37260437,0.0,99089.44,-0.00012712274
27,2021-01-04 09:00:00,-1.021759,1.3167877,0.0,98955.875,-7.9437625e-05
