,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,0.5562134,0.009841919,0.0,101317.56,-5.3278636e-06
1,2021-01-01 03:00:00,-0.94770813,-0.062469482,0.0,101396.0,-0.00021606754
2,2021-01-01 06:00:00,-0.6895447,-0.35671997,0.0,101021.56,-0.00033392478
3,2021-01-01 09:00:00,-0.9382019,0.19400024,0.0,100753.31,-0.00018167449
4,2021-01-01 12:00:00,-0.8340912,0.75050354,0.0,100844.125,-5.9134327e-06
5,2021-01-01 15:00:00,0.75479126,0.47190857,0.0,100831.94,-6.208662e-06
6,2021-01-01 18:00:00,0.60198975,0.052108765,0.0,100866.69,-4.8496295e-06
7,2021-01-01 21:00:00,0.6192322,0.0738678,0.0,100806.31,-4.137866e-06
8,2021-01-02 00:00:00,0.48295593,0.052337646,0.0,100986.56,-3.555091e-06
9,2021-01-02 03:00:00,0.21000671,-0.3254242,0.0,101019.75,-0.00019842782
10,2021-01-02 06:00:00,-0.5236206,0.3922882,0.0,100613.06,-0.00032965327
11,2021-01-02 09:00:00,-1.7492371,1.24086,0.0,100331.875,-0.00017978507
12,2021-01-02 12:00:00,-2.6261292,0.8077545,0.0,100396.875,-1.0339078e-05
13,2021-01-02 15:00:00,-1.7088776,1.5222473,0.0,100485.31,-4.0614977e-06
14,2021-01-02 18:00:00,-1.103714,-0.5467529,0.0,100525.81,-2.98745e-06
15,2021-01-02 21:00:00,0.52659607,-0.51937866,0.0,100598.44,-2.7397182e-06
16,2021-01-03 00:00:00,1.147644,-0.08988953,0.0,100805.56,-2.2700988e-06
17,2021-01-03 03:00:00,0.4006195,-1.0572662,0.0,100972.125,-0.00017831684
18,2021-01-03 06:00:00,-1.0700226,-1.2340698,0.0,100687.81,-0.00030323933
19,2021-01-03 09:00:00,-1.5523682,0.14334106,0.0,100557.94,-0.00015673251
20,2021-01-03 12:00:00,0.37643433,1.9048462,0.0,100686.06,-4.924368e-06
21,2021-01-03 15:00:00,0.8045349,0.27667236,0.0,100792.375,-4.332047e-06
22,2021-01-03 18:00:00,1.5149689,-0.7311554,0.0,100718.69,-3.4847762e-06
23,2021-01-03 21:00:00,1.3733215,-1.1112518,0.0,100702.44,-7.3502306e-06
24,2021-01-04 00:00:00,1.3155975,-0.5604706,0.0,100838.56,-3.7727877e-06
25,2021-01-04 03:00:00,0.53770447,-0.9070282,0.0,100906.81,-0.00015896792
26,2021-01-04 06:00:00,-0.9630127,0.4810028,0.0,100539.44,-0.00026337896
27,2021-01-04 09:00:00,-1.693634,1.3275299,0.0,100328.875,-0.00016684784
28,2021-01-04 12:00:00,-2.6069794,0.61924744,0.0,100392.5,-7.2072726e-06
29,2021-01-04 15:00:00,-0.86190796,1.4282379,0.0,100432.375,-2.3960602e-06
30,2021-01-04 18:00:00,-0.9909973,0.989624,0.0,100422.56,-1.7397106e-06
31,2021-01-04 21:00:00,0.7857361,-0.7186127,0.0,100458.69,-2.4295878e-06
32,2021-01-05 00:00:00,1.2744141,-0.22047424,0.0,100671.75,-2.2742897e-06
33,2021-01-05 03:00:00,0.3461609,-0.6432953,0.0,100783.5,-0.00014340295
34,2021-01-05 06:00:00,-1.2418671,-0.22242737,0.0,100486.81,-0.0002036898
35,2021-01-05 09:00:00,-1.615509,0.486969,1.4305115e-06,100393.25,-0.00011698622
36,2021-01-05 12:00:00,-0.92729187,1.1061249,1.4305115e-05,100551.0,-5.7639554e-06
