,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,-0.57366943,1.1192169,0.0,100898.56,-2.3715897e-05
1,2021-01-01 03:00:00,-0.7035675,1.1855774,0.0,100975.0,-0.00018286775
2,2021-01-01 06:00:00,-0.42001343,1.2155457,0.0,100582.56,-0.00024779607
3,2021-01-01 09:00:00,-0.6130066,1.6715393,0.0,100338.31,-0.00016695214
4,2021-01-01 12:00:00,0.19325256,1.5131989,0.0,100447.125,-1.9771513e-05
5,2021-01-01 15:00:00,-0.5069275,0.25022888,0.0,100427.94,-1.1841301e-05
6,2021-01-01 18:00:00,-0.49761963,-1.0211334,0.0,100487.69,-1.0720687e-05
7,2021-01-01 21:00:00,-0.35635376,-0.98765564,0.0,100410.31,-1.3138168e-05
8,2021-01-02 00:00:00,-0.44282532,-0.49551392,0.0,100583.56,-1.1124881e-05
9,2021-01-02 03:00:00,-0.64741516,0.62965393,0.0,100623.75,-0.00016761222
10,2021-01-02 06:00:00,-0.57147217,1.3756866,0.0,100200.06,-0.0002530911
11,2021-01-02 09:00:00,-1.0812683,1.7193756,0.0,99924.875,-0.00016401964
12,2021-01-02 12:00:00,-1.0538635,1.9015045,0.0,100013.875,-1.6955193e-05
13,2021-01-02 15:00:00,-1.5965729,0.5544739,0.0,100107.31,-1.0409392e-05
14,2021-01-02 18:00:00,-0.6496124,-1.0457764,0.0,100166.81,-8.441275e-06
15,2021-01-02 21:00:00,-0.28492737,-1.094574,0.0,100215.44,-8.759787e-06
16,2021-01-03 00:00:00,-0.35821533,-0.91996765,0.0,100424.56,-7.187482e-06
17,2021-01-03 03:00:00,-0.27809143,0.024765015,0.0,100597.125,-0.00015036226
18,2021-01-03 06:00:00,-0.8590851,0.40753174,0.0,100279.81,-0.00024324725
19,2021-01-03 09:00:00,-0.3922119,1.4275208,0.0,100138.94,-0.00015092106
20,2021-01-03 12:00:00,-0.12063599,1.9888306,0.0,100281.06,-9.782147e-06
21,2021-01-03 15:00:00,-0.764801,0.009094238,0.0,100405.375,-5.1069073e-06
22,2021-01-03 18:00:00,-0.18717957,-1.3805695,0.0,100370.69,-4.766276e-06
23,2021-01-03 21:00:00,0.5432434,-1.5184784,0.0,100339.44,-9.3767885e-06
24,2021-01-04 00:00:00,0.17399597,-1.1630096,0.0,100458.56,-7.676892e-06
25,2021-01-04 03:00:00,0.17442322,-0.04862976,0.0,100524.81,-0.00014636153
26,2021-01-04 06:00:00,-0.5928955,1.2778778,0.0,100130.44,-0.00023113284
27,2021-01-04 09:00:00,-0.9895325,1.7074127,0.0,99921.875,-0.00014534546
28,2021-01-04 12:00:00,-1.1186981,1.5997162,0.0,100011.5,-7.147668e-06
29,2021-01-04 15:00:00,-1.1353455,0.044448853,0.0,100044.375,-3.856374e-06
30,2021-01-04 18:00:00,-0.6999817,-0.86779785,0.0,100058.56,-4.183501e-06
31,2021-01-04 21:00:00,-0.24649048,-0.9334564,0.0,100090.69,-5.2012037e-06
32,2021-01-05 00:00:00,-0.171875,-0.7995758,0.0,100291.75,-5.075708e-06
33,2021-01-05 03:00:00,-0.23098755,-0.24290466,0.0,100387.5,-0.00013771071
34,2021-01-05 06:00:00,-1.0436249,0.7863617,0.0,100078.81,-0.00021248148
35,2021-01-05 09:00:00,-1.1604309,1.0904846,0.0,99982.25,-0.00011144299
36,2021-01-05 12:00:00,-0.023971558,1.3629608,0.0,100128.0,-8.3567575e-06
37,2021-01-05 15:00:00,-1.0983276,1.5816803,0.0,100209.19,-8.1106555e-06
38,2021-01-05 18:00:00,-0.57818604,1.0899048,0.0,100184.69,-7.514609e-06
39,2021-01-05 21:00:00,0.12745667,1.1318817,0.0,100110.56,-6.0182065e-06
40,2021-01-06 00:00:00,-0.55610657,0.92359924,0.0,100234.5,-9.1500115e-06
41,2021-01-06 03:00:00,-1.4279785,1.3816376,0.0,100312.81,-8.480274e-05
42,2021-01-06 06:00:00,-1.3042297,1.132431,0.0,99911.5,-0.00012000045
43,2021-01-06 09:00:00,-1.6988068,1.1938019,2.3841858e-06,99722.31,-6.234343e-05
44,2021-01-06 12:00:00,-1.0405731,0.82666016,9.536743e-07,99838.69,-1.38229225e-05
45,2021-01-06 15:00:00,-0.8672333,0.19906616,3.8146973e-06,99940.06,-1.0505784e-05
46,2021-01-06 18:00:00,-0.32266235,-0.31158447,1.335144e-05,99992.0,-1.1850614e-05
47,2021-01-06 21:00:00,-0.7221222,0.38841248,2.9563904e-05,99976.625,-1.3090204e-05
48,2021-01-07 00:00:00,-0.89401245,0.7095337,8.106232e-06,100207.625,-1.7913757e-05
49,2021-01-07 03:00:00,-1.2127991,0.99072266,1.001358e-05,100381.625,-7.571932e-05
50,2021-01-07 06:00:00,-1.8266754,0.78004456,0.0,100070.5,-7.750187e-05
51,2021-01-07 09:00:00,-1.945961,1.2451172,0.0,99988.25,-4.7681155e-05
52,2021-01-07 12:00:00,-1.9694672,1.3509064,3.33786e-06,100168.19,-2.3804372e-05
53,2021-01-07 15:00:00,-1.6460571,1.8157196,2.861023e-05,100371.75,-2.93036e-05
54,2021-01-07 18:00:00,-1.3514862,1.7945557,8.106232e-05,100500.25,-3.6088284e-05
55,2021-01-07 21:00:00,-1.0714111,1.7753754,0.00012779236,100530.875,-4.2583095e-05
56,2021-01-08 00:00:00,-1.5390015,1.1270294,6.198883e-05,100764.69,-4.158239e-05
57,2021-01-08 03:00:00,-1.8194122,0.6198883,0.0,100973.06,-9.988528e-05
58,2021-01-08 06:00:00,-1.3914795,0.20054626,0.0,100718.5,-8.514896e-05
59,2021-01-08 09:00:00,-1.3408661,0.5060272,0.0,100568.06,-8.152262e-05
60,2021-01-08 12:00:00,-0.67427063,1.3729858,0.0,100656.5,-2.5440473e-05
61,2021-01-08 15:00:00,-0.5921631,1.8258514,0.0,100701.125,-2.5620451e-05
62,2021-01-08 18:00:00,-0.8643341,1.8246002,0.0,100740.0,-3.131968e-05
63,2021-01-08 21:00:00,-0.39453125,1.7176971,0.0,100691.375,-3.5960227e-05
64,2021-01-09 00:00:00,-0.40470886,1.391861,0.0,100727.375,-3.4893863e-05
65,2021-01-09 03:00:00,-0.43876648,1.3845825,0.0,100830.56,-8.260505e-05
66,2021-01-09 06:00:00,-0.52845764,1.2459717,0.0,100501.81,-0.000107850414
67,2021-01-09 09:00:00,-0.67848206,1.2548523,0.0,100298.69,-9.6905045e-05
68,2021-01-09 12:00:00,0.050048828,1.4598236,0.0,100441.19,-2.6966678e-05
69,2021-01-09 15:00:00,0.22880554,0.7926178,0.0,100526.375,-2.2749882e-05
70,2021-01-09 18:00:00,0.009933472,0.82406616,0.0,100549.625,-2.0890497e-05
71,2021-01-09 21:00:00,0.05847168,1.0324097,0.0,100546.5,-2.5453744e-05
72,2021-01-10 00:00:00,0.3604126,1.0014191,0.0,100702.875,-2.7956441e-05
73,2021-01-10 03:00:00,0.29545593,0.93818665,0.0,100805.56,-9.4638905e-05
74,2021-01-10 06:00:00,-0.11715698,0.52456665,0.0,100399.0,-0.00013084477
75,2021-01-10 09:00:00,-0.2748413,1.4597626,0.0,100211.31,-0.000119020464
76,2021-01-10 12:00:00,0.48280334,0.9520416,0.0,100363.06,-2.3538014e-05
77,2021-01-10 15:00:00,0.5641327,0.5164795,0.0,100578.56,-1.7299782e-05
78,2021-01-10 18:00:00,0.45806885,0.06669617,0.0,100776.56,-1.3975659e-05
79,2021-01-10 21:00:00,0.35821533,-0.1043396,0.0,100872.19,-1.6031321e-05
80,2021-01-11 00:00:00,0.6395569,-1.2684021,0.0,101115.0,-1.8530758e-05
81,2021-01-11 03:00:00,-0.024642944,-2.8971405,0.0,101386.19,-8.711382e-05
82,2021-01-11 06:00:00,-0.25660706,-2.8747559,0.0,101095.44,-0.00013388996
83,2021-01-11 09:00:00,-0.08509827,-2.0686493,0.0,100938.125,-0.00010189088
84,2021-01-11 12:00:00,0.41862488,-0.38793945,0.0,101051.31,-1.7473008e-05
85,2021-01-11 15:00:00,0.94288635,-0.2646942,0.0,101191.81,-1.3757497e-05
86,2021-01-11 18:00:00,0.901474,-0.65615845,0.0,101230.69,-1.6136095e-05
87,2021-01-11 21:00:00,1.1451874,-0.5820923,0.0,101067.44,-1.9234605e-05
88,2021-01-12 00:00:00,1.1529236,-1.1051636,0.0,101084.375,-1.9798288e-05
89,2021-01-12 03:00:00,1.3038635,-1.2358856,0.0,101122.25,-0.00014809775
90,2021-01-12 06:00:00,0.74520874,-0.7655945,0.0,100666.25,-0.00021647848
91,2021-01-12 09:00:00,1.1325836,0.69473267,0.0,100352.125,-9.251735e-05
92,2021-01-12 12:00:00,0.713501,0.84591675,0.0,100298.75,-1.3750279e-05
93,2021-01-12 15:00:00,0.5227814,-0.684021,0.0,100339.5,-8.377945e-06
94,2021-01-12 18:00:00,0.29467773,-0.87701416,0.0,100214.5,-9.667827e-06
95,2021-01-12 21:00:00,-0.55989075,0.028182983,0.0,100017.56,-8.235453e-06
96,2021-01-13 00:00:00,-1.4688568,-0.28904724,0.0,100094.25,-1.13551505e-05
97,2021-01-13 03:00:00,-0.79922485,0.6820984,0.0,100263.69,-0.00016083103
98,2021-01-13 06:00:00,-0.85427856,1.5905151,0.0,99875.19,-0.00026160548
99,2021-01-13 09:00:00,-1.2225952,1.3852234,0.0,99618.75,-0.00017203786
100,2021-01-13 12:00:00,-1.0416565,1.8638306,0.0,99706.25,-1.3443641e-05
101,2021-01-13 15:00:00,-0.89997864,-0.58514404,0.0,99849.875,-5.481299e-06
102,2021-01-13 18:00:00,-0.9377289,-0.6905823,0.0,99924.0,-8.945353e-06
103,2021-01-13 21:00:00,-0.5851135,-0.6696625,0.0,99852.81,-6.3038897e-06
104,2021-01-14 00:00:00,-0.3026123,-0.8966522,0.0,99987.56,-5.1138923e-06
105,2021-01-14 03:00:00,-0.11073303,-0.2211914,0.0,100138.5,-0.00012784218
106,2021-01-14 06:00:00,0.11351013,0.25169373,0.0,99721.81,-0.0002114384
107,2021-01-14 09:00:00,-0.511261,1.1066437,0.0,99547.06,-0.00014361856
108,2021-01-14 12:00:00,-0.3136444,2.0909119,0.0,99635.06,-3.2973476e-06
109,2021-01-14 15:00:00,-1.3132477,-0.17929077,0.0,99770.44,-1.1583325e-06
110,2021-01-14 18:00:00,-0.37319946,-1.2159882,0.0,99773.75,-2.6111957e-06
111,2021-01-14 21:00:00,-0.3779297,-1.1236115,0.0,99694.06,-2.180459e-06
112,2021-01-15 00:00:00,-0.10891724,-1.1213684,0.0,99770.5,-2.6298221e-06
113,2021-01-15 03:00:00,0.005065918,0.081588745,0.0,99850.94,-0.00011886214
114,2021-01-15 06:00:00,-0.1763916,1.5042114,0.0,99453.69,-0.0001993149
115,2021-01-15 09:00:00,-1.127243,2.1646576,0.0,99312.69,-0.00013565156
