,time,u10,v10,total_precipitation,surface_pressure,evaporation
0,2021-01-01 00:00:00,-0.38128662,-3.03508,0.0,102607.56,-1.8947525e-05
1,2021-01-01 03:00:00,-0.7084503,-2.6044617,0.0,102670.0,-0.00019109319
2,2021-01-01 06:00:00,0.08389282,-1.5510559,0.0,102309.56,-0.0003009038
3,2021-01-01 09:00:00,0.100860596,-0.86361694,0.0,102046.31,-0.00016450835
4,2021-01-01 12:00:00,1.270401,1.0034332,0.0,102138.125,-3.7378632e-06
5,2021-01-01 15:00:00,-1.4424744,1.2346039,0.0,102172.94,-5.3145923e-06
6,2021-01-01 18:00:00,-1.8833618,-0.81996155,0.0,102192.69,-2.6442576e-06
7,2021-01-01 21:00:00,-0.5643616,-1.4886322,0.0,102108.31,-3.6014244e-06
8,2021-01-02 00:00:00,0.10697937,-1.8666077,0.0,102291.56,-5.015405e-06
9,2021-01-02 03:00:00,0.19242859,-1.7931976,0.0,102303.75,-0.00018495717
10,2021-01-02 06:00:00,0.75860596,-0.8000946,0.0,101908.06,-0.00030607963
11,2021-01-02 09:00:00,-0.010955811,0.9312897,0.0,101671.875,-0.00015686709
12,2021-01-02 12:00:00,-0.8351135,2.1602936,0.0,101746.875,-1.0041054e-05
13,2021-01-02 15:00:00,-1.4969635,1.400177,0.0,101842.31,-6.0880557e-06
14,2021-01-02 18:00:00,-1.6701202,-0.40612793,0.0,101865.81,-3.7623104e-06
15,2021-01-02 21:00:00,-1.2380524,-1.525238,0.0,101877.44,-4.289439e-06
16,2021-01-03 00:00:00,0.13104248,-2.0478973,0.0,102076.56,-5.905982e-06
17,2021-01-03 03:00:00,0.71214294,-2.4810944,0.0,102215.125,-0.00012735487
18,2021-01-03 06:00:00,-0.27412415,-2.399109,0.0,101965.81,-0.00017511914
19,2021-01-03 09:00:00,-0.82092285,-0.47579956,0.0,101853.94,-9.349198e-05
20,2021-01-03 12:00:00,-0.22512817,1.5112915,0.0,101973.06,-5.013775e-06
21,2021-01-03 15:00:00,0.82406616,-0.510437,0.0,102063.375,-2.9015355e-06
22,2021-01-03 18:00:00,0.54719543,-2.051468,0.0,101975.69,-4.9152877e-06
23,2021-01-03 21:00:00,0.21121216,-2.5741425,0.0,101954.44,-9.555602e-06
24,2021-01-04 00:00:00,0.2775116,-2.541916,0.0,102095.56,-1.4114194e-05
25,2021-01-04 03:00:00,0.15098572,-1.8826141,0.0,102159.81,-0.00011524791
26,2021-01-04 06:00:00,-0.01965332,-0.14790344,0.0,101846.44,-0.00023736153
27,2021-01-04 09:00:00,-0.9026184,1.2865143,0.0,101661.875,-0.00013503386
28,2021-01-04 12:00:00,-0.7778778,1.9376068,0.0,101722.5,-5.314825e-06
29,2021-01-04 15:00:00,-1.5210876,1.2993317,0.0,101758.375,-4.4524204e-06
