timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,41.0,54.9,16.3
2021-01-01 01:00:00,41.2,53.9,16.2
2021-01-01 02:00:00,43.1,50.1,16.1
2021-01-01 03:00:00,68.3,57.7,15.2
2021-01-01 04:00:00,66.5,55.0,14.4
2021-01-01 05:00:00,50.5,53.5,13.8
2021-01-01 06:00:00,48.9,52.6,13.5
2021-01-01 07:00:00,65.3,58.7,13.0
2021-01-01 08:00:00,61.1,56.2,13.2
2021-01-01 09:00:00,45.1,45.4,14.0
2021-01-01 10:00:00,40.5,38.3,15.2
2021-01-01 11:00:00,40.5,35.4,16.3
2021-01-01 12:00:00,43.3,32.3,17.6
2021-01-01 13:00:00,39.4,29.6,18.5
2021-01-01 14:00:00,36.8,27.0,18.6
2021-01-01 15:00:00,37.9,27.8,19.5
2021-01-01 16:00:00,38.8,28.2,19.5
2021-01-01 17:00:00,40.2,29.7,19.0
2021-01-01 18:00:00,42.3,31.7,18.0
2021-01-01 19:00:00,48.5,33.8,17.9
2021-01-01 20:00:00,51.1,34.9,17.8
2021-01-01 21:00:00,60.3,40.2,17.7
2021-01-01 22:00:00,64.7,40.8,17.3
2021-01-01 23:00:00,77.4,45.4,16.4
2021-01-02 00:00:00,91.1,49.8,15.9
2021-01-02 01:00:00,93.79,55.3,15.6
2021-01-02 02:00:00,107.28,56.3,15.1
2021-01-02 03:00:00,101.69,61.9,14.8
2021-01-02 04:00:00,94.46,64.1,14.5
2021-01-02 05:00:00,105.1,63.1,14.3
2021-01-02 06:00:00,86.58,62.7,13.8
2021-01-02 07:00:00,79.3,60.1,13.5
2021-01-02 08:00:00,76.0,56.2,14.0
2021-01-02 09:00:00,76.05,56.6,14.5
2021-01-02 10:00:00,91.38,58.9,15.5
2021-01-02 11:00:00,87.88,51.9,16.9
2021-01-02 12:00:00,74.0,47.6,17.6
2021-01-02 13:00:00,66.0,43.6,18.7
2021-01-02 14:00:00,60.6,39.7,19.9
2021-01-02 15:00:00,55.0,37.2,20.6
2021-01-02 16:00:00,58.5,37.1,20.7
2021-01-02 17:00:00,63.4,39.1,20.4
2021-01-02 18:00:00,76.1,42.5,19.4
2021-01-02 19:00:00,80.5,44.0,18.9
2021-01-02 20:00:00,88.3,46.0,18.5
2021-01-02 21:00:00,88.1,46.1,18.2
2021-01-02 22:00:00,72.4,48.9,17.4
2021-01-02 23:00:00,56.0,54.0,16.9
2021-01-03 00:00:00,60.3,56.1,16.9
2021-01-03 01:00:00,63.4,59.8,16.6
2021-01-03 02:00:00,77.2,63.8,16.3
2021-01-03 03:00:00,68.14,66.9,15.7
2021-01-03 04:00:00,79.55,68.6,15.4
2021-01-03 05:00:00,75.64,66.4,14.7
2021-01-03 06:00:00,76.83,65.0,14.1
2021-01-03 07:00:00,78.33,63.9,14.1
2021-01-03 08:00:00,78.52,64.8,14.0
2021-01-03 09:00:00,93.41,71.0,14.0
2021-01-03 10:00:00,86.51,68.9,14.9
2021-01-03 11:00:00,88.24,61.9,16.6
2021-01-03 12:00:00,86.25,54.4,18.1
2021-01-03 13:00:00,83.73,51.1,19.3
2021-01-03 14:00:00,72.7,47.1,20.5
2021-01-03 15:00:00,55.6,44.1,20.8
2021-01-03 16:00:00,52.8,45.6,20.0
2021-01-03 17:00:00,51.0,46.3,19.3
2021-01-03 18:00:00,50.8,46.3,18.8
2021-01-03 19:00:00,52.9,50.5,18.7
2021-01-03 20:00:00,54.9,53.1,18.6
2021-01-03 21:00:00,63.1,54.5,18.3
2021-01-03 22:00:00,66.4,53.6,18.2
2021-01-03 23:00:00,75.5,53.4,17.9
