timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,60.6,64.0,13.4
2021-01-01 01:00:00,64.0,64.3,13.2
2021-01-01 02:00:00,59.0,57.0,13.4
2021-01-01 03:00:00,68.96,59.7,13.2
2021-01-01 04:00:00,91.5,60.2,12.6
2021-01-01 05:00:00,75.63,56.2,12.4
2021-01-01 06:00:00,61.9,53.6,12.3
2021-01-01 07:00:00,71.9,56.7,12.0
2021-01-01 08:00:00,67.8,47.8,14.5
2021-01-01 09:00:00,63.4,33.9,18.1
2021-01-01 10:00:00,53.9,28.3,19.9
2021-01-01 11:00:00,50.5,26.9,20.2
2021-01-01 12:00:00,50.4,24.1,22.7
2021-01-01 13:00:00,51.4,23.8,21.9
2021-01-01 14:00:00,48.2,23.8,21.4
2021-01-01 15:00:00,48.9,26.6,19.9
2021-01-01 16:00:00,51.8,28.6,19.2
2021-01-01 17:00:00,54.8,31.9,17.9
2021-01-01 18:00:00,58.9,34.8,17.2
2021-01-01 19:00:00,64.1,36.4,16.6
2021-01-01 20:00:00,76.5,38.0,16.2
2021-01-01 21:00:00,93.3,39.0,15.9
2021-01-01 22:00:00,100.1,39.6,15.7
2021-01-01 23:00:00,129.6,45.0,15.3
2021-01-02 00:00:00,135.8,49.8,14.9
2021-01-02 01:00:00,126.79,56.3,14.3
2021-01-02 02:00:00,141.05,60.8,13.8
2021-01-02 03:00:00,179.06,58.8,13.2
2021-01-02 04:00:00,157.25,65.8,12.9
2021-01-02 05:00:00,148.87,68.3,12.7
2021-01-02 06:00:00,140.14,71.5,12.4
2021-01-02 07:00:00,111.13,66.6,12.4
2021-01-02 08:00:00,87.73,51.5,15.1
2021-01-02 09:00:00,89.1,38.2,21.0
2021-01-02 10:00:00,102.5,33.8,23.1
2021-01-02 11:00:00,112.1,34.1,23.9
2021-01-02 12:00:00,118.7,38.5,23.0
2021-01-02 13:00:00,113.6,35.9,23.5
2021-01-02 14:00:00,110.1,36.4,22.3
2021-01-02 15:00:00,106.0,37.1,21.6
2021-01-02 16:00:00,92.8,38.2,20.0
2021-01-02 17:00:00,116.9,42.0,18.9
2021-01-02 18:00:00,123.7,44.3,17.6
2021-01-02 19:00:00,133.2,46.3,17.1
2021-01-02 20:00:00,127.1,47.5,16.8
2021-01-02 21:00:00,118.2,47.4,16.4
2021-01-02 22:00:00,97.61,56.1,15.2
2021-01-02 23:00:00,73.21,59.8,15.0
2021-01-03 00:00:00,71.91,60.7,14.8
2021-01-03 01:00:00,71.06,65.8,14.6
2021-01-03 02:00:00,77.56,70.1,14.4
2021-01-03 03:00:00,91.25,73.8,13.8
2021-01-03 04:00:00,77.68,75.6,13.6
2021-01-03 05:00:00,114.87,73.7,13.3
2021-01-03 06:00:00,96.3,68.7,13.3
2021-01-03 07:00:00,105.15,66.3,13.1
2021-01-03 08:00:00,116.57,61.0,15.0
2021-01-03 09:00:00,151.77,54.5,18.2
2021-01-03 10:00:00,153.6,46.9,21.4
2021-01-03 11:00:00,119.3,41.1,24.1
2021-01-03 12:00:00,111.5,39.5,24.6
2021-01-03 13:00:00,108.5,39.3,24.4
2021-01-03 14:00:00,98.0,43.6,22.2
2021-01-03 15:00:00,81.9,46.5,20.0
2021-01-03 16:00:00,69.8,49.9,18.2
2021-01-03 17:00:00,67.6,50.2,17.6
2021-01-03 18:00:00,69.5,51.8,17.7
2021-01-03 19:00:00,75.0,55.5,17.6
2021-01-03 20:00:00,83.27,56.8,17.7
2021-01-03 21:00:00,72.83,57.4,17.1
2021-01-03 22:00:00,77.9,57.2,17.2
2021-01-03 23:00:00,100.49,57.6,17.3
2021-01-04 00:00:00,98.15,56.5,16.9
2021-01-04 01:00:00,102.05,56.0,16.8
2021-01-04 02:00:00,102.56,56.3,16.4
