timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,46.3,74.3,16.7
2021-01-01 01:00:00,47.9,73.2,16.1
2021-01-01 02:00:00,46.8,68.9,15.7
2021-01-01 03:00:00,77.0,75.8,14.9
2021-01-01 04:00:00,76.3,72.7,14.2
2021-01-01 05:00:00,55.4,72.9,13.6
2021-01-01 06:00:00,47.2,73.2,13.0
2021-01-01 07:00:00,50.6,74.3,12.8
2021-01-01 08:00:00,49.9,69.8,13.0
2021-01-01 09:00:00,42.9,60.0,14.2
2021-01-01 10:00:00,38.3,49.4,16.5
2021-01-01 11:00:00,38.5,44.6,18.4
2021-01-01 12:00:00,39.5,44.0,18.1
2021-01-01 13:00:00,37.6,41.2,18.3
2021-01-01 14:00:00,37.3,41.2,18.5
2021-01-01 15:00:00,40.0,42.2,18.6
2021-01-01 16:00:00,38.8,42.6,18.8
2021-01-01 17:00:00,39.3,44.3,18.7
2021-01-01 18:00:00,40.9,48.5,18.1
2021-01-01 19:00:00,43.8,51.8,17.7
2021-01-01 20:00:00,49.4,58.5,17.3
2021-01-01 21:00:00,53.9,60.0,17.1
2021-01-01 22:00:00,59.3,65.8,16.7
2021-01-01 23:00:00,66.0,66.6,16.5
2021-01-02 00:00:00,67.7,72.9,15.8
2021-01-02 01:00:00,76.0,74.8,15.3
2021-01-02 02:00:00,54.97,77.3,14.6
2021-01-02 03:00:00,43.99,83.3,14.1
2021-01-02 04:00:00,77.5,84.4,14.0
2021-01-02 05:00:00,53.35,83.1,13.9
2021-01-02 06:00:00,47.58,85.0,13.2
2021-01-02 07:00:00,74.5,79.7,13.0
2021-01-02 08:00:00,79.1,80.9,13.4
2021-01-02 09:00:00,45.98,80.4,14.8
2021-01-02 10:00:00,74.2,68.7,17.5
2021-01-02 11:00:00,65.0,59.9,19.4
2021-01-02 12:00:00,55.7,57.0,19.2
2021-01-02 13:00:00,52.6,53.1,19.7
2021-01-02 14:00:00,55.0,54.9,19.8
2021-01-02 15:00:00,54.1,54.7,19.8
2021-01-02 16:00:00,56.1,55.1,19.6
2021-01-02 17:00:00,57.6,56.0,19.8
2021-01-02 18:00:00,67.5,58.7,19.3
2021-01-02 19:00:00,67.7,60.0,18.7
2021-01-02 20:00:00,73.1,62.5,18.4
2021-01-02 21:00:00,78.3,63.2,18.1
2021-01-02 22:00:00,70.5,66.9,17.5
2021-01-02 23:00:00,59.9,72.7,17.0
2021-01-03 00:00:00,56.8,78.5,16.6
2021-01-03 01:00:00,72.4,88.5,15.4
2021-01-03 02:00:00,79.0,91.1,15.0
2021-01-03 03:00:00,76.5,95.1,14.8
2021-01-03 04:00:00,32.32,93.9,14.9
2021-01-03 05:00:00,49.27,88.6,14.5
2021-01-03 06:00:00,37.58,87.3,13.9
2021-01-03 07:00:00,43.1,86.2,13.8
2021-01-03 08:00:00,43.4,83.4,14.6
2021-01-03 09:00:00,46.44,85.6,15.7
2021-01-03 10:00:00,56.25,80.2,17.9
2021-01-03 11:00:00,62.25,70.0,20.0
2021-01-03 12:00:00,62.08,65.6,20.2
2021-01-03 13:00:00,77.2,65.1,20.6
2021-01-03 14:00:00,49.6,62.1,20.4
2021-01-03 15:00:00,53.6,62.6,19.7
2021-01-03 16:00:00,45.1,63.9,19.2
2021-01-03 17:00:00,44.0,62.9,18.9
2021-01-03 18:00:00,47.0,65.8,18.7
2021-01-03 19:00:00,49.7,69.4,18.4
2021-01-03 20:00:00,51.4,71.2,18.6
2021-01-03 21:00:00,56.3,71.3,18.6
2021-01-03 22:00:00,58.7,68.4,18.5
2021-01-03 23:00:00,64.9,68.6,18.3
2021-01-04 00:00:00,65.5,69.2,18.2
2021-01-04 01:00:00,79.6,70.0,18.0
2021-01-04 02:00:00,79.3,69.1,18.0
2021-01-04 03:00:00,70.2,70.0,18.2
