timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,37.8,60.4,20.2
2021-01-01 01:00:00,34.2,60.2,20.0
2021-01-01 02:00:00,34.6,58.4,19.9
2021-01-01 03:00:00,43.4,60.0,20.1
2021-01-01 04:00:00,52.5,59.9,20.0
2021-01-01 05:00:00,46.3,58.6,19.8
2021-01-01 06:00:00,46.0,57.2,19.6
2021-01-01 07:00:00,53.9,58.8,19.5
2021-01-01 08:00:00,54.9,53.0,21.4
2021-01-01 09:00:00,45.8,50.7,22.7
2021-01-01 10:00:00,36.5,45.7,22.0
2021-01-01 11:00:00,32.6,50.4,21.6
2021-01-01 12:00:00,36.9,53.0,21.3
2021-01-01 13:00:00,41.3,58.1,21.3
2021-01-01 14:00:00,33.6,56.6,21.1
2021-01-01 15:00:00,30.7,57.4,20.9
2021-01-01 16:00:00,28.5,59.4,20.9
2021-01-01 17:00:00,27.7,58.4,20.9
2021-01-01 18:00:00,32.1,57.4,20.9
2021-01-01 19:00:00,39.8,57.6,20.8
2021-01-01 20:00:00,48.5,61.7,20.7
2021-01-01 21:00:00,57.3,63.2,20.8
2021-01-01 22:00:00,74.0,62.6,20.6
2021-01-01 23:00:00,72.12,62.3,20.2
2021-01-02 00:00:00,85.06,62.2,20.1
2021-01-02 01:00:00,97.52,61.4,20.0
2021-01-02 02:00:00,106.2,61.7,20.0
2021-01-02 03:00:00,116.08,62.6,19.7
2021-01-02 04:00:00,120.21,63.5,19.6
2021-01-02 05:00:00,125.89,64.7,19.6
2021-01-02 06:00:00,129.74,64.5,19.7
2021-01-02 07:00:00,125.96,64.4,19.4
2021-01-02 08:00:00,116.45,62.5,19.8
2021-01-02 09:00:00,106.61,62.9,20.5
2021-01-02 10:00:00,103.59,61.9,20.9
2021-01-02 11:00:00,114.86,56.9,21.1
2021-01-02 12:00:00,110.64,57.1,22.1
2021-01-02 13:00:00,145.48,61.4,21.8
2021-01-02 14:00:00,141.23,65.9,21.8
2021-01-02 15:00:00,110.16,66.2,21.7
2021-01-02 16:00:00,86.66,61.8,21.5
2021-01-02 17:00:00,76.2,59.8,21.8
2021-01-02 18:00:00,92.31,54.8,21.5
2021-01-02 19:00:00,95.75,54.8,21.1
2021-01-02 20:00:00,104.09,54.7,21.0
