timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,57.9780463224894,86.6258704735376,26.337923211169283
2021-01-01 01:00:00,57.9780463224894,86.6258704735376,26.337923211169283
2021-01-01 02:00:00,57.9780463224894,86.6258704735376,26.337923211169283
2021-01-01 03:00:00,160.76,62.4,13.5
2021-01-01 04:00:00,171.98,59.9,12.8
2021-01-01 05:00:00,103.62,59.5,12.2
2021-01-01 06:00:00,74.71,59.7,11.8
2021-01-01 07:00:00,82.39,60.8,11.5
2021-01-01 08:00:00,87.21,56.5,11.7
2021-01-01 09:00:00,71.7,46.9,12.7
2021-01-01 10:00:00,57.2,39.5,13.9
2021-01-01 11:00:00,59.0,36.8,14.9
2021-01-01 12:00:00,63.5,34.1,15.8
2021-01-01 13:00:00,55.9,30.2,16.7
2021-01-01 14:00:00,54.8,29.1,17.4
2021-01-01 15:00:00,52.3,29.2,17.8
2021-01-01 16:00:00,55.5,30.0,17.8
2021-01-01 17:00:00,59.9,32.3,17.5
2021-01-01 18:00:00,70.2,36.3,16.9
2021-01-01 19:00:00,80.8,39.7,16.5
2021-01-01 20:00:00,101.8,46.0,15.9
2021-01-01 21:00:00,135.1,48.0,15.6
2021-01-01 22:00:00,184.26,50.2,15.3
2021-01-01 23:00:00,225.26,56.4,14.9
2021-01-02 00:00:00,173.12,59.6,14.4
2021-01-02 01:00:00,185.89,61.8,13.7
2021-01-02 02:00:00,230.64,63.5,13.0
2021-01-02 03:00:00,185.3,68.3,12.7
2021-01-02 04:00:00,142.19,71.0,12.4
2021-01-02 05:00:00,190.6,69.1,12.5
2021-01-02 06:00:00,194.33,69.5,11.9
2021-01-02 07:00:00,148.16,65.7,11.7
2021-01-02 08:00:00,149.21,65.9,12.1
2021-01-02 09:00:00,155.05,65.4,13.1
2021-01-02 10:00:00,151.81,61.4,14.1
2021-01-02 11:00:00,138.84,54.0,15.3
2021-01-02 12:00:00,126.6,47.2,16.7
2021-01-02 13:00:00,110.7,42.1,17.6
2021-01-02 14:00:00,114.4,42.6,18.3
2021-01-02 15:00:00,117.0,41.2,18.7
2021-01-02 16:00:00,128.3,41.3,18.8
2021-01-02 17:00:00,136.6,44.6,18.2
2021-01-02 18:00:00,169.4,46.9,17.5
2021-01-02 19:00:00,170.8,48.0,17.0
2021-01-02 20:00:00,193.33,51.1,16.8
2021-01-02 21:00:00,214.4,50.6,16.7
2021-01-02 22:00:00,185.17,53.8,16.3
2021-01-02 23:00:00,134.05,59.1,15.7
2021-01-03 00:00:00,110.01,64.1,15.3
2021-01-03 01:00:00,127.08,70.7,14.5
2021-01-03 02:00:00,141.11,72.1,14.1
2021-01-03 03:00:00,127.82,75.6,13.7
2021-01-03 04:00:00,140.33,76.1,13.7
2021-01-03 05:00:00,227.67,73.0,13.1
2021-01-03 06:00:00,145.0,71.5,12.5
2021-01-03 07:00:00,163.91,70.5,12.5
2021-01-03 08:00:00,159.87,68.2,13.3
2021-01-03 09:00:00,184.88,71.3,13.9
2021-01-03 10:00:00,210.9,71.4,14.9
2021-01-03 11:00:00,196.5,64.2,16.2
2021-01-03 12:00:00,185.22,56.0,17.7
2021-01-03 13:00:00,183.05,54.6,18.4
2021-01-03 14:00:00,110.0,49.6,18.9
2021-01-03 15:00:00,116.7,49.0,19.0
2021-01-03 16:00:00,94.68,50.3,18.4
2021-01-03 17:00:00,92.2,49.6,18.0
2021-01-03 18:00:00,101.45,52.8,17.5
2021-01-03 19:00:00,105.72,56.2,17.3
2021-01-03 20:00:00,103.54,58.2,17.1
2021-01-03 21:00:00,118.09,58.8,17.1
2021-01-03 22:00:00,136.6,55.8,17.1
2021-01-03 23:00:00,156.29,55.9,16.9
2021-01-04 00:00:00,152.27,56.2,16.7
2021-01-04 01:00:00,199.13,56.8,16.6
2021-01-04 02:00:00,187.23,56.3,16.6
2021-01-04 03:00:00,151.36,57.9,16.6
2021-01-04 04:00:00,177.51,60.9,16.4
2021-01-04 05:00:00,169.47,63.0,16.4
2021-01-04 06:00:00,145.27,64.2,16.2
2021-01-04 07:00:00,149.35,64.1,16.0
2021-01-04 08:00:00,155.74,63.5,16.1
2021-01-04 09:00:00,167.68,61.3,16.5
2021-01-04 10:00:00,156.63,55.4,17.1
2021-01-04 11:00:00,134.8,49.0,17.8
2021-01-04 12:00:00,123.4,46.1,18.4
2021-01-04 13:00:00,126.8,45.6,18.9
2021-01-04 14:00:00,130.1,44.8,19.4
2021-01-04 15:00:00,130.0,45.1,19.7
2021-01-04 16:00:00,129.8,45.5,19.7
2021-01-04 17:00:00,137.7,46.6,19.6
2021-01-04 18:00:00,159.81,51.7,19.2
2021-01-04 19:00:00,185.84,53.4,18.8
2021-01-04 20:00:00,191.4,58.4,17.8
2021-01-04 21:00:00,200.07,61.2,17.2
2021-01-04 22:00:00,193.51,64.5,16.7
2021-01-04 23:00:00,225.86,67.0,16.5
2021-01-05 00:00:00,252.53,68.3,16.8
2021-01-05 01:00:00,266.26,68.0,17.3
2021-01-05 02:00:00,257.38,68.8,17.3
2021-01-05 03:00:00,217.32,72.6,17.1
2021-01-05 04:00:00,248.22,74.4,17.0
2021-01-05 05:00:00,299.02,73.7,17.0
2021-01-05 06:00:00,277.87,73.9,16.8
2021-01-05 07:00:00,219.34,71.0,17.0
2021-01-05 08:00:00,205.84,69.8,17.2
2021-01-05 09:00:00,260.3,74.3,17.1
2021-01-05 10:00:00,233.6,72.5,17.4
2021-01-05 11:00:00,221.16,67.2,18.2
2021-01-05 12:00:00,229.21,65.4,18.7
2021-01-05 13:00:00,246.7,65.2,19.1
2021-01-05 14:00:00,244.4,64.7,19.3
2021-01-05 15:00:00,222.17,64.5,19.3
2021-01-05 16:00:00,221.45,65.2,19.4
2021-01-05 17:00:00,173.13,65.9,19.3
2021-01-05 18:00:00,139.2,66.2,19.2
2021-01-05 19:00:00,136.01,66.8,19.1
2021-01-05 20:00:00,124.92,69.0,18.8
2021-01-05 21:00:00,119.38,70.1,18.7
2021-01-05 22:00:00,120.21,70.8,18.5
2021-01-05 23:00:00,127.07,73.1,18.2
2021-01-06 00:00:00,115.63,75.4,18.0
2021-01-06 01:00:00,109.49,76.0,17.6
2021-01-06 02:00:00,113.24,74.8,17.4
2021-01-06 03:00:00,114.86,74.4,17.2
2021-01-06 04:00:00,118.96,74.0,17.0
2021-01-06 05:00:00,110.27,73.9,16.8
2021-01-06 06:00:00,109.47,73.8,16.8
2021-01-06 07:00:00,113.11,73.6,16.8
2021-01-06 08:00:00,121.25,72.4,16.9
2021-01-06 09:00:00,118.53,71.0,17.1
2021-01-06 10:00:00,116.01,69.2,17.3
2021-01-06 11:00:00,109.02,66.2,17.4
2021-01-06 12:00:00,115.56,67.8,17.4
2021-01-06 13:00:00,123.01,69.1,17.4
2021-01-06 14:00:00,121.31,68.2,17.6
2021-01-06 15:00:00,122.14,66.9,17.9
2021-01-06 16:00:00,132.72,66.5,18.0
2021-01-06 17:00:00,133.01,67.2,17.9
2021-01-06 18:00:00,129.51,68.4,17.7
