timestamp,PM2.5,humidity,temperature
2021-01-01 00:00:00,48.88079373190257,86.6372539035981,26.633316361167687
2021-01-01 01:00:00,74.8,60.2,14.6
2021-01-01 02:00:00,63.3,60.0,13.9
2021-01-01 03:00:00,72.82,63.8,13.2
2021-01-01 04:00:00,74.19,62.1,12.5
2021-01-01 05:00:00,69.1,59.9,12.0
2021-01-01 06:00:00,53.0,61.1,11.5
2021-01-01 07:00:00,53.6,59.7,11.3
2021-01-01 08:00:00,56.1,58.6,11.5
2021-01-01 09:00:00,46.7,49.6,12.7
2021-01-01 10:00:00,39.6,39.8,14.2
2021-01-01 11:00:00,40.5,35.9,15.3
2021-01-01 12:00:00,41.4,32.8,16.7
2021-01-01 13:00:00,37.9,28.1,18.4
2021-01-01 14:00:00,36.3,24.8,20.2
2021-01-01 15:00:00,36.3,24.4,20.7
2021-01-01 16:00:00,37.5,25.6,20.6
2021-01-01 17:00:00,38.7,27.9,19.5
2021-01-01 18:00:00,44.2,35.3,17.3
2021-01-01 19:00:00,47.0,42.2,16.2
2021-01-01 20:00:00,58.7,45.7,15.7
2021-01-01 21:00:00,61.3,46.9,15.5
2021-01-01 22:00:00,73.4,49.4,15.2
2021-01-01 23:00:00,75.83,56.7,14.6
2021-01-02 00:00:00,75.16,58.1,14.2
2021-01-02 01:00:00,85.73,59.2,13.7
2021-01-02 02:00:00,100.31,63.2,13.1
2021-01-02 03:00:00,83.16,67.6,12.7
2021-01-02 04:00:00,64.35,69.7,12.4
2021-01-02 05:00:00,83.24,70.8,12.3
2021-01-02 06:00:00,88.08,71.0,11.9
2021-01-02 07:00:00,71.11,69.5,11.5
2021-01-02 08:00:00,76.17,69.0,11.9
2021-01-02 09:00:00,76.72,70.1,12.9
2021-01-02 10:00:00,75.8,63.2,14.6
2021-01-02 11:00:00,78.3,54.1,16.3
2021-01-02 12:00:00,62.1,46.0,17.8
2021-01-02 13:00:00,57.0,39.6,19.5
2021-01-02 14:00:00,54.2,37.1,20.9
2021-01-02 15:00:00,54.5,35.8,21.4
2021-01-02 16:00:00,56.9,35.9,21.1
2021-01-02 17:00:00,62.1,38.4,20.0
2021-01-02 18:00:00,74.6,44.7,18.4
2021-01-02 19:00:00,78.7,47.0,17.4
2021-01-02 20:00:00,83.73,50.3,17.0
2021-01-02 21:00:00,90.12,51.1,16.6
2021-01-02 22:00:00,79.76,53.9,16.0
2021-01-02 23:00:00,67.8,59.1,15.7
2021-01-03 00:00:00,62.9,63.9,15.4
2021-01-03 01:00:00,63.45,71.0,14.3
2021-01-03 02:00:00,66.72,73.4,13.9
2021-01-03 03:00:00,60.74,76.0,13.7
2021-01-03 04:00:00,64.21,76.6,13.6
2021-01-03 05:00:00,94.98,73.3,13.0
2021-01-03 06:00:00,70.52,73.2,12.4
2021-01-03 07:00:00,79.97,73.3,12.2
2021-01-03 08:00:00,79.3,70.5,13.1
2021-01-03 09:00:00,88.38,71.1,14.3
2021-01-03 10:00:00,93.5,70.1,15.6
2021-01-03 11:00:00,91.95,62.3,17.2
2021-01-03 12:00:00,90.35,53.2,18.9
2021-01-03 13:00:00,85.12,51.4,19.4
2021-01-03 14:00:00,53.1,46.8,20.1
2021-01-03 15:00:00,53.4,46.5,19.6
2021-01-03 16:00:00,48.1,49.2,18.6
2021-01-03 17:00:00,46.8,49.2,18.1
2021-01-03 18:00:00,50.8,51.6,17.7
2021-01-03 19:00:00,57.0,55.2,17.5
2021-01-03 20:00:00,57.6,57.6,17.3
2021-01-03 21:00:00,63.9,58.1,17.2
2021-01-03 22:00:00,67.2,55.6,17.2
2021-01-03 23:00:00,75.4,56.1,17.0
2021-01-04 00:00:00,79.0,56.6,16.9
2021-01-04 01:00:00,81.34,57.5,16.8
2021-01-04 02:00:00,87.71,58.2,16.6
2021-01-04 03:00:00,75.21,59.1,16.5
2021-01-04 04:00:00,80.68,61.0,16.6
2021-01-04 05:00:00,76.64,63.8,16.5
2021-01-04 06:00:00,64.72,63.9,16.3
2021-01-04 07:00:00,70.41,65.6,15.9
2021-01-04 08:00:00,72.26,65.2,16.0
2021-01-04 09:00:00,76.74,61.8,16.7
2021-01-04 10:00:00,77.7,56.3,17.5
2021-01-04 11:00:00,65.5,49.0,18.5
